12/6/94,ESV,11,415,1,2,2,4,R,83
12/6/94,MTW,22.63,417,1,2,2,4,R,83
12/7/94,HGR,2.5,417,1,1,3,4,R,83
12/7/94,BPOP,28.25,417,1,1,2,4,R,92
12/7/94,JCLY,4.69,417,1,1,1,4,R,100
12/7/94,SBR,11.25,417,1,1,2,4,R,92
12/8/94,THRM,12.38,313,1,1,3,1,D,83
12/8/94,ALK,13.75,415,1,1,1,4,R,100
12/8/94,BPOP,27,417,1,1,2,4,R,92
12/8/94,BPL,31.63,415,1,1,3,4,R,83
12/8/94,DTRX,11,415,1,1,3,4,R,83
12/8/94,JCLY,4.56,417,1,1,1,4,R,100
12/8/94,GCH,12.63,415,1,1,2,4,R,92
12/8/94,SBR,11.13,417,1,1,2,4,R,92
12/8/94,NEOG,6.06,415,1,1,1,4,R,100
12/8/94,THMRQ,8,415,1,1,1,4,R,100
12/8/94,PNBC,12.75,417,1,1,3,4,R,83
12/8/94,TDW,18.25,417,1,1,3,4,R,83
12/8/94,VFC,44.38,415,1,1,1,4,R,100
12/9/94,ALK,13.63,417,1,1,1,4,R,100
12/9/94,THRM,12,313,1,1,3,1,D,83
12/9/94,APB,13.25,415,1,1,1,4,R,100
12/9/94,CCL,38.88,417,1,2,2,4,R,83
12/9/94,BPL,30.88,417,1,1,3,4,R,83
12/9/94,JCLY,4.44,417,1,1,1,4,R,100
12/9/94,GCH,12.63,417,1,1,1,4,R,100
12/9/94,JOF,8.88,415,1,1,3,4,R,83
12/9/94,SBR,11.13,417,1,1,2,4,R,92
12/9/94,TDW,18.25,417,1,1,3,4,R,83
12/9/94,THMRQ,7.88,417,1,1,1,4,R,100
12/9/94,UHS,21.63,415,1,1,3,4,R,83
12/9/94,USA,8.25,415,1,1,2,4,R,92
12/12/94,ASRV,19.75,415,1,1,3,4,R,83
12/12/94,QUIX,13.25,417,1,2,2,4,R,83
12/12/94,CCL,39,417,1,2,2,4,R,83
12/12/94,STU,18.25,415,1,1,3,4,R,83
12/12/94,THMRQ,7.5,417,1,1,1,4,R,100
12/12/94,USA,8.25,417,1,1,3,4,R,83
12/13/94,DX,9.75,417,1,1,3,4,R,83
12/13/94,ASRV,19.5,417,1,1,3,4,R,83
12/13/94,IFN,10.63,417,1,2,1,4,R,92
12/13/94,R,20.13,415,1,2,2,4,R,83
12/13/94,THMRQ,7.25,417,1,1,1,4,R,100
12/14/94,AXR,5.5,415,1,1,3,4,R,83
12/14/94,THMRQ,7,417,1,1,1,4,R,100
12/15/94,ABM,23.75,311,1,2,2,1,D,83
12/16/94,CRMT,4.25,415,1,2,1,4,R,92
12/16/94,ABM,23.38,313,1,2,2,1,D,83
12/16/94,PII,51.75,311,1,1,3,1,D,83
12/19/94,CRMT,4,417,1,2,1,4,R,92
12/20/94,THRM,12.5,313,1,1,3,1,D,83
12/20/94,CRMT,4,417,1,2,2,4,R,83
12/20/94,SPCO,11.25,415,1,1,2,4,R,92
12/20/94,WAG,44.75,311,1,3,1,1,D,83
12/21/94,BHODQ,2.31,415,1,2,1,4,R,92
12/21/94,SBR,10.25,417,1,1,3,4,R,83
12/21/94,SPCO,11.75,417,1,2,2,4,R,83
12/22/94,MXF,23.75,415,1,1,1,4,R,100
12/22/94,BHODQ,2,417,1,1,2,4,R,92
12/22/94,QUIX,11.75,415,1,2,1,4,R,92
12/22/94,CRMT,3.5,417,1,1,3,4,R,83
12/22/94,SBR,10.25,417,1,1,3,4,R,83
12/22/94,TEF,35,415,1,2,2,4,R,83
12/22/94,TV,32.38,417,1,2,2,4,R,83
12/23/94,MXF,23.25,417,1,1,1,4,R,100
12/23/94,BHODQ,2,417,1,1,2,4,R,92
12/23/94,QUIX,11.25,417,1,1,1,4,R,100
