date,next_date,symbol,close,kno,w,h,e,n,rd,pct,cr,bsval1,bsval2,bsval3,bsval4
01/02/2002,01/03/2002,CCE,19.38,851,0,7,0,8,D,15,8, , , , 
01/02/2002,01/03/2002,HRB,43.69,313,0,3,3,1,D,40,24,B, , ,L
01/02/2002,01/03/2002,MCK,37.47,661,0,8,0,2,D,13,8, , , , 
01/02/2002,01/03/2002,MDT,50.00,313,0,3,3,1,D,40,24,B, , ,L
01/02/2002,01/03/2002,OI,9.98,313,0,2,0,5,D,50,23, , , ,L
01/02/2002,01/03/2002,ROP,49.88,313,0,3,0,1,D,33,26, , ,L,L
01/02/2002,01/03/2002,SHW,27.09,313,0,8,5,5,D,20,19,B, , , 
01/02/2002,01/03/2002,THC,59.40,851,0,8,3,2,D,28,6, , , , 
01/02/2002,01/03/2002,WDC,6.14,313,0,3,5,5,D,32,18, , , ,L
01/02/2002,01/03/2002,XRAY,49.99,313,0,4,4,1,D,32,21, , , ,L
01/03/2002,01/04/2002,ADI,47.66,661,0,6,0,2,D,17,10,S,E, , 
01/03/2002,01/04/2002,AMAT,45.49,661,4,5,0,2,D,28,11,S,E, ,L
01/03/2002,01/04/2002,DHR,60.84,661,0,7,0,2,D,15,9, , , , 
01/03/2002,01/04/2002,HRB,42.98,313,0,4,4,1,D,32,21,B, , ,L
01/03/2002,01/04/2002,MDT,49.51,313,0,3,2,1,D,50,25,B, , ,L
01/03/2002,01/04/2002,OI,9.99,313,0,3,0,1,D,33,26, , , ,L
01/03/2002,01/04/2002,ROP,50.51,313,0,3,0,1,D,33,26, , ,L,L
01/03/2002,01/04/2002,SCHW,16.85,851,0,5,4,2,D,28,9,S, , , 
01/03/2002,01/04/2002,SHW,28.00,313,0,6,3,1,D,30,21, , , , 
01/03/2002,01/04/2002,STZ,43.13,661,0,6,0,2,D,17,10, , , , 
01/03/2002,01/04/2002,WDC,6.14,313,0,4,4,5,D,32,18, , , ,L
01/03/2002,01/04/2002,XRAY,50.08,313,0,4,3,1,D,36,23, , , ,L
01/04/2002,01/07/2002,AKAM,6.21,851,0,6,3,8,D,30,10, , , , 
01/04/2002,01/07/2002,DRI,38.15,692,1,3,3,1,D,67,21,S,E,L,L
01/04/2002,01/07/2002,HAR,46.80,692,0,4,0,5,D,27,17, , , ,L
01/04/2002,01/07/2002,HRB,42.89,313,0,4,0,5,D,27,22, ,U, ,L
01/04/2002,01/07/2002,MDT,48.99,313,0,4,2,5,D,46,21, ,U, ,L
01/04/2002,01/07/2002,MS,59.64,851,0,6,3,2,D,30,9,S, , , 
01/04/2002,01/07/2002,OI,9.98,313,0,3,0,1,D,33,26, , , ,L
01/04/2002,01/07/2002,ROP,51.80,313,0,2,0,1,D,50,26,S, , ,L
01/04/2002,01/07/2002,SHW,27.91,313,0,6,3,5,D,30,18,S, , , 
01/04/2002,01/07/2002,WAG,34.56,851,0,6,0,0,D,17,11,S, , , 
01/04/2002,01/07/2002,WDC,6.45,313,0,3,0,1,D,33,26, , , ,L
01/04/2002,01/07/2002,XRAY,50.10,313,0,4,1,1,D,56,25, , , ,L
01/07/2002,01/08/2002,HRB,42.75,313,0,5,4,5,D,28,18, , , ,L
01/07/2002,01/08/2002,MDT,48.60,313,0,5,2,9,D,42,19, ,U, ,L
01/07/2002,01/08/2002,NE,33.86,851,0,6,0,8,D,17,9, , , , 
01/07/2002,01/08/2002,OI,10.38,313,0,3,0,1,D,33,26, , , ,L
01/07/2002,01/08/2002,ROP,51.34,313,0,3,0,1,D,33,26, , , ,L
01/07/2002,01/08/2002,THC,62.50,311,4,5,1,1,D,57,23,S,E,L, 
01/07/2002,01/08/2002,WDC,6.86,313,0,3,0,1,D,33,26,S, , ,L
01/07/2002,01/08/2002,XRAY,50.20,313,0,4,3,1,D,36,23, , , ,L
01/08/2002,01/09/2002,FDO,30.27,661,0,7,5,2,D,21,8,S, , , 
01/08/2002,01/09/2002,HRB,43.90,313,0,4,5,5,D,28,18, , , ,L
01/08/2002,01/09/2002,MDT,48.61,313,0,5,2,2,D,42,15, , , ,L
01/08/2002,01/09/2002,PCL,28.88,661,0,7,0,2,D,15,9, , , , 
01/08/2002,01/09/2002,ROP,50.99,313,0,3,0,1,D,33,26, , , ,L
01/08/2002,01/09/2002,THC,61.93,313,0,5,3,5,D,32,18, ,E,L, 
01/08/2002,01/09/2002,UPS,57.22,851,0,5,1,2,D,52,11, ,E, , 
01/08/2002,01/09/2002,XRAY,50.17,313,0,4,3,1,D,36,23, , , ,L
01/09/2002,01/10/2002,CAM,40.36,851,0,7,4,0,D,25,9, , , , 
01/09/2002,01/10/2002,COL,19.54,851,0,7,0,8,D,15,8, , , , 
01/09/2002,01/10/2002,EL,33.10,661,0,8,3,0,D,28,11, , , , 
01/09/2002,01/10/2002,GT,24.77,851,0,5,3,8,D,32,11, , , , 
01/09/2002,01/10/2002,HRB,43.10,313,0,5,5,5,D,24,18, , , ,L
01/09/2002,01/10/2002,MDT,48.28,313,0,5,0,8,D,20,18, , , ,L
01/09/2002,01/10/2002,R,23.51,381,0,3,2,1,D,50,24, ,E, ,L
01/09/2002,01/10/2002,ROP,50.15,313,0,3,0,1,D,33,26, , , ,L
01/09/2002,01/10/2002,SWN,11.30,661,0,9,3,0,D,27,11,S, , , 
01/09/2002,01/10/2002,THC,62.10,313,0,5,3,1,D,32,21, ,E,L, 
01/09/2002,01/10/2002,XRAY,50.30,313,0,4,3,1,D,36,23, , , ,L
01/10/2002,01/11/2002,ACN,27.82,692,0,6,1,5,D,50,17, , , , 
01/10/2002,01/11/2002,AEE,43.09,851,0,5,4,2,D,28,9,S, , ,L
01/10/2002,01/11/2002,ETR,41.10,661,4,4,2,2,D,52,11,S,E, ,L
01/10/2002,01/11/2002,HRB,42.20,313,0,6,5,5,D,22,18,B, , ,L
01/10/2002,01/11/2002,MDLZ,33.70,661,0,9,3,8,D,27,9, , , , 
01/10/2002,01/11/2002,MDT,48.74,313,0,5,0,2,D,20,17, , , , 
01/10/2002,01/11/2002,POM,22.38,851,0,5,5,8,D,24,6, , , ,L
01/10/2002,01/11/2002,ROP,49.11,313,0,4,0,1,D,27,25,B,U, ,L
01/10/2002,01/11/2002,STZ,47.93,381,2,2,1,1,D,83,27, ,E,L,L
01/10/2002,01/11/2002,THC,62.60,313,0,5,4,1,D,28,21, , ,L, 
01/10/2002,01/11/2002,XRAY,50.68,313,0,4,3,1,D,36,23, , , ,L
01/11/2002,01/14/2002,HRB,42.35,313,0,6,0,5,D,17,21, , , , 
01/11/2002,01/14/2002,ROP,48.89,313,0,5,5,5,D,24,18, , , ,L
01/11/2002,01/14/2002,THC,63.15,313,0,4,0,5,D,27,22, , ,L, 
01/14/2002,01/15/2002,DGX,69.96,851,0,6,0,2,D,17,8, , , , 
01/14/2002,01/15/2002,HRB,41.83,313,0,7,0,5,D,15,21, ,U, , 
01/14/2002,01/15/2002,MDT,48.63,313,0,6,3,8,D,30,14, , , , 
01/14/2002,01/15/2002,THC,64.77,313,1,3,4,1,D,63,25,S,E,L,L
01/14/2002,01/15/2002,XRAY,50.53,313,0,4,0,5,D,27,22, , , ,L
01/15/2002,01/16/2002,AEP,44.56,661,0,6,0,8,D,17,11, , , ,L
01/15/2002,01/16/2002,HRB,42.73,313,0,6,0,5,D,17,21, , , , 
01/15/2002,01/16/2002,LMT,48.50,851,0,6,5,5,D,22,11,S, , , 
01/15/2002,01/16/2002,MDT,48.61,313,0,6,3,8,D,30,14, , , , 
01/15/2002,01/16/2002,NOC,98.23,851,0,7,5,8,D,21,7, , , , 
01/15/2002,01/16/2002,RAI,59.91,661,0,5,5,2,D,24,7,S,E, , 
01/15/2002,01/16/2002,THC,65.22,313,1,3,4,1,D,63,25,S,E,L,L
01/15/2002,01/16/2002,TSS,21.49,661,0,7,5,0,D,21,11, , , , 
01/15/2002,01/16/2002,WFC,45.32,661,4,4,5,2,D,37,7,S,E, ,L
01/15/2002,01/16/2002,XRAY,50.89,313,0,4,4,5,D,32,18, , , ,L
01/16/2002,01/17/2002,HCBK,28.04,311,2,3,3,1,D,58,25, ,E,L,L
01/16/2002,01/17/2002,HRB,42.48,313,0,6,0,5,D,17,21, , , , 
01/16/2002,01/17/2002,THC,65.61,313,2,3,4,1,D,55,24, ,E,L,L
01/16/2002,01/17/2002,WEC,22.71,661,0,8,0,8,D,13,9, , , , 
01/17/2002,01/18/2002,CTAS,49.75,851,0,5,3,2,D,32,10, , , , 
01/17/2002,01/18/2002,FISV,43.21,661,0,6,3,2,D,30,11, , , , 
01/17/2002,01/18/2002,HCBK,28.46,313,2,2,3,1,D,67,26, ,E,L,L
01/17/2002,01/18/2002,HRB,43.54,313,0,5,0,5,D,20,22, , , , 
01/17/2002,01/18/2002,THC,64.33,313,0,4,4,5,D,32,18, , , , 
01/17/2002,01/18/2002,XRAY,51.12,313,0,4,3,5,D,36,20, , , , 
01/18/2002,01/22/2002,HCBK,28.68,313,1,2,4,1,D,72,26,S,E,L,L
01/18/2002,01/22/2002,HIG,62.89,661,0,6,0,8,D,17,11, , , , 
01/18/2002,01/22/2002,HRB,44.45,313,0,4,0,1,D,27,25,S,E, , 
01/18/2002,01/22/2002,K,30.87,851,0,6,3,2,D,30,9,S, ,L, 
01/18/2002,01/22/2002,ROK,18.22,851,0,7,0,0,D,15,10, , , , 
01/18/2002,01/22/2002,THC,64.50,313,0,4,3,5,D,36,20, , , , 
01/18/2002,01/22/2002,XRAY,50.97,313,0,4,3,5,D,36,20, , , , 
01/22/2002,01/23/2002,GCI,68.90,661,0,8,0,2,D,13,8, , , , 
01/22/2002,01/23/2002,HCBK,29.18,313,1,2,3,1,D,75,27,S,E,L,L
01/22/2002,01/23/2002,HRB,45.09,313,0,4,3,1,D,36,23,S,E, , 
01/22/2002,01/23/2002,PCLN,5.77,661,0,7,0,8,D,15,10, , , , 
01/22/2002,01/23/2002,THC,64.80,313,0,4,0,1,D,27,25, , , ,L
01/22/2002,01/23/2002,XRAY,50.50,313,0,5,0,1,D,20,25, , , , 
01/23/2002,01/24/2002,DHI,33.46,692,0,5,3,1,D,32,19,S,E, , 
01/23/2002,01/24/2002,HCBK,29.86,313,1,1,2,1,D,92,29,S,E,L,L
01/23/2002,01/24/2002,HRB,46.25,313,4,3,3,1,D,47,23,S,E, ,L
01/23/2002,01/24/2002,MKC,42.93,851,0,7,0,9,D,15,11, , , , 
01/23/2002,01/24/2002,THC,63.60,313,0,5,0,5,D,20,22, , , , 
01/23/2002,01/24/2002,XRAY,50.46,313,0,5,3,1,D,32,21, , , , 
01/24/2002,01/25/2002,AAPL,23.21,661,0,6,3,2,D,30,11,S, , , 
01/24/2002,01/25/2002,C,49.90,661,0,8,3,2,D,28,8, , , , 
01/24/2002,01/25/2002,DHI,35.10,381,0,4,1,1,D,56,24,S,E, , 
01/24/2002,01/25/2002,HCBK,29.68,313,2,2,3,1,D,67,26, ,E,L,L
01/24/2002,01/25/2002,HRB,46.00,313,2,3,3,1,D,58,25, ,E,L,L
01/24/2002,01/25/2002,JWN,24.25,692,4,3,4,1,D,43,14,S,E, ,L
01/24/2002,01/25/2002,THC,63.66,313,0,5,0,5,D,20,22, , , , 
01/24/2002,01/25/2002,UNH,74.33,692,0,5,4,1,D,28,18,S, , , 
01/25/2002,01/28/2002,ACT,30.42,851,0,9,5,0,D,19,10, , , , 
01/25/2002,01/28/2002,EW,27.01,661,0,7,0,2,D,15,9, , , , 
01/25/2002,01/28/2002,HCBK,29.64,313,2,2,3,1,D,67,26, ,E,L,L
01/25/2002,01/28/2002,HRB,46.26,313,0,3,3,1,D,40,24, , ,L,L
01/25/2002,01/28/2002,JCI,79.51,661,0,9,0,2,D,12,7, , , , 
01/25/2002,01/28/2002,MAS,26.85,311,4,3,3,1,D,47,23,S,E, ,L
01/25/2002,01/28/2002,PCP,27.87,661,0,8,0,0,D,13,11, , , , 
01/25/2002,01/28/2002,PGR,148.74,661,0,8,0,2,D,13,8, , , , 
01/25/2002,01/28/2002,PRGO,12.96,661,0,8,3,8,D,28,9,S,E, , 
01/25/2002,01/28/2002,STI,63.17,851,0,8,3,8,D,28,7,S,E, , 
01/25/2002,01/28/2002,THC,62.77,313,0,6,0,5,D,17,21, , , , 
01/28/2002,01/29/2002,EXPD,59.83,851,0,5,3,2,D,32,10,S, , , 
01/28/2002,01/29/2002,HCBK,29.76,313,0,2,3,1,D,50,25, , ,L,L
01/28/2002,01/29/2002,HRB,45.95,313,0,4,3,1,D,36,23, , ,L,L
01/28/2002,01/29/2002,LEG,24.38,692,4,5,1,1,D,57,18,S,E,L, 
01/28/2002,01/29/2002,LLL,100.00,311,1,3,3,1,D,67,26,S,E,L,L
01/28/2002,01/29/2002,LMT,51.00,311,1,3,2,1,D,75,27,S,E,L,L
01/28/2002,01/29/2002,MAS,26.89,313,4,3,3,1,D,47,23,S,E, ,L
01/28/2002,01/29/2002,THC,62.60,313,0,7,0,1,D,15,24, ,U, , 
01/29/2002,01/30/2002,HCBK,29.26,313,0,2,4,1,D,46,24, , , ,L
01/29/2002,01/30/2002,HRB,45.62,313,0,4,0,1,D,27,25, , , ,L
01/29/2002,01/30/2002,LLL,97.23,313,0,4,4,1,D,32,21, , , ,L
01/29/2002,01/30/2002,LMT,50.40,313,0,4,2,1,D,46,24, ,E, ,L
01/29/2002,01/30/2002,MAS,26.63,313,0,3,3,1,D,40,24, , , ,L
01/29/2002,01/30/2002,THC,61.91,313,0,7,0,1,D,15,24, , , , 
01/30/2002,01/31/2002,CHRW,31.61,692,2,3,5,1,D,52,18, ,E,L,L
01/30/2002,01/31/2002,HCBK,29.67,313,0,2,0,1,D,50,26, , ,L,L
01/30/2002,01/31/2002,HRB,45.56,313,0,5,0,5,D,20,22, , , ,L
01/30/2002,01/31/2002,LEN,56.26,311,2,2,3,1,D,67,26, ,E,L,L
01/30/2002,01/31/2002,LLL,99.10,313,0,4,3,1,D,36,23, , ,L, 
01/30/2002,01/31/2002,LMT,50.46,313,0,4,2,5,D,46,21, , , ,L
01/30/2002,01/31/2002,LUV,18.63,661,0,9,0,2,D,12,7, , , , 
01/30/2002,01/31/2002,MAS,26.63,313,0,3,3,1,D,40,24, , ,L, 
01/30/2002,01/31/2002,MDLZ,35.50,851,0,8,3,2,D,28,6, , , , 
01/30/2002,01/31/2002,THC,62.80,313,0,7,0,1,D,15,24, , , , 
01/30/2002,01/31/2002,ZMH,32.87,692,0,8,0,5,D,13,12, , , , 
01/31/2002,02/01/2002,AMAT,43.65,851,0,7,0,8,D,15,8,S, , , 
01/31/2002,02/01/2002,BAC,63.03,661,0,9,5,2,D,19,9,S, , , 
01/31/2002,02/01/2002,EMR,57.94,661,0,6,0,8,D,17,11,S, ,L, 
01/31/2002,02/01/2002,HCBK,30.50,313,3,2,3,1,D,58,25,S, ,L,L
01/31/2002,02/01/2002,HRB,46.26,313,0,4,0,1,D,27,25, , , ,L
01/31/2002,02/01/2002,ISRG,9.25,661,0,9,4,8,D,23,11, , , , 
01/31/2002,02/01/2002,JCI,84.06,692,4,6,1,1,D,55,14,S,E,L, 
01/31/2002,02/01/2002,L,60.45,851,0,6,0,2,D,17,8,S, , , 
01/31/2002,02/01/2002,LB,18.55,311,1,2,3,1,D,75,27,S,E,L,L
01/31/2002,02/01/2002,LEN,55.45,313,0,2,4,1,D,46,24, , ,L,L
01/31/2002,02/01/2002,LLL,102.52,313,1,3,4,1,D,63,25,S,E,L,L
01/31/2002,02/01/2002,LMT,52.97,313,1,2,2,1,D,83,28,S,E,L,L
01/31/2002,02/01/2002,MAS,26.76,313,0,3,3,1,D,40,24, , , , 
01/31/2002,02/01/2002,NVDA,65.74,661,0,7,0,2,D,15,9, , , , 
01/31/2002,02/01/2002,ORCL,17.26,851,0,5,0,2,D,20,10,S, , , 
01/31/2002,02/01/2002,PCLN,6.30,851,0,6,3,8,D,30,10, , , , 
01/31/2002,02/01/2002,ROST,36.33,692,3,3,0,1,D,40,20,S, ,L,L
01/31/2002,02/01/2002,SYMC,78.66,692,0,5,0,1,D,20,19, , , , 
01/31/2002,02/01/2002,THC,63.79,313,0,6,0,1,D,17,24,S, , , 
01/31/2002,02/01/2002,TJX,41.34,692,3,5,3,1,D,43,14,S, ,L,L
01/31/2002,02/01/2002,UPS,57.48,661,0,6,0,2,D,17,10,S, , , 
02/01/2002,02/04/2002,EIX,15.99,692,0,7,3,1,D,29,14,S, , , 
02/01/2002,02/04/2002,HCBK,30.39,313,3,2,3,1,D,58,25,S, ,L,L
02/01/2002,02/04/2002,HRB,46.26,313,0,4,0,1,D,27,25, , , , 
02/01/2002,02/04/2002,LB,18.45,313,2,2,3,1,D,67,26, ,E,L,L
02/01/2002,02/04/2002,LEN,54.80,313,0,3,4,1,D,36,23, , , ,L
02/01/2002,02/04/2002,LLL,105.00,313,3,3,4,1,D,47,23,S, ,L,L
02/01/2002,02/04/2002,LMT,52.43,313,3,3,4,1,D,47,23,S, ,L,L
02/01/2002,02/04/2002,MAS,26.74,313,0,4,5,1,D,28,21, , , , 
02/01/2002,02/04/2002,MU,34.85,851,0,6,2,2,D,40,10,S, , , 
02/01/2002,02/04/2002,THC,63.31,313,0,6,0,1,D,17,24, , , ,L
02/01/2002,02/04/2002,TSO,14.10,661,0,6,3,2,D,30,11,S, , , 
02/04/2002,02/05/2002,HCBK,30.10,313,0,2,4,1,D,46,24, , , ,L
02/04/2002,02/05/2002,HRB,45.85,313,0,5,0,1,D,20,25, , , , 
02/04/2002,02/05/2002,LB,17.75,313,0,3,3,5,D,40,21,B, ,L,L
02/04/2002,02/05/2002,LEN,54.56,313,0,3,0,5,D,33,23, , , ,L
02/04/2002,02/05/2002,LLL,104.00,313,2,3,0,1,D,50,25, ,E,L,L
02/04/2002,02/05/2002,LMT,53.30,313,2,2,4,1,D,63,25, ,E,L,L
02/04/2002,02/05/2002,PG,82.70,692,0,5,2,5,D,42,17, ,E, , 
02/04/2002,02/05/2002,THC,62.99,313,0,7,0,1,D,15,24, , , , 
02/05/2002,02/06/2002,ETR,41.38,851,0,5,1,2,D,52,11, ,E, ,L
02/05/2002,02/06/2002,HCBK,30.55,313,0,2,3,1,D,50,25, , , ,L
02/05/2002,02/06/2002,HRB,46.50,313,0,4,0,5,D,27,22, , , , 
02/05/2002,02/06/2002,LB,16.78,313,0,5,0,5,D,20,22,B,U, ,L
02/05/2002,02/06/2002,LEN,53.75,313,0,3,4,5,D,36,20, , , , 
02/05/2002,02/06/2002,LLL,100.51,313,0,4,0,1,D,27,25,B, , ,L
02/05/2002,02/06/2002,LMT,53.21,313,2,2,4,1,D,63,25, ,E,L,L
02/05/2002,02/06/2002,MAS,26.12,313,0,5,0,1,D,20,25, , , , 
02/05/2002,02/06/2002,PEP,50.81,692,0,4,2,1,D,46,20,S,E, , 
02/05/2002,02/06/2002,THC,64.85,313,0,5,4,1,D,28,21,S, , ,L
02/06/2002,02/07/2002,HCBK,31.20,313,0,1,2,1,D,70,27,S, , ,L
02/06/2002,02/07/2002,HES,61.76,851,0,7,3,0,D,29,8, , , , 
02/06/2002,02/07/2002,HRB,46.95,313,0,4,0,1,D,27,25, , , , 
02/06/2002,02/07/2002,LB,16.44,313,0,6,4,9,D,26,17,B,U, , 
02/06/2002,02/07/2002,LEN,52.45,313,0,4,3,5,D,36,20,B, , , 
02/06/2002,02/07/2002,LLL,103.93,313,0,3,0,1,D,33,26, , , ,L
02/06/2002,02/07/2002,LMT,53.60,313,0,2,4,1,D,46,24, , ,L,L
02/06/2002,02/07/2002,MAS,25.99,313,0,5,0,1,D,20,25,B, , , 
02/06/2002,02/07/2002,UTX,67.80,851,0,6,3,2,D,30,9, , , , 
02/06/2002,02/07/2002,WLP,56.50,692,0,6,1,1,D,50,20,S, , , 
02/07/2002,02/08/2002,HCBK,30.91,313,0,2,3,1,D,50,25, , , ,L
02/07/2002,02/08/2002,HRB,46.79,313,0,4,0,1,D,27,25, , , , 
02/07/2002,02/08/2002,LB,16.76,313,0,6,4,9,D,26,17, ,U, , 
02/07/2002,02/08/2002,LEN,52.50,313,0,4,5,5,D,28,18, , , , 
02/07/2002,02/08/2002,LLL,101.30,313,0,3,0,1,D,33,26, , , ,L
02/07/2002,02/08/2002,MAS,25.50,313,0,7,5,1,D,21,22, ,U, , 
02/07/2002,02/08/2002,MOS,13.72,661,0,7,4,2,D,25,8,S, , , 
02/07/2002,02/08/2002,PBI,40.88,661,0,6,0,8,D,17,11,S, , ,L
02/07/2002,02/08/2002,RF,30.67,851,0,7,4,5,D,25,11, , , , 
02/08/2002,02/11/2002,GT,23.46,661,0,9,4,8,D,23,11,S, , , 
02/08/2002,02/11/2002,HCBK,31.11,313,0,2,3,1,D,50,25, ,E, ,L
02/08/2002,02/11/2002,HRB,47.24,313,0,4,0,1,D,27,25, , , , 
02/08/2002,02/11/2002,LB,17.06,313,0,5,0,2,D,20,17, , , , 
02/08/2002,02/11/2002,LEN,52.20,313,0,5,0,5,D,20,22, , , , 
02/08/2002,02/11/2002,LLL,102.62,313,0,3,0,1,D,33,26, , , ,L
02/08/2002,02/11/2002,MAS,25.53,313,0,7,5,1,D,21,22, ,U, , 
02/08/2002,02/11/2002,MHK,56.60,692,0,6,3,1,D,30,18, , , , 
02/11/2002,02/12/2002,CB,71.62,661,4,5,3,2,D,40,7,S,E,L, 
02/11/2002,02/12/2002,ESV,23.52,851,0,8,0,8,D,13,7,S, , , 
02/11/2002,02/12/2002,HRB,47.44,313,0,4,0,1,D,27,25, , , , 
02/11/2002,02/12/2002,LB,17.36,313,0,5,0,2,D,20,17, , , , 
02/11/2002,02/12/2002,LEN,53.40,313,0,4,0,5,D,27,22, , , , 
02/11/2002,02/12/2002,LLL,107.05,313,1,3,0,1,D,60,26,S,E,L,L
02/11/2002,02/12/2002,MAS,25.83,313,0,7,5,1,D,21,22, , , , 
02/11/2002,02/12/2002,PCL,31.80,311,1,3,0,1,D,60,26,S,E,L,L
02/11/2002,02/12/2002,PNR,36.64,851,0,7,5,2,D,21,6,S,E, , 
02/11/2002,02/12/2002,PSA,37.44,692,0,3,4,1,D,36,20, , , ,L
02/11/2002,02/12/2002,SLB,55.86,661,0,6,0,8,D,17,11,S, , , 
02/12/2002,02/13/2002,ARG,18.49,692,0,3,3,1,D,40,20,S, , ,L
02/12/2002,02/13/2002,FDX,55.33,692,0,5,4,1,D,28,18,S, , , 
02/12/2002,02/13/2002,HRB,47.15,313,0,5,0,1,D,20,25, , , , 
02/12/2002,02/13/2002,KMB,59.95,661,0,7,3,8,D,29,8, , , , 
02/12/2002,02/13/2002,LB,17.61,313,0,5,4,1,D,28,21, ,E, ,L
02/12/2002,02/13/2002,LEN,53.70,313,0,4,0,5,D,27,22, , , , 
02/12/2002,02/13/2002,LLL,106.33,313,0,3,0,1,D,33,26,S, , ,L
02/12/2002,02/13/2002,NOV,18.78,661,0,9,3,0,D,27,11, , , , 
02/12/2002,02/13/2002,PCL,31.02,313,0,4,5,1,D,28,21,B, , ,L
02/12/2002,02/13/2002,PFE,41.18,661,0,9,5,8,D,19,10, , , , 
02/13/2002,02/14/2002,ABC,64.28,661,0,6,0,8,D,17,11, ,E, , 
02/13/2002,02/14/2002,FFIV,23.47,661,0,7,4,2,D,25,8,S, , , 
02/13/2002,02/14/2002,HRB,47.29,313,0,5,0,1,D,20,25, , , , 
02/13/2002,02/14/2002,LB,18.28,313,4,4,3,1,D,43,21,S,E, ,L
02/13/2002,02/14/2002,LEN,53.50,313,0,5,0,5,D,20,22, , , , 
02/13/2002,02/14/2002,LLL,105.61,313,0,3,0,1,D,33,26, , , ,L
02/13/2002,02/14/2002,PCL,31.09,313,0,4,5,1,D,28,21,B, , ,L
02/13/2002,02/14/2002,PPL,33.90,851,0,9,0,0,D,12,8, ,E, , 
02/14/2002,02/15/2002,HRB,46.73,313,0,5,0,1,D,20,25, , , , 
02/14/2002,02/15/2002,LB,18.08,313,0,4,3,1,D,36,23, , , , 
02/14/2002,02/15/2002,LEN,53.90,313,0,5,0,5,D,20,22, , , ,L
02/14/2002,02/15/2002,LLL,107.11,313,0,3,0,1,D,33,26, , , ,L
02/14/2002,02/15/2002,MCK,37.50,661,0,8,0,2,D,13,8, , , , 
02/14/2002,02/15/2002,PCL,30.89,313,0,5,5,1,D,24,21, , , ,L
02/15/2002,02/19/2002,BEAM,43.48,692,0,3,3,1,D,40,20, , , ,L
02/15/2002,02/19/2002,HRB,46.53,313,0,6,0,5,D,17,21, , , , 
02/15/2002,02/19/2002,LB,17.79,313,0,5,5,1,D,24,21, , , , 
02/15/2002,02/19/2002,LEN,52.81,313,0,6,0,5,D,17,21, , , , 
02/15/2002,02/19/2002,NWL,28.48,692,0,6,2,1,D,40,19,S,E, , 
02/15/2002,02/19/2002,PCL,31.28,313,0,4,5,1,D,28,21, , , ,L
02/15/2002,02/19/2002,R,26.95,692,0,3,5,1,D,32,19, , , ,L
02/19/2002,02/20/2002,HRB,46.98,313,0,5,0,1,D,20,25, , , , 
02/19/2002,02/20/2002,LB,17.69,313,0,5,0,1,D,20,25, , , , 
02/19/2002,02/20/2002,LEN,52.82,313,0,6,0,5,D,17,21, , , , 
02/19/2002,02/20/2002,VNO,42.94,691,0,5,5,5,D,24,11, , , , 
02/20/2002,02/21/2002,JEC,64.50,661,0,9,0,8,D,12,8, , , , 
02/20/2002,02/21/2002,LB,17.78,313,0,5,0,1,D,20,25, , , , 
02/20/2002,02/21/2002,PCL,30.41,313,0,6,5,1,D,22,21,B, , , 
02/20/2002,02/21/2002,UPS,56.84,851,0,8,3,2,D,28,6, , , , 
02/21/2002,02/22/2002,AZO,68.90,661,0,9,3,2,D,27,8,S, , , 
02/21/2002,02/22/2002,CMI,39.66,661,0,6,4,2,D,26,7,S, , , 
02/21/2002,02/22/2002,DRI,42.12,692,0,4,4,1,D,32,19, , , ,L
02/21/2002,02/22/2002,FFIV,22.86,851,0,8,0,2,D,13,6,S, , , 
02/21/2002,02/22/2002,FLIR,52.27,692,3,4,2,1,D,55,19,S, ,L,L
02/21/2002,02/22/2002,GILD,67.06,851,0,8,3,2,D,28,6,S, , , 
02/21/2002,02/22/2002,LB,18.03,313,0,5,0,1,D,20,25, , , , 
02/21/2002,02/22/2002,LEN,53.26,313,0,6,0,5,D,17,21, , , , 
02/21/2002,02/22/2002,MKC,47.78,311,1,2,3,1,D,75,27,S,E,L,L
02/21/2002,02/22/2002,NFX,34.65,661,0,7,4,8,D,25,9, , , , 
02/21/2002,02/22/2002,PCL,30.71,851,0,6,5,5,D,22,11,S, , , 
02/21/2002,02/22/2002,PCP,29.14,851,0,7,5,0,D,21,9, , , , 
02/21/2002,02/22/2002,PETM,11.27,692,0,5,2,1,D,42,20,S,E, , 
02/21/2002,02/22/2002,PXD,18.70,661,0,7,0,8,D,15,10, , , , 
02/22/2002,02/25/2002,AME,32.11,851,0,7,5,2,D,21,6, , , , 
02/22/2002,02/25/2002,ECL,44.90,692,0,3,3,1,D,40,20, , , ,L
02/22/2002,02/25/2002,LB,17.80,313,0,5,5,1,D,24,21, , , , 
02/22/2002,02/25/2002,LEN,52.95,313,0,6,0,5,D,17,21, , , , 
02/22/2002,02/25/2002,MKC,48.92,313,1,2,2,1,D,83,28,S,E,L,L
02/22/2002,02/25/2002,NBL,34.15,661,0,7,3,0,D,29,10,S, , , 
02/22/2002,02/25/2002,NOV,19.70,851,0,7,4,0,D,25,9, , , , 
02/22/2002,02/25/2002,RDC,18.62,661,0,7,3,8,D,29,8,S, , , 
02/22/2002,02/25/2002,SLB,57.35,851,0,5,3,8,D,32,11,S, , , 
02/22/2002,02/25/2002,TXT,46.40,851,0,5,4,8,D,28,10,S, , , 
02/22/2002,02/25/2002,YUM,56.61,692,0,5,2,1,D,42,20, , , , 
