date,symbol,close,kno,w,h,e,n,rd,pct,cr
5/22/07,STI,90.61,383,4,2,1,1,D,72,25
5/22/07,THC,6.91,757,0,9,0,7,R,12,27
5/22/07,TYC,32.66,564,0,7,5,1,R,79,26
5/22/07,UNP,118.56,313,0,3,0,1,D,33,26
5/22/07,VFC,92.32,383,1,2,3,1,D,75,26
5/22/07,WAT,60.7,552,0,7,4,1,R,75,25
5/22/07,WMB,31.37,391,1,2,1,1,D,92,27
5/22/07,XL,81.95,383,0,1,0,1,D,67,26
5/23/07,CHRW,52.15,673,0,7,0,2,R,85,8
5/23/07,DOV,49.75,653,4,6,1,2,D,55,8
5/23/07,OMC,104.4,651,0,9,0,2,D,12,8
5/23/07,PCL,40.27,873,0,7,0,2,R,85,7
5/23/07,PVH,56.66,663,0,9,2,2,D,37,8
5/23/07,ROK,66.05,853,4,3,4,2,D,43,5
5/23/07,SHW,67.4,854,0,7,0,2,D,15,7
5/23/07,TWC,38.41,664,0,9,0,8,D,12,8
5/23/07,VMC,117.37,654,0,9,0,2,D,12,8
5/23/07,XLNX,28.7,873,0,6,4,8,R,74,6
5/23/07,AA,40.37,341,1,1,4,1,D,80,25
5/23/07,ADM,35.94,567,0,7,3,7,R,29,25
5/23/07,AMZN,69,393,2,1,2,1,D,83,26
5/23/07,AZO,126.33,757,4,6,2,9,R,47,25
5/23/07,CCE,22.83,133,0,1,1,1,D,80,25
5/23/07,CLF,73.62,313,0,5,0,1,D,20,25
5/23/07,COP,76.71,391,2,3,1,1,D,75,25
5/23/07,CVS,38.1,313,0,4,0,1,D,27,25
5/23/07,EIX,59.07,393,0,1,2,1,D,70,25
5/23/07,EQR,46.67,567,0,7,3,7,R,29,25
5/23/07,FLS,67.6,333,0,2,0,1,D,50,26
5/23/07,FMC,84.45,383,0,3,0,1,D,33,25
5/23/07,HON,56.54,383,0,2,0,1,D,50,25
5/23/07,HPQ,45.63,313,0,3,2,1,D,50,25
5/23/07,IGT,41.4,753,4,5,5,7,R,67,26
5/23/07,JEC,56.29,313,0,3,0,1,D,33,26
5/23/07,KMX,23.56,567,0,5,5,7,R,24,25
5/23/07,L,50.96,383,2,2,1,1,D,83,27
5/23/07,LMT,94.36,777,4,5,4,9,D,63,25
5/23/07,LUK,34.37,343,0,1,0,1,D,67,25
5/23/07,LUV,14.49,757,0,7,0,7,R,15,25
5/23/07,MMM,87.94,383,0,1,0,1,D,67,26
5/23/07,MRK,54.35,313,2,1,1,1,D,92,29
5/23/07,OKE,53.04,383,1,1,1,1,D,100,29
5/23/07,PNR,36.45,383,1,1,1,1,D,100,29
5/23/07,PX,69.2,313,0,2,3,1,D,50,25
5/23/07,RIG,97.19,361,2,1,2,1,D,83,25
5/23/07,SWK,62.28,311,4,3,1,1,D,63,25
5/23/07,THC,6.95,757,0,9,5,7,R,19,25
5/23/07,UNP,118.9,313,0,3,0,1,D,33,26
5/23/07,VFC,92.57,383,1,2,3,1,D,75,26
5/23/07,WMB,31.45,393,2,3,1,1,D,75,25
5/23/07,XL,81.01,383,0,2,0,1,D,50,25
5/24/07,BBT,42.13,664,0,7,3,8,D,29,8
5/24/07,COH,48.61,658,0,7,3,2,D,71,8
5/24/07,EW,50.87,654,0,7,3,2,D,29,8
5/24/07,HRB,23.04,664,0,5,5,8,D,24,8
5/24/07,PCL,39.87,873,0,9,0,8,R,88,6
5/24/07,PVH,55.07,668,0,7,3,2,D,71,7
5/24/07,ROK,66,854,4,3,5,2,D,40,5
5/24/07,SHW,66.69,854,0,8,4,2,D,24,6
5/24/07,TWC,38.24,664,0,9,0,8,D,12,8
5/24/07,VMC,116.71,658,0,9,0,2,D,88,8
5/24/07,XLNX,28,874,4,8,3,8,R,63,7
5/24/07,AIV,51.71,757,3,3,5,3,R,43,28
5/24/07,AMZN,69.35,301,2,1,1,1,D,92,25
5/24/07,AZO,126.01,757,4,6,1,9,R,55,25
5/24/07,BLL,53.92,313,0,2,0,1,D,50,26
5/24/07,CMG,82.44,313,0,1,0,1,D,67,27
5/24/07,D,86.87,757,4,4,3,9,R,43,25
5/24/07,FLS,66.27,333,0,3,0,1,D,33,26
5/24/07,HPQ,45.4,313,0,3,2,1,D,50,25
5/24/07,IGT,40.6,753,0,7,4,7,R,75,26
5/24/07,JNPR,23.52,553,0,5,5,1,R,76,26
5/24/07,KMX,22.8,567,4,4,3,7,R,43,25
5/24/07,L,50.49,383,0,2,1,1,D,70,26
5/24/07,LUV,14.47,757,0,7,0,7,R,15,25
5/24/07,MCD,50.96,313,0,4,0,1,D,27,25
5/24/07,MRK,53.75,313,0,2,1,1,D,70,27
5/24/07,NFLX,22.54,577,0,9,2,7,D,63,25
5/24/07,PGR,22.79,563,0,9,0,7,R,88,25
5/24/07,PNR,35.63,383,0,2,2,1,D,60,25
5/24/07,SE,26.01,563,0,9,0,7,R,88,25
5/24/07,THC,6.89,757,0,8,0,7,R,13,26
5/24/07,UNP,117.26,313,0,4,0,1,D,27,25
5/24/07,VFC,92.22,383,0,3,0,1,D,33,25
5/24/07,XL,79.98,383,0,3,0,1,D,33,25
5/25/07,BBBY,40.66,658,0,9,0,2,D,88,8
5/25/07,BBT,42.09,664,0,7,3,8,D,29,8
5/25/07,CB,53.99,873,0,7,0,2,R,85,7
5/25/07,CLX,66.57,873,0,7,0,2,R,85,7
5/25/07,COH,48.66,658,0,7,3,2,D,71,8
5/25/07,COST,56.4,654,0,5,5,2,D,24,8
5/25/07,NUE,65.73,854,0,9,5,2,D,19,7
5/25/07,PCL,40.12,873,0,8,0,2,R,87,6
5/25/07,PVH,55.04,668,0,7,3,2,D,71,7
5/25/07,SHW,66.9,854,0,7,4,2,D,25,6
5/25/07,TWC,38.55,664,0,9,0,8,D,12,8
5/25/07,VMC,117.33,654,0,9,0,2,D,12,8
5/25/07,ADP,49.23,313,3,1,0,1,D,60,26
5/25/07,AET,52.42,393,0,1,0,1,D,67,25
5/25/07,APA,78.02,313,0,4,0,1,D,27,25
5/25/07,BLK,144.98,567,0,5,5,7,R,24,25
5/25/07,BLL,54.27,313,0,2,0,1,D,50,26
5/25/07,CVC,35.72,383,0,3,0,1,D,33,25
5/25/07,FLS,67.77,333,0,2,0,1,D,50,26
5/25/07,HPQ,45.62,313,0,3,1,1,D,60,26
5/25/07,IGT,40.81,753,0,7,0,7,R,85,25
5/25/07,JEC,55.12,313,0,3,0,1,D,33,26
5/25/07,LUV,14.47,757,0,7,0,7,R,15,25
5/25/07,MRK,53.7,313,0,2,2,1,D,60,26
5/25/07,NFLX,22.52,577,0,9,2,7,D,63,25
5/25/07,OKE,52.11,383,0,2,1,1,D,70,26
5/25/07,PGR,22.74,563,0,9,0,7,R,88,25
5/25/07,TGT,60.76,553,4,7,4,1,R,66,25
5/25/07,UNP,117.96,313,0,4,0,1,D,27,25
5/25/07,VFC,92.21,383,0,3,0,1,D,33,25
5/25/07,WAT,60.64,553,0,7,3,1,R,71,26
5/25/07,XL,80.03,383,0,3,0,1,D,33,25
5/29/07,BBBY,40.66,658,0,9,0,2,D,88,8
5/29/07,CAH,72.66,673,0,9,0,2,R,88,6
5/29/07,CB,54.59,873,0,6,0,2,R,83,8
5/29/07,CHRW,51.63,673,0,9,5,2,R,81,8
5/29/07,CLX,66.88,873,0,6,0,2,R,83,8
5/29/07,COST,56.57,654,0,5,5,2,D,24,8
5/29/07,DVA,55.05,854,4,7,3,8,D,38,7
5/29/07,GD,80.19,664,0,7,5,2,D,21,8
5/29/07,ITW,52.75,653,0,7,3,2,D,29,8
5/29/07,LEG,24.42,853,3,4,5,2,D,40,5
5/29/07,NOC,75.21,673,0,9,0,2,R,88,6
5/29/07,NUE,65.99,854,0,9,5,2,D,19,7
5/29/07,OMC,103.97,658,0,9,0,2,D,88,8
5/29/07,PCL,40.84,873,0,6,0,2,R,83,8
5/29/07,PEG,86.93,678,0,9,2,2,R,37,7
5/29/07,POM,29.44,668,0,9,2,2,D,63,8
5/29/07,PVH,56.32,668,0,9,3,2,D,73,8
5/29/07,SYK,66.61,654,0,9,0,2,D,12,8
5/29/07,VMC,118.1,654,0,9,0,2,D,12,8
5/29/07,XLNX,28.07,873,0,8,3,8,R,72,7
5/29/07,ADP,49.06,313,0,1,0,1,D,67,27
5/29/07,AMT,42.29,381,1,2,3,1,D,75,26
5/29/07,APA,78.28,313,0,4,0,1,D,27,25
5/29/07,BLL,54.37,313,0,2,0,1,D,50,26
5/29/07,CVC,35.76,383,0,3,0,1,D,33,25
5/29/07,DNB,99.29,391,1,2,1,1,D,92,27
5/29/07,FLS,69.48,333,0,2,3,1,D,50,25
5/29/07,GME,36.02,313,0,4,0,1,D,27,25
5/29/07,HPQ,45.56,313,0,3,2,1,D,50,25
5/29/07,IGT,40.58,753,0,7,0,7,R,85,25
5/29/07,JEC,56.28,313,0,3,0,1,D,33,26
5/29/07,KMX,23.01,567,0,5,5,7,R,24,25
5/29/07,MMM,87.31,383,0,2,0,1,D,50,25
5/29/07,OKE,53.24,383,3,1,1,1,D,83,27
5/29/07,SWK,62.27,313,0,3,1,1,D,60,26
5/29/07,THC,6.87,757,0,8,4,7,R,24,26
5/29/07,UNP,118.66,313,0,4,0,1,D,27,25
5/29/07,VFC,92.54,383,0,3,0,1,D,33,25
5/29/07,XL,80.23,383,0,3,0,1,D,33,25
5/30/07,BEAM,80.83,651,0,7,3,2,D,29,8
5/30/07,CAH,72.74,673,0,8,0,2,R,87,7
5/30/07,CLX,66.98,873,0,6,0,2,R,83,8
5/30/07,DVA,55.34,853,4,7,3,8,D,38,7
5/30/07,EMN,66.96,651,0,7,3,2,D,29,8
5/30/07,GD,79.45,664,0,8,0,2,D,13,8
5/30/07,ITW,52.8,654,0,7,3,2,D,29,8
5/30/07,LMT,98.22,664,0,7,4,2,D,25,8
5/30/07,NOC,75.76,673,0,7,0,2,R,85,8
5/30/07,NUE,67.88,854,0,7,3,2,D,29,5
5/30/07,PEG,88.27,674,0,8,2,2,R,62,6
5/30/07,WEC,48,658,0,5,5,2,D,76,8
5/30/07,XLNX,28.12,873,0,8,3,8,R,72,7
5/30/07,AAPL,118.77,393,1,1,4,1,D,80,25
5/30/07,ADP,49.24,313,0,1,0,1,D,67,27
5/30/07,AMT,42.86,383,1,2,3,1,D,75,26
5/30/07,BA,100.55,311,1,3,3,1,D,67,26
5/30/07,BLL,54.74,313,0,2,0,1,D,50,26
5/30/07,CLF,81.54,341,1,2,0,1,D,70,25
5/30/07,DHR,73.58,553,4,5,3,1,R,60,26
5/30/07,DNB,100.07,393,1,2,1,1,D,92,27
5/30/07,EMC,17,383,1,2,1,1,D,92,28
5/30/07,FIS,52.14,553,4,3,4,1,R,57,26
5/30/07,HOG,62.03,567,0,9,0,7,R,12,25
5/30/07,IGT,40.19,753,0,8,0,7,R,87,26
5/30/07,JEC,57.58,313,3,2,0,1,D,50,25
5/30/07,L,51.1,383,0,2,2,1,D,60,25
5/30/07,LUK,35.44,311,1,1,3,1,D,83,28
5/30/07,LUV,14.35,757,0,6,4,7,R,26,27
5/30/07,MAR,45.31,757,0,6,4,9,R,26,25
5/30/07,MMM,87.93,383,0,2,0,1,D,50,25
5/30/07,OKE,54.19,383,3,1,1,1,D,83,27
5/30/07,PLL,44.92,381,1,3,0,1,D,60,25
5/30/07,PNR,37.03,383,3,1,0,1,D,60,25
5/30/07,ROK,67.81,331,3,2,3,1,D,58,25
5/30/07,RSG,30.43,381,1,2,2,1,D,83,27
5/30/07,SCHW,22.08,393,1,1,3,1,D,83,26
5/30/07,SPLS,24.72,757,0,5,5,7,R,24,27
5/30/07,UNP,118.82,313,0,4,0,1,D,27,25
5/30/07,VFC,93.4,383,0,3,0,1,D,33,25
5/30/07,VZ,43.82,391,4,1,1,1,D,80,25
5/31/07,AN,22.12,663,4,4,4,2,D,40,7
5/31/07,BEAM,80.78,654,0,7,3,2,D,29,8
5/31/07,CAH,72.46,673,0,9,0,8,R,88,7
5/31/07,DVA,55.23,854,0,7,3,8,D,29,6
5/31/07,LMT,98.1,664,0,7,5,2,D,21,8
5/31/07,LRCX,53.72,651,0,7,3,2,D,29,8
5/31/07,NOC,75.61,673,0,8,0,8,R,87,8
5/31/07,NUE,67.54,854,0,7,3,2,D,29,5
5/31/07,POM,29.86,664,0,8,3,2,D,28,8
5/31/07,TROW,51.35,653,4,5,3,2,D,40,8
5/31/07,WEC,48.43,666,0,7,3,2,D,71,7
5/31/07,XLNX,28.48,873,0,7,0,8,R,85,8
5/31/07,AAPL,121.19,393,1,1,3,1,D,83,26
5/31/07,ADM,35.04,567,0,6,4,7,R,26,25
5/31/07,ADP,49.7,341,1,1,0,1,D,80,26
5/31/07,AMT,43.18,383,1,1,3,1,D,83,27
5/31/07,AZO,128.63,757,0,7,3,9,R,29,25
5/31/07,BLL,55.36,313,4,1,0,1,D,56,25
5/31/07,CLF,88.29,343,1,1,3,1,D,83,26
5/31/07,CTL,49.42,341,1,2,3,1,D,75,25
5/31/07,CVC,36.19,383,0,3,0,1,D,33,25
5/31/07,DNB,100.13,393,2,2,1,1,D,83,26
5/31/07,EMC,16.89,383,1,2,2,1,D,83,27
5/31/07,HON,57.91,383,0,2,0,1,D,50,25
5/31/07,IGT,40.19,753,0,8,0,7,R,87,26
5/31/07,LUK,35.84,313,4,1,2,1,D,72,26
5/31/07,LUV,14.31,757,0,6,4,7,R,26,27
5/31/07,MA,149.55,311,4,2,2,1,D,63,25
5/31/07,MCHP,40.58,563,4,4,3,1,R,57,27
5/31/07,MHK,102.06,391,1,2,0,1,D,70,25
5/31/07,MOS,35.13,341,1,2,2,1,D,83,26
5/31/07,MWV,35,381,1,3,2,1,D,75,26
5/31/07,NFLX,21.9,577,0,7,3,7,D,71,26
5/31/07,OKE,54.1,383,1,1,3,1,D,83,27
5/31/07,PNR,36.99,383,2,1,3,1,D,75,26
5/31/07,PSA,89.5,567,4,7,2,7,R,46,25
5/31/07,ROK,68.05,333,1,2,3,1,D,75,27
5/31/07,RSG,30.28,383,2,2,2,1,D,75,26
5/31/07,SCHW,22.47,381,1,1,3,1,D,83,27
5/31/07,SNA,54.07,563,4,4,3,1,R,57,27
5/31/07,SPLS,25.06,757,0,6,4,7,R,26,27
5/31/07,SWK,63.23,313,2,3,3,1,D,58,25
5/31/07,THC,6.95,757,0,9,0,7,R,12,27
5/31/07,VFC,93.78,383,0,3,0,1,D,33,25
5/31/07,VRSN,29.83,391,1,2,2,1,D,83,26
5/31/07,ZION,80.46,567,0,5,5,7,R,24,25
6/1/07,CAG,26.01,664,0,5,5,8,D,24,8
6/1/07,CAH,72.94,673,0,8,0,2,R,87,7
6/1/07,CB,55.1,873,0,5,5,2,R,76,5
6/1/07,EXPD,44.65,664,4,6,3,8,D,38,8
6/1/07,GHC,771.74,661,0,6,4,8,D,26,8
6/1/07,GNW,36.25,851,0,6,0,2,D,17,8
6/1/07,JWN,53.43,655,0,8,2,2,D,62,8
6/1/07,KSS,76.1,664,0,8,0,2,D,13,8
6/1/07,LMT,97.43,664,0,9,0,8,D,12,8
6/1/07,MDLZ,34.42,853,4,4,3,2,D,43,5
6/1/07,NOC,76.19,673,0,7,0,2,R,85,8
6/1/07,POM,29.73,664,0,9,0,2,D,12,7
6/1/07,WU,22.49,853,0,9,5,2,D,19,7
6/1/07,XLNX,28.08,873,0,9,0,8,R,88,6
6/1/07,AMT,42.95,383,2,2,3,1,D,67,25
6/1/07,BLL,55.64,313,4,1,0,1,D,56,25
6/1/07,CCI,37.32,311,1,3,0,1,D,60,26
6/1/07,CLF,89.46,311,1,1,1,1,D,100,30
6/1/07,COP,78.86,381,1,2,3,1,D,75,26
6/1/07,CTL,49.45,311,2,2,1,1,D,83,28
6/1/07,CVC,36.35,383,0,3,0,1,D,33,25
6/1/07,D,87.64,757,0,5,5,9,R,24,25
6/1/07,DNB,100.88,393,2,2,1,1,D,83,26
6/1/07,DNR,36.2,383,0,3,0,1,D,33,25
6/1/07,GLW,25.65,773,4,4,3,1,D,43,29
6/1/07,HOG,62.22,567,0,9,0,7,R,12,25
6/1/07,IGT,40.42,753,0,7,0,7,R,85,25
6/1/07,JEC,58.96,313,1,2,2,1,D,83,28
6/1/07,LUK,35.64,313,2,1,3,1,D,75,27
6/1/07,LUV,14.26,757,0,6,4,7,R,26,27
6/1/07,MA,151.1,313,0,2,1,1,D,70,27
6/1/07,MHK,103.05,393,1,2,3,1,D,75,25
6/1/07,MOS,35.58,311,2,2,1,1,D,83,28
6/1/07,MRO,126.76,381,1,1,2,1,D,92,28
6/1/07,MWV,35.42,383,1,2,2,1,D,83,27
6/1/07,NFLX,21.57,577,0,6,4,7,D,74,26
6/1/07,NFX,52.61,311,1,2,1,1,D,92,29
6/1/07,OKE,54.47,383,2,1,3,1,D,75,26
6/1/07,PH,102.59,391,2,2,1,1,D,83,26
6/1/07,PKI,26.91,311,1,3,3,1,D,67,26
6/1/07,PNR,37.26,383,2,1,0,1,D,70,26
6/1/07,PX,68.96,313,0,3,0,1,D,33,26
6/1/07,ROK,68.3,311,2,2,3,1,D,67,26
6/1/07,RSG,30.43,383,2,2,1,1,D,83,27
6/1/07,SCHW,22.69,383,1,1,1,1,D,100,29
6/1/07,SPLS,25.37,757,0,8,2,7,R,38,27
6/1/07,THC,7.02,753,0,9,5,7,R,81,25
6/1/07,VRSN,30.36,393,1,2,1,1,D,92,27
6/1/07,WIN,15.15,553,4,5,3,1,R,60,26
6/1/07,ZION,81.85,567,0,7,3,7,R,29,25
6/4/07,AVP,38.86,654,0,9,1,2,D,47,8
6/4/07,AVY,64.98,854,0,7,0,8,D,15,8
6/4/07,CAG,25.93,664,0,5,5,8,D,24,8
6/4/07,CAH,72.67,673,0,9,0,8,R,88,7
6/4/07,CB,55.33,873,0,5,5,2,R,76,5
6/4/07,CLX,66.7,873,0,7,3,8,R,71,6
6/4/07,DVA,55.93,854,0,6,4,8,D,26,6
6/4/07,GD,79.5,664,0,8,0,2,D,13,8
6/4/07,GNW,36.16,854,0,7,0,2,D,15,7
6/4/07,JWN,53.54,658,0,8,2,2,D,62,8
6/4/07,KSS,76.43,664,0,8,0,2,D,13,8
6/4/07,LMT,97.2,664,0,9,0,8,D,12,8
6/4/07,NUE,68.36,854,0,7,5,2,D,21,6
6/4/07,PDCO,38.02,654,0,5,5,2,D,24,8
6/4/07,PG,63.19,664,0,9,0,8,D,12,8
6/4/07,WFC,36.2,664,0,5,5,8,D,24,8
6/4/07,WU,22.18,854,0,9,0,8,D,12,6
6/4/07,XLNX,28.17,873,0,9,0,8,R,88,6
6/4/07,AAPL,121.33,393,2,1,3,1,D,75,25
6/4/07,ADP,50.11,343,0,1,0,1,D,67,25
6/4/07,APA,83.19,343,1,2,3,1,D,75,25
6/4/07,AZO,131.79,753,0,9,2,1,R,63,28
6/4/07,BLL,55.07,313,0,2,0,1,D,50,26
6/4/07,CCI,37.35,313,0,3,0,1,D,33,26
6/4/07,CLF,88.09,313,2,1,1,1,D,92,29
6/4/07,CMG,87.52,343,0,1,0,1,D,67,25
6/4/07,CTL,49.46,313,2,2,1,1,D,83,28
6/4/07,DNB,102,393,1,1,1,1,D,100,28
6/4/07,GLW,25.97,773,4,4,2,1,D,52,25
6/4/07,HOG,61.97,567,0,9,0,7,R,12,25
6/4/07,HON,58.62,383,0,2,0,1,D,50,25
6/4/07,IGT,41.45,753,0,6,4,7,R,74,27
6/4/07,IRM,27.28,567,0,9,0,7,R,12,25
6/4/07,JEC,59.47,313,1,2,2,1,D,83,28
6/4/07,KMX,23.95,567,0,7,3,7,R,29,25
6/4/07,L,52.35,383,1,1,3,1,D,83,27
6/4/07,LUK,36.45,341,1,1,2,1,D,92,27
6/4/07,LUV,14.27,757,0,6,4,7,R,26,27
6/4/07,MA,151.25,313,0,2,1,1,D,70,27
6/4/07,MOS,36.6,313,1,2,2,1,D,83,28
6/4/07,MRO,128.37,383,1,1,2,1,D,92,28
6/4/07,MWV,35.93,383,1,2,2,1,D,83,27
6/4/07,NBL,65.5,563,4,4,5,1,R,63,27
6/4/07,NFLX,21.48,565,0,6,4,7,R,26,25
6/4/07,NFX,51.65,313,4,2,1,1,D,72,26
6/4/07,OKE,54.58,383,0,1,3,1,D,60,25
6/4/07,PH,102.41,393,0,2,1,1,D,70,25
6/4/07,PKI,26.91,313,1,3,3,1,D,67,26
6/4/07,PLL,44.52,383,0,3,0,1,D,33,25
6/4/07,PNR,37.48,383,0,1,0,1,D,67,26
6/4/07,RDC,40.33,383,0,3,0,1,D,33,25
6/4/07,ROK,68.58,313,2,2,3,1,D,67,26
6/4/07,RSG,31,383,1,1,2,1,D,92,28
6/4/07,SCHW,22.48,383,2,1,1,1,D,92,28
6/4/07,SPLS,25.15,757,0,7,3,7,R,29,27
6/4/07,THC,7.16,753,0,7,3,7,R,71,27
6/4/07,VFC,94.84,383,2,2,3,1,D,67,25
6/4/07,VRSN,30.32,393,2,2,2,1,D,75,25
6/5/07,AVY,65.55,853,0,6,5,8,D,22,7
6/5/07,CAH,72.45,673,0,9,0,2,R,88,6
6/5/07,CB,54.85,873,0,6,0,2,R,83,8
6/5/07,CLX,66.39,873,0,8,3,8,R,72,7
6/5/07,DVA,55.55,854,0,7,0,8,D,15,8
6/5/07,EW,50.53,654,0,9,0,2,D,12,8
6/5/07,HRS,50.11,855,0,9,1,2,D,53,5
6/5/07,JWN,52.99,658,0,7,3,2,D,71,8
6/5/07,KSS,75.89,664,0,9,0,2,D,12,7
6/5/07,NUE,67.71,854,0,7,5,2,D,21,6
6/5/07,PDCO,37.98,654,0,5,5,2,D,24,8
6/5/07,STZ,23.95,873,0,6,5,8,R,78,7
6/5/07,TWC,38.25,664,0,9,0,8,D,12,8
6/5/07,WU,22.16,854,0,9,0,8,D,12,6
6/5/07,XLNX,27.93,877,0,9,0,8,R,12,6
6/5/07,AAPL,122.67,393,3,1,2,1,D,75,25
6/5/07,AMT,42.87,383,0,2,0,1,D,50,25
6/5/07,APA,83.55,343,1,2,3,1,D,75,25
6/5/07,BLL,55,313,0,2,0,1,D,50,26
6/5/07,CLF,86.4,313,0,2,1,1,D,70,27
6/5/07,CMG,86.26,343,0,1,0,1,D,67,25
6/5/07,CMI,100.92,131,1,2,2,1,D,83,25
6/5/07,DNB,102.15,393,1,1,2,1,D,92,27
6/5/07,DNR,37.15,383,0,3,0,1,D,33,25
6/5/07,EMC,17,383,0,3,0,1,D,33,25
6/5/07,FLIR,41.74,573,0,6,0,1,D,17,25
6/5/07,GOOGL,518.84,131,1,3,1,1,D,83,25
6/5/07,HCP,31.55,567,4,4,4,3,R,40,26
6/5/07,HON,58.18,383,0,2,0,1,D,50,25
6/5/07,JEC,59.14,313,0,2,3,1,D,50,25
6/5/07,KEY,35.87,565,0,5,5,7,R,24,25
6/5/07,KMX,23.88,567,0,7,3,7,R,29,25
6/5/07,LUK,36.34,343,1,1,3,1,D,83,26
6/5/07,MA,149.2,313,0,2,3,1,D,50,25
6/5/07,MKC,36.62,565,4,4,4,7,R,40,25
6/5/07,MOS,36.72,313,2,2,2,1,D,75,27
6/5/07,MRO,127.26,383,2,2,2,1,D,75,26
6/5/07,MWV,35.86,383,2,2,2,1,D,75,26
6/5/07,NFX,51.05,313,0,3,2,1,D,50,25
6/5/07,OKE,53.39,383,0,2,0,1,D,50,25
6/5/07,PNR,37.47,383,0,1,0,1,D,67,26
6/5/07,RDC,40.06,383,0,3,0,1,D,33,25
6/5/07,ROK,68.66,313,0,2,3,1,D,50,25
6/5/07,SCHW,22.05,383,0,2,1,1,D,70,26
6/5/07,SYY,32.82,567,0,7,3,7,R,29,25
6/6/07,AVY,65.16,854,0,7,0,8,D,15,8
6/6/07,CAH,72.37,673,0,9,0,8,R,88,7
6/6/07,CB,54.23,873,0,8,0,8,R,87,7
6/6/07,CLX,65.39,877,0,7,5,8,R,21,7
6/6/07,DVA,54.91,854,0,9,0,8,D,12,6
6/6/07,GCI,58.61,873,0,7,5,8,R,79,7
6/6/07,HRS,50.57,853,0,8,3,2,D,28,6
6/6/07,JWN,53.03,658,0,7,3,2,D,71,8
6/6/07,LMT,96.65,668,0,9,0,8,D,88,8
6/6/07,NOC,76.29,673,0,7,0,2,R,85,8
6/6/07,NUE,67.05,854,0,8,0,2,D,13,6
6/6/07,PBI,47.71,654,0,7,3,2,D,29,8
6/6/07,PG,63.19,664,0,9,0,8,D,12,8
6/6/07,TWC,38.14,871,0,9,0,8,R,88,6
6/6/07,WU,22.17,854,0,9,0,8,D,12,6
6/6/07,XLNX,27.9,878,0,9,0,8,R,12,6
6/6/07,AAPL,123.64,393,0,1,1,1,D,80,26
6/6/07,AMT,42.15,383,0,3,0,1,D,33,25
6/6/07,DLTR,45.57,391,1,1,3,1,D,83,26
6/6/07,ETFC,25.6,341,1,2,1,1,D,92,27
6/6/07,GLW,25.67,773,0,5,5,5,D,24,26
6/6/07,HON,57.34,383,0,3,0,1,D,33,25
6/6/07,HST,24.5,567,4,5,3,7,R,40,25
6/6/07,IRM,26.68,567,1,6,5,7,R,52,25
6/6/07,ISRG,140.71,552,0,5,5,1,R,76,26
6/6/07,JNJ,62.9,567,0,9,0,7,R,12,25
6/6/07,LB,26.38,577,0,7,5,7,D,79,25
6/6/07,MWV,35.9,383,2,2,3,1,D,67,25
6/6/07,PNR,36.78,383,0,2,0,1,D,50,25
6/6/07,RSG,30.65,383,0,2,0,1,D,50,25
6/6/07,SE,25.37,755,0,8,2,7,R,38,27
6/6/07,SPLS,24.45,757,4,5,4,7,R,37,27
6/6/07,THC,6.9,757,0,7,5,7,R,21,26
6/6/07,WFC,35.59,562,0,9,0,7,R,88,25
6/6/07,ZION,79.14,567,4,3,4,3,R,43,26
6/7/07,AVY,64.51,854,0,8,0,8,D,13,7
6/7/07,CAH,72.22,677,0,9,0,8,R,12,7
6/7/07,CB,53.49,878,0,8,0,8,R,13,7
6/7/07,CVS,37.57,854,0,7,0,2,D,15,7
6/7/07,HRS,50.79,853,0,8,3,2,D,28,6
6/7/07,NI,20.95,235,1,1,3,4,R,83,8
6/7/07,NOC,75.23,673,0,9,5,2,R,81,8
6/7/07,PNW,43.13,235,1,1,1,4,R,100,6
6/7/07,RHT,23.66,653,0,7,3,2,D,29,8
6/7/07,SO,34.31,407,1,1,2,4,R,92,8
6/7/07,TWC,37.68,877,0,9,0,8,R,12,6
6/7/07,WU,21.82,858,0,9,0,8,D,88,6
6/7/07,AAPL,124.07,393,2,1,1,1,D,92,27
6/7/07,ALL,60.55,755,4,6,4,7,R,35,26
6/7/07,CA,25.39,757,4,4,4,9,R,40,25
6/7/07,CINF,44.31,565,4,6,3,7,R,38,25
6/7/07,CMCSK,26.1,567,0,7,3,7,R,29,25
6/7/07,CTSH,74.95,555,4,3,5,3,R,40,25
6/7/07,DHI,21.53,557,4,6,3,3,R,38,25
6/7/07,DTV,22.34,757,0,5,5,7,R,24,27
6/7/07,FAST,40.58,753,0,9,1,9,R,53,25
6/7/07,HCN,41.93,567,4,4,5,7,R,37,25
6/7/07,HCP,30.54,567,4,3,4,3,R,43,26
6/7/07,HOG,59.73,567,4,6,0,3,R,26,26
6/7/07,MAS,28.13,565,4,7,3,3,R,38,25
6/7/07,MET,65.8,757,0,8,2,9,R,38,25
6/7/07,MRO,123.49,383,0,3,0,1,D,33,25
6/7/07,MYL,19,557,4,2,5,3,R,48,25
6/7/07,NOV,96.11,313,0,4,0,1,D,27,25
6/7/07,PFE,26.29,567,4,7,1,7,R,54,25
6/7/07,PLL,44.82,383,0,3,0,1,D,33,25
6/7/07,PNR,36.14,383,0,3,0,1,D,33,25
6/7/07,RSG,30.12,383,0,3,0,1,D,33,25
6/7/07,SE,25.45,757,0,8,3,7,R,28,26
6/7/07,SYY,32.23,757,4,5,3,7,R,40,27
6/7/07,THC,6.78,757,4,6,0,7,R,26,27
