date,symbol,close,kno,w,h,e,n,rd,pct,cr
2/28/05,NKE,86.95,668,0,8,0,2,D,87,8
2/28/05,PLD,39.76,858,0,7,0,2,D,85,7
2/28/05,PLL,27.07,668,0,7,3,8,D,71,8
2/28/05,PNR,41.44,688,0,7,5,2,D,79,8
2/28/05,PWR,7.85,664,0,8,0,2,D,13,8
2/28/05,RAI,81.95,873,0,7,3,2,R,71,5
2/28/05,SEE,52.27,654,0,7,3,2,D,29,8
2/28/05,SPG,61.96,668,0,8,4,2,D,76,8
2/28/05,TE,15.89,694,0,7,3,2,D,29,6
2/28/05,TSS,24.03,664,0,9,0,8,D,12,8
2/28/05,WAT,48.85,873,0,7,0,2,R,85,7
2/28/05,XLNX,30.2,873,4,6,3,8,R,62,6
2/28/05,ACN,25.55,757,0,8,0,7,R,13,26
2/28/05,ADI,36.72,753,0,8,0,7,R,87,26
2/28/05,AGN,75.18,757,0,7,0,7,R,15,25
2/28/05,APA,62.88,383,1,1,0,1,D,80,27
2/28/05,APC,76.86,363,1,1,1,1,D,100,27
2/28/05,APD,62.62,313,2,2,2,1,D,75,27
2/28/05,CA,27.09,757,0,6,5,7,R,22,26
2/28/05,CHK,21.69,313,1,1,1,1,D,100,30
2/28/05,CLF,80.35,393,1,1,2,1,D,92,27
2/28/05,COG,55.99,393,1,1,1,1,D,100,28
2/28/05,COP,110.89,393,2,1,0,1,D,70,25
2/28/05,CVC,31.06,381,1,2,2,1,D,83,27
2/28/05,CVX,62.08,311,1,1,1,1,D,100,30
2/28/05,DNB,61.46,381,1,3,0,1,D,60,25
2/28/05,DOV,38.67,757,0,7,0,7,R,15,25
2/28/05,DVN,46.79,383,2,1,3,1,D,75,26
2/28/05,EOG,91.12,393,1,1,3,1,D,83,26
2/28/05,EQR,32.81,777,0,6,4,9,D,74,25
2/28/05,ESV,40.28,343,0,1,0,1,D,67,25
2/28/05,FIS,35.63,564,0,7,3,7,R,71,25
2/28/05,FOSL,25.8,567,0,7,3,7,R,29,25
2/28/05,FOX,17.21,565,0,5,5,7,R,24,25
2/28/05,HRB,53.3,131,1,1,3,1,D,83,25
2/28/05,HSY,63,393,0,2,1,1,D,70,25
2/28/05,ISRG,47.12,313,0,4,0,1,D,27,25
2/28/05,JEC,55.98,383,2,2,1,1,D,83,27
2/28/05,JOY,36.75,383,1,1,3,1,D,83,27
2/28/05,MRO,47.34,383,1,1,2,1,D,92,28
2/28/05,MUR,100.04,383,2,1,3,1,D,75,26
2/28/05,NOV,45.34,383,1,1,3,1,D,83,27
2/28/05,NRG,38.51,313,0,4,0,1,D,27,25
2/28/05,NU,18.67,563,0,9,0,7,R,88,25
2/28/05,OMC,91.07,311,4,3,1,1,D,63,25
2/28/05,OXY,70.27,393,2,1,3,1,D,75,25
2/28/05,PNC,52.64,567,0,5,5,7,R,24,25
2/28/05,PXD,42.17,313,2,2,3,1,D,67,26
2/28/05,VLO,71.24,393,1,1,1,1,D,100,28
2/28/05,WMB,18.83,313,0,2,0,1,D,50,26
2/28/05,XOM,63.31,383,1,1,1,1,D,100,29
3/1/05,A,24.48,661,0,6,4,8,D,26,8
3/1/05,AVB,69.76,668,0,8,2,2,D,62,7
3/1/05,CL,52.87,873,0,7,0,8,R,85,8
3/1/05,CTL,34.22,654,0,7,3,2,D,29,8
3/1/05,DIS,28.48,694,0,9,5,2,D,19,8
3/1/05,DLTR,27.78,651,0,9,1,2,D,47,8
3/1/05,DRI,27.53,878,0,7,4,2,R,25,6
3/1/05,ESRX,77.28,854,0,7,0,2,D,15,7
3/1/05,FDO,33.33,873,0,6,0,2,R,83,8
3/1/05,GPC,43.48,663,0,9,1,2,D,47,7
3/1/05,GT,14.55,688,0,9,2,2,D,63,8
3/1/05,HOT,58.17,684,0,9,0,2,D,12,7
3/1/05,LB,24.42,661,0,6,5,2,D,22,8
3/1/05,LIFE,70.56,664,0,7,3,2,D,29,7
3/1/05,LLL,72.28,854,0,9,5,8,D,19,8
3/1/05,LSI,6.41,854,0,5,5,2,D,24,5
3/1/05,MCO,85.6,661,0,8,0,2,D,13,8
3/1/05,MHFI,92.34,673,0,9,0,2,R,88,6
3/1/05,NKE,87.8,664,0,9,3,2,D,27,8
3/1/05,PLD,40.27,858,0,9,3,2,D,73,6
3/1/05,SNDK,27.07,664,0,5,5,8,D,24,8
3/1/05,SPG,62.16,668,0,8,3,2,D,72,8
3/1/05,UNM,17.35,664,0,9,3,2,D,27,8
3/1/05,VTR,26.82,673,0,7,3,2,R,71,6
3/1/05,ABC,61.51,753,0,6,4,1,R,74,29
3/1/05,ABT,45.96,757,0,9,0,9,R,12,25
3/1/05,AES,16.88,313,2,1,5,1,D,68,25
3/1/05,AGN,75.12,757,0,7,0,7,R,15,25
3/1/05,APA,61.05,383,0,2,0,1,D,50,25
3/1/05,APD,63.37,313,2,2,1,1,D,83,28
3/1/05,BBY,54.48,757,0,7,3,9,R,29,25
3/1/05,BLK,80.01,564,0,7,4,1,R,75,26
3/1/05,CHK,21.15,313,2,1,3,1,D,75,27
3/1/05,CI,91.78,383,0,3,0,1,D,33,25
3/1/05,CMS,12.17,383,0,2,0,1,D,50,25
3/1/05,COP,108.5,393,0,1,0,1,D,67,25
3/1/05,CPB,28.21,757,0,5,5,9,R,24,25
3/1/05,CVX,60.94,313,0,1,1,1,D,80,28
3/1/05,DOV,39.15,757,0,9,0,7,R,12,27
3/1/05,DVN,45.25,383,0,2,0,1,D,50,25
3/1/05,FLIR,31.77,553,0,6,4,1,R,74,26
3/1/05,GHC,895.5,755,0,5,5,7,R,24,27
3/1/05,HRB,52.79,133,1,1,2,1,D,92,26
3/1/05,HSY,63.82,393,4,1,1,1,D,80,25
3/1/05,IR,84.82,361,1,3,1,1,D,83,25
3/1/05,ISRG,47.86,313,0,4,0,1,D,27,25
3/1/05,JCI,59.17,757,0,7,3,9,R,29,25
3/1/05,JEC,55.9,383,0,2,1,1,D,70,26
3/1/05,JOY,36.85,383,2,1,2,1,D,83,27
3/1/05,MON,57.8,553,0,6,4,1,R,74,26
3/1/05,MRO,46.8,383,2,1,3,1,D,75,26
3/1/05,MUR,97.41,383,0,2,0,1,D,50,25
3/1/05,MWV,32.35,404,4,6,2,1,R,53,25
3/1/05,NOV,43.81,383,2,2,3,1,D,67,25
3/1/05,ORLY,51.38,311,1,3,2,1,D,75,27
3/1/05,OXY,69.31,393,0,1,0,1,D,67,25
3/1/05,PETM,30.37,757,0,5,5,7,R,24,27
3/1/05,PNC,53.19,567,0,6,4,7,R,26,25
3/1/05,PNW,42.3,757,0,7,3,9,R,29,25
3/1/05,PXD,41.99,313,0,2,3,1,D,50,25
3/1/05,XOM,62.1,383,0,1,1,1,D,80,27
3/2/05,CTL,34.1,654,0,7,3,2,D,29,8
3/2/05,DE,71.46,654,0,7,3,2,D,29,8
3/2/05,DRI,27.92,878,0,9,4,2,R,23,8
3/2/05,ESRX,77.21,854,0,7,0,8,D,15,8
3/2/05,EXPD,56.74,664,0,7,5,2,D,21,8
3/2/05,FDO,33.25,873,0,7,0,2,R,85,7
3/2/05,GPC,43.68,664,0,8,2,2,D,38,7
3/2/05,GT,14.45,688,0,8,3,2,D,72,8
3/2/05,GWW,63.64,873,0,8,3,2,R,72,6
3/2/05,HOT,58.45,683,0,9,3,2,D,27,8
3/2/05,KEY,33.5,661,0,7,4,2,D,25,8
3/2/05,LB,24.48,664,0,5,5,8,D,24,8
3/2/05,LH,47.9,858,0,7,0,2,D,85,7
3/2/05,LLL,72.14,854,0,9,5,8,D,19,8
3/2/05,LSI,6.27,854,0,6,5,8,D,22,7
3/2/05,MCO,85.62,664,0,8,0,2,D,13,8
3/2/05,MET,40.56,664,0,9,0,8,D,12,8
3/2/05,MHFI,93.76,673,0,6,5,2,R,78,7
3/2/05,MKC,38.04,664,0,9,0,2,D,12,7
3/2/05,MTB,101.38,658,0,7,3,2,D,71,8
3/2/05,PCAR,75.96,664,0,7,3,8,D,29,8
3/2/05,PCL,37.7,664,0,8,3,2,D,28,8
3/2/05,PLD,39.84,858,0,8,3,2,D,72,6
3/2/05,RAI,82.91,873,0,7,3,2,R,71,5
3/2/05,ROST,28.77,663,0,8,2,2,D,38,7
3/2/05,SIAL,62.62,661,0,6,5,2,D,22,8
3/2/05,SPG,62.08,668,0,8,4,2,D,76,8
3/2/05,TE,16.22,693,0,5,5,2,D,24,6
3/2/05,UNM,17.28,664,0,9,3,2,D,27,8
3/2/05,VTR,26.46,673,0,8,3,2,R,72,7
3/2/05,WAT,48.88,873,0,7,0,2,R,85,7
3/2/05,ABT,46.06,757,0,9,0,9,R,12,25
3/2/05,ACN,25.42,757,0,7,5,7,R,21,26
3/2/05,AES,16.99,313,0,1,3,1,D,60,26
3/2/05,AGN,75.15,757,0,7,0,7,R,15,25
3/2/05,APD,63.05,313,0,2,2,1,D,60,26
3/2/05,CHK,22.02,341,2,1,3,1,D,75,25
3/2/05,CI,91.85,383,0,3,0,1,D,33,25
3/2/05,CMS,12.24,383,0,2,0,1,D,50,25
3/2/05,COP,109.5,393,0,1,0,1,D,67,25
3/2/05,CTSH,47.6,313,0,3,0,1,D,33,26
3/2/05,CVC,30.24,383,0,3,0,1,D,33,25
3/2/05,CVX,61.57,313,0,1,1,1,D,80,28
3/2/05,DNR,33.3,383,0,3,0,1,D,33,25
3/2/05,DOV,38.87,757,0,8,0,7,R,13,26
3/2/05,DVN,46.56,383,0,1,0,1,D,67,26
3/2/05,EL,42.73,755,4,4,3,7,R,43,27
3/2/05,GHC,902.86,757,0,6,5,7,R,22,26
3/2/05,ISRG,47.3,313,0,5,0,1,D,20,25
3/2/05,JEC,56.01,383,0,2,2,1,D,60,25
3/2/05,JOY,37.76,383,2,1,2,1,D,83,27
3/2/05,MON,58.48,553,0,6,4,1,R,74,26
3/2/05,MRO,46.9,383,2,1,3,1,D,75,26
3/2/05,MUR,98.03,383,0,2,0,1,D,50,25
3/2/05,NOV,44.46,383,0,1,3,1,D,60,25
3/2/05,NU,18.62,563,0,9,0,7,R,88,25
3/2/05,ORLY,51.32,313,2,3,2,1,D,67,26
3/2/05,OXY,70.94,393,0,1,0,1,D,67,25
3/2/05,PDCO,50.64,341,1,2,2,1,D,83,26
3/2/05,PNC,53.04,567,0,6,4,7,R,26,25
3/2/05,PXD,43.1,313,3,1,3,1,D,67,26
3/2/05,SJM,49.98,311,1,3,2,1,D,75,27
3/2/05,TMK,53.16,757,0,5,5,7,R,24,27
3/2/05,WMB,18.76,313,0,3,0,1,D,33,26
3/2/05,XOM,62.68,383,2,1,1,1,D,92,28
3/3/05,A,24.43,664,0,6,4,8,D,26,8
3/3/05,AVB,69.44,668,0,8,2,2,D,62,7
3/3/05,CTL,34.08,654,0,7,3,2,D,29,8
3/3/05,DIS,28.57,694,0,9,0,2,D,12,6
3/3/05,DRI,28.11,873,0,9,4,2,R,77,8
3/3/05,EQT,59.74,851,0,6,4,2,D,26,5
3/3/05,FDO,32.67,873,0,8,0,8,R,87,7
3/3/05,FE,41.28,664,0,5,5,8,D,24,8
3/3/05,GPC,43.83,664,0,8,4,2,D,24,8
3/3/05,GT,14.39,688,0,8,0,2,D,87,8
3/3/05,GWW,63.25,873,0,9,0,8,R,88,6
3/3/05,HOT,58.86,684,0,8,3,2,D,28,8
3/3/05,K,44.34,658,0,9,0,2,D,88,8
3/3/05,LB,24.11,664,0,7,3,8,D,29,8
3/3/05,LLL,72.05,854,0,9,5,8,D,19,8
3/3/05,MKC,37.83,668,0,9,0,2,D,88,7
3/3/05,NKE,87.25,668,0,9,0,2,D,88,7
3/3/05,PCL,37.92,664,0,7,5,2,D,21,8
3/3/05,PLD,39.8,858,0,8,3,2,D,72,6
3/3/05,PPL,54.02,654,0,9,0,2,D,12,8
3/3/05,SIAL,62.46,664,0,6,5,2,D,22,8
3/3/05,SPG,62.08,668,0,8,4,2,D,76,8
3/3/05,TSS,24.42,664,0,7,5,2,D,21,8
3/3/05,UNM,17.35,664,0,9,3,2,D,27,8
3/3/05,VTR,26.89,673,0,7,3,2,R,71,6
3/3/05,WAT,49.28,873,0,7,0,2,R,85,7
3/3/05,ABT,46.01,757,0,9,0,9,R,12,25
3/3/05,ACN,25.11,757,0,7,3,7,R,29,27
3/3/05,ADI,36.93,753,0,8,0,7,R,87,26
3/3/05,ADP,42.68,757,0,7,0,7,R,15,25
3/3/05,AES,17.06,313,0,1,1,1,D,80,28
3/3/05,AGN,75.09,757,0,7,0,7,R,15,25
3/3/05,APD,64.09,313,0,2,3,1,D,50,25
3/3/05,CHK,22.55,343,1,1,2,1,D,92,27
3/3/05,CLF,82.8,393,1,1,4,1,D,80,25
3/3/05,CMS,12.7,383,0,1,3,1,D,60,25
3/3/05,COG,56.3,393,0,1,2,1,D,70,25
3/3/05,COST,44.8,757,4,4,4,9,R,40,25
3/3/05,CTSH,46.87,313,0,3,0,1,D,33,26
3/3/05,CVX,61.19,313,0,1,2,1,D,70,27
3/3/05,DNR,34.57,383,0,2,0,1,D,50,25
3/3/05,DOV,38.84,757,0,8,0,7,R,13,26
3/3/05,DOW,54.79,383,0,3,0,1,D,33,25
3/3/05,DVN,47.85,383,3,1,0,1,D,60,25
3/3/05,EL,42.87,757,4,5,4,7,R,37,27
3/3/05,ISRG,46.89,313,0,5,0,1,D,20,25
3/3/05,JOY,37.51,383,2,1,4,1,D,72,25
3/3/05,LEG,27.91,753,0,9,0,9,R,88,25
3/3/05,MRO,48,383,3,1,2,1,D,75,26
3/3/05,MUR,99.74,383,0,2,0,1,D,50,25
3/3/05,MWV,32.25,404,0,6,3,1,R,70,25
3/3/05,NOV,46.21,383,3,1,3,1,D,67,25
3/3/05,NRG,38.15,313,0,5,0,1,D,20,25
3/3/05,NSC,36.8,553,0,6,4,1,R,74,26
3/3/05,SJM,50.76,313,1,3,3,1,D,67,26
3/3/05,XOM,63.05,361,3,1,1,1,D,83,25
3/3/05,YHOO,32.31,757,0,5,5,7,R,24,27
3/4/05,AVB,70.51,851,0,9,3,2,D,27,6
3/4/05,BXP,61.85,664,0,7,4,2,D,25,8
3/4/05,CTL,34.45,654,0,6,4,2,D,26,8
3/4/05,EXPD,55.67,664,0,9,0,2,D,12,7
3/4/05,FOXA,17.57,664,0,7,3,2,D,29,7
3/4/05,GT,14.53,688,0,9,0,2,D,88,7
3/4/05,HOT,59.5,684,0,7,3,2,D,29,7
3/4/05,ITW,93.63,851,4,4,5,2,D,37,5
3/4/05,K,44.58,654,0,9,0,2,D,12,8
3/4/05,LB,24.45,664,0,6,4,8,D,26,8
3/4/05,LLL,73.12,854,0,7,0,2,D,15,7
3/4/05,LSI,6.38,854,0,6,0,2,D,17,8
3/4/05,MDT,53.47,854,0,5,5,2,D,24,5
3/4/05,MKC,38.25,664,0,8,0,2,D,13,8
3/4/05,NKE,87.6,664,0,9,0,2,D,12,7
3/4/05,NOC,53.89,673,0,7,5,8,R,79,8
3/4/05,PLD,40.78,854,0,7,4,2,D,25,6
3/4/05,PNR,42.19,668,0,9,0,2,D,88,7
3/4/05,RF,33.7,661,0,8,3,2,D,28,8
3/4/05,TSS,24.42,664,0,7,5,2,D,21,8
3/4/05,TYC,35.62,654,4,7,2,2,D,46,8
3/4/05,UNM,17.31,663,0,9,0,2,D,12,7
3/4/05,VNO,72.4,654,0,9,0,2,D,12,8
3/4/05,WAT,49.91,873,0,6,0,2,R,83,8
3/4/05,ACN,25.37,757,0,7,3,7,R,29,27
3/4/05,ADBE,63.77,553,0,6,5,1,R,78,25
3/4/05,ADI,37.12,753,0,7,0,7,R,85,25
3/4/05,AES,17.52,313,4,1,1,1,D,80,27
3/4/05,AGN,75.17,757,0,7,0,7,R,15,25
3/4/05,AIG,65.1,567,0,6,4,7,R,26,25
3/4/05,APA,65.69,383,1,1,4,1,D,80,26
3/4/05,APC,81.37,363,1,1,0,1,D,80,25
3/4/05,BBBY,38.23,567,0,6,4,7,R,26,25
3/4/05,BBY,53.2,757,0,6,5,7,R,22,26
3/4/05,CHK,23.28,311,1,1,3,1,D,83,28
3/4/05,CMI,76.03,757,0,9,0,9,R,12,25
3/4/05,CMS,13.05,383,1,1,3,1,D,83,27
3/4/05,CTSH,48.62,313,0,2,0,1,D,50,26
3/4/05,CVX,61.71,313,0,1,3,1,D,60,26
3/4/05,D,74.25,363,1,1,3,1,D,83,25
3/4/05,DNR,35.19,383,0,2,0,1,D,50,25
3/4/05,DTE,45.79,311,1,3,3,1,D,67,26
3/4/05,DVN,48.46,383,1,1,0,1,D,80,27
3/4/05,EL,43,757,0,5,5,7,R,24,27
3/4/05,EMN,59.14,313,0,3,0,1,D,33,26
3/4/05,ESRX,84.82,331,1,3,2,1,D,75,27
3/4/05,ESV,40.87,343,0,1,0,1,D,67,25
3/4/05,FIS,35.7,563,0,6,4,7,R,74,25
3/4/05,FTI,35.87,381,1,2,3,1,D,75,26
3/4/05,GHC,899,757,0,6,5,7,R,22,26
3/4/05,GLW,11.28,577,0,7,4,7,D,75,25
3/4/05,GS,111.53,753,4,5,0,1,R,72,25
3/4/05,IR,87.33,363,1,2,1,1,D,92,26
3/4/05,ISRG,46.96,313,0,5,0,1,D,20,25
3/4/05,JEC,56.14,383,0,3,0,1,D,33,25
3/4/05,JOY,39.05,383,1,1,4,1,D,80,26
3/4/05,KSS,53.3,131,1,2,1,1,D,92,26
3/4/05,MUR,101.33,383,0,1,0,1,D,67,26
3/4/05,NOV,47.34,383,1,1,3,1,D,83,27
3/4/05,NRG,38.6,313,0,4,0,1,D,27,25
3/4/05,ORLY,51.53,313,0,3,0,1,D,33,26
3/4/05,OXY,73.65,393,1,1,2,1,D,92,27
3/4/05,PSA,57.95,553,4,4,3,1,R,57,26
3/4/05,PXD,44.75,343,1,1,3,1,D,83,26
3/4/05,SJM,51.5,313,1,2,3,1,D,75,27
3/4/05,SLB,78,391,1,1,0,1,D,80,26
3/4/05,STT,45.03,567,0,7,3,7,R,29,25
3/4/05,WAG,45.04,313,1,3,3,1,D,67,26
3/4/05,XOM,63.57,381,3,1,1,1,D,83,27
3/7/05,AMAT,17.15,673,0,7,5,8,R,79,8
3/7/05,AVB,71.08,853,0,7,0,2,D,15,7
3/7/05,BIIB,37.59,497,1,1,3,4,R,83,7
3/7/05,DLTR,28.38,654,0,7,3,2,D,29,8
3/7/05,DOV,40.3,661,4,6,3,8,D,38,8
3/7/05,FISV,39.15,651,0,9,0,2,D,12,8
3/7/05,FOXA,17.55,664,0,7,3,2,D,29,7
3/7/05,GPC,43.77,664,0,8,2,2,D,38,7
3/7/05,GT,14.66,688,0,9,0,2,D,88,7
3/7/05,HOT,59.43,684,0,7,3,2,D,29,7
3/7/05,IFF,41.98,664,0,9,0,2,D,12,7
3/7/05,ITW,93.18,854,1,5,5,2,D,53,5
3/7/05,LB,24.51,664,0,6,4,8,D,26,8
3/7/05,LSI,6.41,854,0,6,0,2,D,17,8
3/7/05,MKC,37.98,664,0,9,0,2,D,12,7
3/7/05,NKE,87.18,668,0,9,0,2,D,88,7
3/7/05,NOC,54.06,661,0,7,3,8,D,29,8
3/7/05,ORCL,13.6,664,0,8,0,2,D,13,8
3/7/05,PEP,54.21,873,0,7,0,2,R,85,7
3/7/05,PNR,42.4,664,0,9,0,2,D,12,7
3/7/05,RF,33.93,664,4,7,2,2,D,46,7
3/7/05,SNDK,27.38,664,0,5,5,8,D,24,8
3/7/05,TSS,24.52,664,0,7,5,2,D,21,8
3/7/05,TYC,35.94,654,4,6,2,2,D,47,8
3/7/05,UNM,17.39,851,0,9,4,2,D,23,8
3/7/05,UTX,101.3,654,0,9,0,2,D,12,8
3/7/05,ACN,25.49,757,0,8,0,7,R,13,26
3/7/05,ADI,37.05,753,0,7,0,7,R,85,25
3/7/05,AES,17.65,313,1,1,1,1,D,100,30
3/7/05,AGN,75.64,757,0,7,0,7,R,15,25
3/7/05,APA,64.47,383,2,1,0,1,D,70,26
3/7/05,CA,27.91,757,0,9,0,9,R,12,25
3/7/05,CHK,23.02,313,2,1,3,1,D,75,27
3/7/05,CMCSA,33.43,553,0,6,4,1,R,74,26
3/7/05,CMS,13.01,383,1,1,3,1,D,83,27
3/7/05,CNX,46.57,311,1,3,3,1,D,67,26
3/7/05,COG,56.41,393,0,1,0,1,D,67,25
3/7/05,COL,47.9,393,0,2,1,1,D,70,25
3/7/05,COP,111.8,393,2,1,0,1,D,70,25
3/7/05,CSX,43.29,381,1,2,3,1,D,75,26
3/7/05,CVX,61.4,313,0,1,0,1,D,67,27
3/7/05,D,75.1,363,1,1,3,1,D,83,25
3/7/05,DTE,46.37,313,1,2,3,1,D,75,27
3/7/05,DVN,48.5,383,2,1,3,1,D,75,26
3/7/05,EL,43.3,757,0,6,5,7,R,22,26
3/7/05,ESRX,86.59,311,2,3,2,1,D,67,26
3/7/05,GHC,894.5,757,0,6,5,7,R,22,26
3/7/05,IGT,29.96,567,0,6,5,3,R,22,25
3/7/05,JNJ,68.44,391,1,2,1,1,D,92,27
3/7/05,MON,62.17,391,1,3,2,1,D,75,25
3/7/05,MRO,48.72,383,2,1,0,1,D,70,26
3/7/05,MSI,15.4,567,0,7,3,7,R,29,25
3/7/05,MUR,101.89,383,0,1,0,1,D,67,26
3/7/05,NOV,48.13,383,1,1,3,1,D,83,27
3/7/05,NRG,38.55,313,0,4,0,1,D,27,25
3/7/05,OKE,30.87,391,1,2,1,1,D,92,27
3/7/05,OMC,89.61,313,0,5,0,1,D,20,25
3/7/05,ORLY,51.73,313,0,3,0,1,D,33,26
3/7/05,OXY,72.88,393,2,1,2,1,D,83,26
3/7/05,PBCT,40.75,363,1,3,1,1,D,83,25
3/7/05,POM,22.93,341,1,3,2,1,D,75,25
3/7/05,PX,47.75,391,1,2,1,1,D,92,27
3/7/05,PXD,44.38,343,2,1,3,1,D,75,25
3/7/05,SJM,51.48,313,1,2,4,1,D,72,26
3/7/05,SRE,42.18,391,1,1,2,1,D,92,27
3/7/05,TEG,54.64,313,1,1,5,1,D,77,26
3/7/05,TROW,62.96,553,0,6,4,1,R,74,26
3/7/05,URBN,47.8,121,1,4,1,1,D,80,25
3/7/05,VLO,72.8,393,2,1,0,1,D,70,25
3/7/05,WAG,44.63,313,2,3,3,1,D,58,25
3/7/05,XOM,63,383,0,1,3,1,D,60,25
3/7/05,YUM,51.29,391,1,2,3,1,D,75,25
3/8/05,AVB,70.58,854,0,8,0,2,D,13,6
3/8/05,BBT,40.7,663,4,7,2,2,D,46,7
3/8/05,GPC,43.8,664,0,8,3,2,D,28,8
3/8/05,GT,14.53,688,0,9,0,2,D,88,7
3/8/05,HOT,59.4,684,0,7,3,2,D,29,7
3/8/05,IFF,42.12,664,0,8,0,2,D,13,8
3/8/05,ITW,92.81,854,0,5,5,8,D,24,6
3/8/05,KIM,55.49,664,0,9,0,8,D,12,8
3/8/05,LEG,28.9,651,4,5,4,2,D,37,8
3/8/05,LSI,6.26,854,0,7,0,8,D,15,8
3/8/05,MKC,38.21,664,0,8,0,2,D,13,8
3/8/05,NU,18.93,661,0,7,3,8,D,29,8
3/8/05,ORCL,13.62,664,0,8,0,2,D,13,8
3/8/05,PEP,53.84,873,0,9,0,8,R,88,6
3/8/05,PH,68.42,854,0,9,3,8,D,27,7
3/8/05,PNC,54.7,663,0,8,2,8,D,38,8
3/8/05,PNR,41.74,668,0,8,0,2,D,87,8
3/8/05,RF,33.77,664,0,7,3,8,D,29,8
3/8/05,SNDK,27.23,664,0,5,5,8,D,24,8
3/8/05,TE,16.1,694,0,7,0,2,D,15,8
3/8/05,UNM,17.68,853,0,7,0,2,D,15,7
3/8/05,WM,29.8,664,0,8,3,2,D,28,8
3/8/05,ACN,25.32,757,0,7,0,7,R,15,25
3/8/05,AEP,34.63,573,4,8,3,1,D,37,27
3/8/05,AES,17.3,313,0,2,1,1,D,70,27
3/8/05,AGN,75.57,757,0,7,0,7,R,15,25
3/8/05,APD,64.89,343,2,1,0,1,D,70,25
3/8/05,BDX,58.85,752,0,6,5,5,R,78,25
3/8/05,CA,27.83,757,0,9,0,9,R,12,25
3/8/05,CHK,22.91,313,0,1,3,1,D,60,26
3/8/05,CMS,12.84,383,2,1,3,1,D,75,26
3/8/05,COL,47.8,393,0,2,1,1,D,70,25
3/8/05,COP,109.61,393,0,1,0,1,D,67,25
3/8/05,CSX,43.32,383,2,3,2,1,D,67,25
3/8/05,D,75.15,391,1,1,1,1,D,100,28
3/8/05,DVN,48.49,383,2,1,2,1,D,83,27
3/8/05,ESRX,85.8,313,2,3,3,1,D,58,25
3/8/05,GHC,883,757,0,5,5,7,R,24,27
3/8/05,GLW,11.31,577,0,7,4,7,D,75,25
3/8/05,IGT,29.69,567,0,5,5,3,R,24,26
3/8/05,JEC,56.04,383,0,2,0,1,D,50,25
3/8/05,JOY,37.89,383,0,1,0,1,D,67,26
3/8/05,MAR,66.96,573,0,5,5,1,D,24,28
3/8/05,MRO,48.42,383,2,1,0,1,D,70,26
3/8/05,MUR,104.7,383,1,1,2,1,D,92,28
3/8/05,NOV,48.45,383,2,1,1,1,D,92,28
3/8/05,NRG,38.35,313,0,5,0,1,D,20,25
3/8/05,OKE,30.94,393,2,2,1,1,D,83,26
3/8/05,ORLY,51.45,313,0,3,0,1,D,33,26
3/8/05,OXY,73.31,301,2,1,1,1,D,92,25
3/8/05,PX,47.73,393,2,2,2,1,D,75,25
3/8/05,SJM,51.1,313,2,3,0,1,D,50,25
3/8/05,SPLS,32.68,563,0,7,0,1,R,85,25
3/8/05,SRE,41.89,393,1,2,3,1,D,75,25
3/8/05,TEG,54.15,313,0,2,0,1,D,50,26
3/8/05,XOM,63.1,383,0,1,3,1,D,60,25
3/9/05,CTXS,23.61,654,0,7,3,2,D,29,8
3/9/05,DOV,39.92,664,2,7,3,8,D,49,8
3/9/05,GT,14.44,688,0,8,0,2,D,87,8
3/9/05,HOT,58.77,684,0,8,0,2,D,13,8
3/9/05,LSI,6.22,854,0,7,0,8,D,15,8
3/9/05,MKC,38.03,664,0,9,0,2,D,12,7
3/9/05,PEP,52.97,878,0,7,3,8,R,29,6
3/9/05,PH,67.15,858,0,8,4,8,D,76,7
3/9/05,SNDK,27.24,664,0,5,5,8,D,24,8
3/9/05,TE,15.79,694,0,9,0,2,D,12,6
3/9/05,TRV,37.8,668,0,9,0,8,D,88,8
3/9/05,UNM,17.65,854,0,7,0,2,D,15,7
3/9/05,XLNX,31.27,854,0,5,5,8,D,24,6
3/9/05,AA,30.92,753,0,7,0,7,R,85,25
3/9/05,ACN,25.17,757,0,7,0,7,R,15,25
3/9/05,ADI,36.92,754,0,8,0,7,R,87,26
3/9/05,AGN,75.47,757,0,7,0,7,R,15,25
3/9/05,APA,62.85,383,0,2,0,1,D,50,25
3/9/05,AVP,41.62,567,0,9,0,7,R,12,25
3/9/05,BBBY,38.5,755,0,7,0,7,R,15,25
3/9/05,CA,27.93,757,0,9,0,9,R,12,25
3/9/05,CBG,35.2,752,0,9,3,5,R,73,25
3/9/05,CMS,12.99,383,0,1,3,1,D,60,25
3/9/05,DVN,47.76,383,0,1,3,1,D,60,25
3/9/05,ESRX,85.27,313,0,3,2,1,D,50,25
3/9/05,FOSL,26.47,567,0,9,0,7,R,12,25
3/9/05,JOY,37.27,383,0,1,0,1,D,67,26
3/9/05,NOV,48.02,383,2,1,2,1,D,83,27
3/9/05,ORLY,51.63,313,0,3,0,1,D,33,26
3/9/05,VLO,72.36,393,0,1,0,1,D,67,25
3/10/05,DLTR,27.75,654,0,9,0,2,D,12,8
3/10/05,GPC,43.7,664,0,8,4,2,D,24,8
3/10/05,GT,14.63,688,0,9,0,2,D,88,7
3/10/05,HOT,58.77,684,0,8,0,2,D,13,8
3/10/05,LSI,6.09,854,0,8,0,8,D,13,7
3/10/05,MCO,84.57,668,0,9,0,2,D,88,7
