split,4/1/91,PFE,1.0,2.0
split,4/1/91,SHW,1.0,2.0
split,4/3/91,CTAS,2.0,3.0
split,4/16/91,TSN,1.0,2.0
split,5/7/91,MRO,5.0,6.0
split,5/16/91,CL,1.0,2.0
split,5/28/91,FTR,10000.0,10190.0
split,5/29/91,JEC,1.0,2.0
split,6/3/91,VNO,1.0,5.0
split,6/14/91,SYK,1.0,2.0
split,6/20/91,CMA,2.0,3.0
split,6/26/91,HD,2.0,3.0
split,6/27/91,MSFT,2.0,3.0
split,7/2/91,FISV,2.0,3.0
split,7/11/91,SPLS,2.0,3.0
split,7/16/91,LIFE,2.0,3.0
split,7/23/91,GPS,1.0,2.0
split,8/1/91,HUM,2.0,3.0
split,8/13/91,ADM,100.0,105.0
split,8/23/91,IGT,1.0,2.0
split,8/30/91,FTR,10000.0,10190.0
split,8/30/91,MDT,1.0,2.0
split,9/11/91,AMGN,1.0,3.0
split,9/16/91,THC,1.0,2.0
split,10/1/91,CAH,4.0,5.0
split,10/2/91,HRB,1.0,2.0
split,10/2/91,UNP,1.0,2.0
split,10/10/91,PVH,1.0,2.0
split,10/28/91,SYMC,1.0,2.0
split,11/18/91,MAT,4.0,5.0
split,12/2/91,CAG,2.0,3.0
split,12/2/91,FTR,10000.0,10190.0
split,12/17/91,K,1.0,2.0
split,12/24/91,CPB,1.0,2.0
split,1/3/92,KMB,1.0,2.0
split,12/30/91,PLL,2.0,3.0
split,1/21/92,MKC,1.0,2.0
split,1/24/92,D,2.0,3.0
split,2/3/92,AZO,1.0,2.0
split,2/11/92,GLW,1.0,2.0
split,2/25/92,FTR,10000.0,10160.0
split,2/26/92,LEN,1.0,2.0
split,2/27/92,FDO,1.0,2.0
split,3/10/92,APD,1.0,2.0
split,3/10/92,UNM,1.0,2.0
split,3/17/92,HAS,2.0,3.0
split,3/17/92,KSU,1.0,2.0
split,3/23/92,CSCO,1.0,2.0
split,3/25/92,IGT,1.0,2.0
split,3/31/92,FAST,1.0,2.0
split,4/1/92,BMS,1.0,2.0
split,4/3/92,CTAS,1.0,2.0
split,4/7/92,AMAT,1.0,2.0
split,4/15/92,BEN,1.0,2.0
split,4/15/92,KEY,2.0,3.0
split,4/16/92,FITB,2.0,3.0
split,4/20/92,GPC,2.0,3.0
split,5/11/92,PKI,1.0,2.0
split,5/12/92,CERN,1.0,2.0
split,5/12/92,KO,1.0,2.0
split,5/12/92,PPL,1.0,2.0
split,5/14/92,STT,1.0,2.0
split,5/18/92,CINF,1.0,3.0
split,5/18/92,DIS,1.0,4.0
split,5/21/92,HCP,1.0,2.0
split,5/26/92,FTR,10000.0,10150.0
split,5/26/92,MRK,1.0,3.0
split,5/28/92,CF,2.0,3.0
split,6/1/92,ABT,1.0,2.0
split,6/1/92,FISV,2.0,3.0
split,6/2/92,IR,1.0,2.0
split,6/3/92,MAT,2.0,3.0
split,6/3/92,PBI,1.0,2.0
split,6/10/92,JNJ,1.0,2.0
split,6/15/92,MSFT,2.0,3.0
split,6/15/92,PG,1.0,2.0
split,6/16/92,IPG,1.0,2.0
split,6/16/92,LEG,1.0,2.0
split,6/22/92,NUE,1.0,2.0
split,6/22/92,SYY,1.0,2.0
split,6/29/92,LOW,1.0,2.0
split,7/2/92,HD,2.0,3.0
split,7/16/92,LUV,1.0,2.0
split,8/3/92,HBAN,4.0,5.0
split,8/3/92,MYL,1.0,2.0
split,8/11/92,ADM,100.0,105.0
split,8/20/92,TMK,2.0,3.0
split,8/28/92,FTR,10000.0,10120.0
split,9/16/92,UNH,1.0,2.0
split,9/21/92,SEE,1.0,2.0
split,11/24/92,FTR,10000.0,10120.0
split,11/25/92,EMC,2.0,3.0
split,11/25/92,LLTC,1.0,2.0
split,11/27/92,ARG,1.0,2.0
split,12/1/92,BAX,90823.0,100000.0
split,12/10/92,NTRS,2.0,3.0
split,12/28/92,PLL,3.0,4.0
split,1/4/93,CTL,2.0,3.0
split,1/5/93,CMA,1.0,2.0
split,1/11/93,LUK,1.0,2.0
split,1/26/93,EQT,2.0,3.0
split,1/27/93,ZION,1.0,2.0
split,2/23/93,FTR,10000.0,10120.0
split,3/1/93,BDX,1.0,2.0
split,3/1/93,C,2.0,3.0
split,3/1/93,CERN,1.0,2.0
split,3/1/93,RF,10.0,11.0
split,3/18/93,IGT,1.0,2.0
split,3/18/93,KSU,1.0,2.0
split,3/22/93,CSCO,1.0,2.0
split,3/26/93,VNO,2.0,3.0
split,4/14/93,HD,3.0,4.0
split,5/3/93,FISV,2.0,3.0
split,5/5/93,TSS,1.0,2.0
split,5/25/93,FTR,10000.0,10100.0
split,5/25/93,T,1.0,2.0
split,6/7/93,INTC,1.0,2.0
split,6/8/93,EMC,1.0,2.0
split,6/14/93,PNR,1.0,2.0
split,6/15/93,AFL,4.0,5.0
split,6/21/93,ITW,1.0,2.0
split,6/22/93,EIX,1.0,2.0
split,6/28/93,LNC,1.0,2.0
split,6/29/93,ETN,1.0,2.0
split,7/9/93,BBBY,1.0,2.0
split,7/16/93,LUV,2.0,3.0
split,7/30/93,AIG,2.0,3.0
split,8/11/93,ADBE,1.0,2.0
split,8/17/93,ADM,20.0,21.0
split,8/25/93,DHI,100.0,105.0
split,8/25/93,MHK,2.0,3.0
split,8/30/93,C,3.0,4.0
split,8/31/93,TE,1.0,2.0
split,9/2/93,BBY,2.0,3.0
split,9/7/93,FTR,10000.0,10110.0
split,9/14/93,MCHP,1.0,2.0
split,9/16/93,LRCX,2.0,3.0
split,9/20/93,NUE,1.0,2.0
split,9/21/93,ROP,1.0,2.0
split,9/27/93,LM,4.0,5.0
split,9/30/93,SBUX,1.0,2.0
split,10/6/93,AMAT,1.0,2.0
split,10/22/93,COST,1.0,2.0
split,10/29/93,TMO,2.0,3.0
split,11/12/93,EXPD,1.0,2.0
split,11/22/93,CF,2.0,3.0
split,11/24/93,FTR,10000.0,10100.0
split,11/26/93,ARG,1.0,2.0
split,12/1/93,TROW,1.0,2.0
split,12/13/93,EMC,1.0,2.0
split,12/14/93,SPLS,2.0,3.0
split,1/10/94,MAT,4.0,5.0
split,1/13/94,CSC,1.0,3.0
split,1/19/94,ECL,1.0,2.0
split,2/1/94,AES,2.0,3.0
split,2/3/94,CMCSA,2.0,3.0
split,2/3/94,CMCSK,2.0,3.0
split,2/23/94,FTR,10000.0,10110.0
split,2/24/94,QCOM,1.0,2.0
split,3/1/94,SO,1.0,2.0
line,3/2/94,WDC,18.0,311,1,1,2,1,D,92,0,0
split,3/2/94,KEY,1000.0,1205.0
line,3/3/94,WDC,18.25,313,1,1,1,1,D,100,0,0
split,3/11/94,UNH,1.0,2.0
split,3/15/94,HON,1.0,2.0
split,3/18/94,VAR,1.0,2.0
split,3/21/94,CSCO,1.0,2.0
split,3/28/94,FLS,2.0,3.0
split,4/4/94,LOW,1.0,2.0
split,4/5/94,MCHP,2.0,3.0
split,4/11/94,GD,1.0,2.0
split,4/11/94,MMM,1.0,2.0
split,4/19/94,MU,2.0,5.0
split,4/21/94,AZO,1.0,2.0
split,4/21/94,LEN,2.0,3.0
split,4/22/94,NEM,1000.0,1241.0
split,4/29/94,BBY,1.0,2.0
split,5/16/94,BK,1.0,2.0
split,5/16/94,GE,1.0,2.0
split,5/23/94,MSFT,1.0,2.0
split,5/24/94,DHI,100.0,106.0
split,5/25/94,FTR,10000.0,10115.0
split,5/31/94,AXP,8825.0,10000.0
split,6/2/94,ESV,4.0,1.0
split,6/13/94,PPG,1.0,2.0
split,6/16/94,EOG,1.0,2.0
split,6/20/94,FTR,2.0,3.0
split,6/20/94,PDCO,2.0,3.0
split,6/27/94,ESRX,1.0,2.0
split,6/27/94,MCD,1.0,2.0
split,7/1/94,CAH,4.0,5.0
split,7/6/94,F,1.0,2.0
split,8/1/94,HBAN,4.0,5.0
split,8/16/94,ADM,100.0,105.0
