date,stock,close,kno,w,h,e,n,rd,pct
05/30/2006,URBN,18.43,415,3,3,0,4,R,40
06/06/2006,PHM,28.11,415,1,1,1,4,R,100
06/07/2006,DHI,23.31,415,1,2,2,4,R,83
06/07/2006,MHK,71.21,415,4,3,2,4,R,55
06/07/2006,WY,60.38,415,4,1,3,4,R,63
06/08/2006,LEN,44.51,415,2,1,1,4,R,92
06/12/2006,EOG,57.48,415,4,3,2,4,R,55
06/12/2006,SWN,25.88,415,1,2,1,4,R,92
06/13/2006,BEAM,69.95,415,1,1,3,4,R,83
06/13/2006,PXD,36.53,415,1,3,1,4,R,83
07/10/2006,ACT,22.70,415,4,3,2,4,R,55
07/11/2006,HD,34.38,415,1,2,1,4,R,92
07/13/2006,A,28.47,415,1,1,3,3,R,83
07/13/2006,CERN,34.35,415,1,4,3,4,R,63
07/13/2006,LEN,41.07,415,1,3,5,4,R,60
07/13/2006,SWK,43.44,415,1,2,3,3,R,75
07/14/2006,CA,19.21,415,1,2,3,4,R,75
07/21/2006,QCOM,34.44,415,1,1,3,4,R,83
07/24/2006,BRCM,23.00,415,1,2,2,4,R,83
07/27/2006,PNR,27.62,415,1,2,3,4,R,75
07/31/2006,AET,31.49,415,1,1,2,4,R,92
08/01/2006,IR,35.29,415,2,2,3,4,R,67
08/02/2006,PGR,23.65,415,1,2,4,4,R,72
08/03/2006,AFL,43.15,415,1,3,3,6,R,67
08/07/2006,LIFE,55.88,415,1,2,4,4,R,72
08/07/2006,ROST,23.24,415,2,2,3,4,R,67
08/09/2006,PGR,22.24,415,1,1,5,4,R,77
08/23/2006,NFLX,18.68,415,4,2,2,4,R,63
08/28/2006,HRB,20.63,415,1,2,3,4,R,75
09/11/2006,NEM,45.57,415,1,3,2,4,R,75
09/19/2006,CNX,30.11,415,2,2,3,4,R,67
10/03/2006,HAL,26.57,415,4,3,3,4,R,47
11/01/2006,ESRX,59.99,415,1,1,3,4,R,83
11/10/2006,CAH,62.05,415,1,3,4,4,R,63
11/27/2006,CVS,27.19,415,1,3,2,4,R,75
01/09/2007,MSI,18.26,415,1,2,5,4,R,68
03/13/2007,HRB,20.05,415,1,1,4,4,R,80
05/16/2007,SBUX,28.20,415,1,4,3,4,R,63
06/22/2007,RF,33.52,415,1,3,3,4,R,67
06/25/2007,KIM,37.99,415,1,1,4,4,R,80
06/26/2007,SCG,38.18,415,1,1,3,4,R,83
07/20/2007,CINF,41.98,415,1,3,3,4,R,67
07/20/2007,THC,6.18,415,1,3,3,4,R,67
07/24/2007,BXP,98.25,415,1,3,2,4,R,75
07/24/2007,DHI,17.50,415,1,2,2,4,R,83
07/24/2007,PHM,20.46,415,4,2,3,4,R,55
07/24/2007,RF,31.66,415,1,1,3,4,R,83
07/25/2007,BSX,14.07,415,1,3,2,4,R,75
07/25/2007,PSA,72.43,415,1,3,5,4,R,60
07/26/2007,MAC,75.94,415,1,3,3,4,R,67
07/26/2007,PNC,65.96,415,1,1,1,3,R,100
07/31/2007,HRL,34.42,415,1,2,2,4,R,83
07/31/2007,MCO,53.80,415,1,1,3,4,R,83
07/31/2007,PNW,37.48,415,1,2,4,4,R,72
08/06/2007,IPG,9.75,415,1,1,2,4,R,92
08/07/2007,MYL,15.09,415,1,1,2,4,R,92
08/09/2007,CPB,35.25,415,1,1,3,3,R,83
08/09/2007,HRL,31.76,415,1,1,2,4,R,92
08/13/2007,KEY,33.10,415,2,2,5,4,R,60
08/14/2007,WIN,13.40,415,1,1,3,4,R,83
08/15/2007,LEG,19.10,415,1,1,3,4,R,83
08/15/2007,MS,56.63,415,1,1,2,4,R,92
08/16/2007,HD,32.82,415,1,1,4,4,R,80
08/17/2007,CTAS,35.37,415,1,2,5,4,R,68
08/21/2007,BSX,12.16,415,1,1,3,4,R,83
08/28/2007,CTSH,69.85,415,1,2,0,4,R,70
09/05/2007,RHI,30.43,415,1,2,4,4,R,72
09/07/2007,VMC,84.65,415,1,2,0,4,R,70
09/10/2007,BBBY,32.47,415,1,3,0,4,R,60
09/10/2007,HOG,47.46,415,1,1,3,4,R,83
09/12/2007,LEN,25.06,415,2,2,0,4,R,60
09/17/2007,OMC,48.76,415,1,1,0,4,R,80
09/25/2007,ETFC,11.89,415,1,1,3,4,R,83
09/26/2007,DHI,12.86,415,4,2,3,4,R,55
10/12/2007,AVY,55.24,415,1,4,4,4,R,60
10/16/2007,FITB,31.13,415,1,1,2,4,R,92
10/16/2007,MTB,97.94,415,1,3,3,4,R,67
10/17/2007,CMA,49.07,415,1,2,3,4,R,75
10/17/2007,HD,31.78,415,1,3,5,4,R,60
10/17/2007,RF,28.06,415,1,3,3,4,R,67
10/19/2007,ETFC,10.71,415,1,2,1,4,R,92
10/19/2007,FDO,24.56,415,1,3,0,4,R,60
10/19/2007,HSY,41.72,415,1,2,3,4,R,75
10/24/2007,MU,9.78,415,2,3,3,4,R,58
10/29/2007,CMCSA,20.92,415,2,1,3,4,R,75
10/29/2007,CMCSK,20.78,415,2,1,3,4,R,75
11/01/2007,CMA,44.28,415,4,1,2,4,R,72
11/02/2007,STI,68.21,415,4,2,3,4,R,55
11/05/2007,ETFC,9.17,415,1,2,4,4,R,72
11/05/2007,IPG,9.33,415,1,2,5,4,R,68
11/05/2007,JPM,42.77,415,1,3,3,4,R,67
11/05/2007,PETM,27.77,415,4,2,4,4,R,52
11/05/2007,RF,25.06,415,1,1,3,4,R,83
11/05/2007,SBUX,24.96,415,1,3,3,4,R,67
11/07/2007,MAR,36.93,415,1,2,2,4,R,83
11/07/2007,PETM,26.69,415,1,1,3,4,R,83
11/08/2007,LUV,13.25,415,1,2,3,4,R,75
11/08/2007,WHR,73.86,415,1,2,5,4,R,68
11/09/2007,CMCSA,19.38,415,1,1,4,4,R,80
11/09/2007,CMCSK,19.22,415,1,1,4,4,R,80
11/09/2007,HD,28.05,415,1,1,3,4,R,83
11/09/2007,XLNX,23.03,415,1,3,3,4,R,67
11/12/2007,ETFC,3.55,415,1,1,3,4,R,83
11/12/2007,LEG,18.19,415,2,4,3,4,R,55
11/15/2007,CBG,19.28,415,3,2,3,4,R,58
11/19/2007,AVB,99.39,415,1,2,0,4,R,70
11/19/2007,CBS,26.57,415,1,2,0,4,R,70
11/19/2007,MAS,22.26,415,1,5,2,4,R,68
11/19/2007,MU,8.84,415,1,2,0,4,R,70
11/19/2007,SWK,49.56,415,1,2,3,3,R,75
11/20/2007,AIG,54.44,415,1,1,0,4,R,80
11/20/2007,BBBY,30.40,415,4,3,2,4,R,55
11/20/2007,BXP,91.90,415,1,3,2,4,R,75
11/20/2007,MS,50.43,415,4,2,4,4,R,52
11/20/2007,R,40.37,415,1,1,1,4,R,100
11/21/2007,PHM,9.25,415,1,1,1,4,R,100
12/07/2007,FDO,20.30,415,1,2,2,4,R,83
12/11/2007,IPG,8.60,415,1,2,1,4,R,92
12/13/2007,SBUX,21.50,415,1,1,4,4,R,80
12/14/2007,DRI,35.79,415,1,2,3,4,R,75
12/14/2007,MAR,31.49,415,1,1,1,4,R,100
12/17/2007,AN,15.15,415,1,3,3,4,R,67
12/17/2007,AVB,91.56,415,4,2,3,4,R,55
12/17/2007,MU,7.89,415,1,2,0,4,R,70
12/17/2007,SBUX,20.15,415,1,1,3,4,R,83
12/18/2007,SWK,47.46,415,1,2,5,4,R,68
12/28/2007,LUV,12.23,415,3,2,0,4,R,50
12/28/2007,MU,7.27,415,3,2,4,4,R,55
01/04/2008,AVB,84.02,415,1,2,3,4,R,75
01/04/2008,FDO,17.00,415,1,2,3,4,R,75
01/04/2008,HIG,82.95,415,4,3,3,4,R,47
01/04/2008,KLAC,43.52,415,1,2,1,4,R,92
01/04/2008,MAC,64.86,415,1,2,2,4,R,83
01/04/2008,NWL,23.91,415,1,2,1,4,R,92
01/04/2008,SBUX,18.11,415,1,1,3,4,R,83
01/04/2008,SPG,79.56,415,1,2,1,4,R,92
01/04/2008,WFC,27.49,415,1,1,2,4,R,92
01/04/2008,WYN,21.93,415,1,1,2,4,R,92
01/07/2008,AMAT,16.73,415,1,3,5,4,R,60
01/07/2008,AN,13.80,415,1,2,1,4,R,92
01/07/2008,HOG,41.23,415,1,2,3,4,R,75
01/07/2008,TSO,42.27,415,1,3,2,4,R,75
01/08/2008,BEAM,70.20,415,1,2,2,4,R,83
01/08/2008,BXP,82.10,415,4,2,4,4,R,52
01/08/2008,DRI,23.64,415,1,1,1,4,R,100
01/08/2008,ETFC,2.25,415,1,1,3,4,R,83
01/08/2008,IPG,7.54,415,2,2,3,4,R,67
01/08/2008,NTAP,22.28,415,4,3,3,4,R,47
01/08/2008,SNA,43.67,415,1,3,3,4,R,67
01/10/2008,AKAM,28.03,415,1,3,3,4,R,67
01/11/2008,FDO,15.90,415,2,2,4,4,R,63
01/11/2008,HBAN,12.48,415,1,2,3,4,R,75
01/11/2008,LLTC,27.88,415,1,2,4,4,R,72
01/15/2008,KMX,17.28,415,1,2,3,4,R,75
01/16/2008,DRI,20.99,415,1,1,4,4,R,80
01/17/2008,CAT,62.47,415,1,3,4,4,R,63
01/17/2008,CBS,23.30,415,2,2,4,4,R,63
01/17/2008,SNA,40.02,415,1,1,3,4,R,83
01/18/2008,AMT,36.64,415,1,2,3,4,R,75
01/18/2008,KMB,65.06,415,1,2,3,3,R,75
01/18/2008,YHOO,20.78,415,1,3,4,4,R,63
01/22/2008,BEAM,65.67,415,2,1,4,4,R,72
01/22/2008,GNW,21.57,415,1,3,3,4,R,67
01/22/2008,MDLZ,29.88,415,1,2,4,3,R,72
01/22/2008,PBI,34.06,415,2,2,4,4,R,63
01/24/2008,VRTX,19.26,415,1,3,1,4,R,83
02/01/2008,BHI,64.22,415,1,2,3,4,R,75
02/06/2008,ADP,37.91,415,4,1,5,4,R,57
02/06/2008,TSO,35.57,415,1,3,5,4,R,60
02/08/2008,CLX,57.06,415,1,2,3,4,R,75
02/08/2008,VRTX,18.10,415,4,3,3,4,R,47
02/12/2008,XL,39.25,415,1,2,1,4,R,92
03/03/2008,GAS,34.01,415,1,2,3,4,R,75
03/04/2008,ADSK,29.90,415,1,1,3,4,R,83
03/10/2008,BBY,39.76,415,1,2,3,3,R,75
03/10/2008,IVZ,21.43,415,1,2,4,4,R,72
03/10/2008,NVDA,18.43,415,1,2,2,4,R,83
03/10/2008,PAYX,30.48,415,2,3,0,4,R,50
03/10/2008,PVH,31.78,415,1,3,0,4,R,60
03/10/2008,SNDK,21.14,415,2,3,4,4,R,55
03/11/2008,BA,73.40,415,1,3,3,4,R,67
03/11/2008,UNH,38.24,415,1,1,4,4,R,80
03/13/2008,ABC,39.64,415,2,2,4,4,R,63
03/14/2008,GHC,660.95,415,1,1,0,7,R,80
03/17/2008,AIG,39.80,415,1,1,3,4,R,83
03/17/2008,IRM,24.95,415,1,1,4,4,R,80
04/11/2008,FIS,35.23,415,1,3,5,4,R,60
04/15/2008,FOX,18.07,415,4,4,2,4,R,52
04/28/2008,CCE,22.50,415,1,3,3,4,R,67
04/30/2008,MO,20.00,415,4,1,2,4,R,72
05/01/2008,RAI,53.64,415,1,1,1,4,R,100
05/09/2008,CCE,21.49,415,1,2,4,4,R,72
05/09/2008,CINF,35.03,415,2,4,4,4,R,52
05/29/2008,VIAB,35.63,415,1,3,3,4,R,67
06/03/2008,FITB,17.35,415,1,3,3,4,R,67
06/04/2008,BAC,31.99,415,1,3,3,4,R,67
06/04/2008,CME,378.00,415,1,2,3,3,R,75
06/09/2008,REGN,14.70,415,1,2,3,4,R,75
06/12/2008,DAL,5.14,415,4,3,3,4,R,47
06/12/2008,FITB,14.69,415,1,1,3,4,R,83
06/13/2008,ZION,34.94,415,2,3,2,4,R,67
06/17/2008,CINF,29.77,415,1,1,2,4,R,92
06/19/2008,MSI,8.09,415,4,4,1,4,R,60
06/20/2008,FOX,16.66,415,1,2,3,4,R,75
06/20/2008,GHC,559.00,415,1,1,3,3,R,83
06/23/2008,AN,11.64,415,1,1,3,4,R,83
06/23/2008,BAC,25.88,415,1,1,2,4,R,92
06/23/2008,CI,35.36,415,1,2,3,4,R,75
06/23/2008,MAS,16.32,415,4,3,3,4,R,47
06/24/2008,SEE,19.96,415,1,2,1,4,R,92
06/24/2008,UPS,62.26,415,1,1,3,4,R,83
06/26/2008,UTX,62.79,415,1,1,1,4,R,100
06/30/2008,BAC,23.87,415,1,1,3,4,R,83
06/30/2008,FOX,15.35,415,1,1,4,4,R,80
06/30/2008,LM,43.57,415,1,2,3,4,R,75
06/30/2008,NDAQ,26.55,415,1,2,3,4,R,75
06/30/2008,ORLY,22.35,415,1,2,5,4,R,68
06/30/2008,PNW,30.77,415,1,3,3,4,R,67
06/30/2008,WFM,23.69,415,1,2,5,4,R,68
07/01/2008,AN,9.92,415,1,1,3,4,R,83
07/01/2008,CBS,19.17,415,4,3,2,4,R,55
07/01/2008,CINF,25.20,415,1,1,4,4,R,80
07/01/2008,CME,359.39,415,1,2,1,3,R,92
07/01/2008,CTXS,28.99,415,1,3,3,4,R,67
07/01/2008,HD,23.21,415,1,2,0,4,R,70
07/01/2008,PFG,40.97,415,1,2,2,4,R,83
07/01/2008,SEE,18.83,415,1,2,4,4,R,72
07/02/2008,HOT,37.31,415,1,2,2,4,R,83
07/02/2008,HST,12.93,415,1,1,3,4,R,83
07/02/2008,STT,61.48,415,1,3,3,4,R,67
07/03/2008,GCI,19.60,415,1,1,3,4,R,83
07/07/2008,ED,38.00,415,2,3,0,4,R,50
07/07/2008,VIAB,28.77,415,4,1,1,4,R,80
07/07/2008,VLO,36.79,415,2,2,4,4,R,63
07/09/2008,GLW,20.30,415,1,1,2,4,R,92
07/09/2008,LRCX,33.75,415,1,3,3,4,R,67
07/11/2008,GNW,16.39,415,3,1,3,4,R,67
07/11/2008,HIG,57.62,415,1,2,4,4,R,72
07/11/2008,LEN,10.31,415,3,2,0,4,R,50
07/11/2008,LOW,18.90,415,1,2,0,4,R,70
07/11/2008,MHK,59.07,415,3,2,0,4,R,50
07/14/2008,CBS,16.86,415,1,1,3,4,R,83
07/14/2008,CINF,22.38,415,1,1,3,4,R,83
07/14/2008,CME,295.84,415,1,1,4,4,R,80
07/14/2008,GCI,17.61,415,1,1,3,4,R,83
07/14/2008,HST,11.14,415,1,1,3,4,R,83
07/14/2008,IPG,7.38,415,1,1,0,4,R,80
07/14/2008,KEY,8.77,415,1,1,2,4,R,92
07/14/2008,MS,31.75,415,1,2,4,4,R,72
07/14/2008,PFG,36.55,415,1,1,3,4,R,83
07/14/2008,RF,7.13,415,1,1,3,4,R,83
07/14/2008,SBUX,14.00,415,2,2,0,4,R,60
07/14/2008,STI,28.28,415,1,1,4,4,R,80
07/14/2008,SWK,42.12,415,1,2,5,4,R,68
07/14/2008,USB,23.33,415,1,1,1,4,R,100
07/14/2008,WFC,21.57,415,1,2,3,4,R,75
07/14/2008,WYN,15.28,415,2,2,3,4,R,67
07/14/2008,XL,15.95,415,1,1,4,4,R,80
07/14/2008,ZION,19.73,415,1,1,2,4,R,92
07/15/2008,ADM,28.37,415,1,1,3,4,R,83
07/15/2008,BAC,18.52,415,1,1,4,4,R,80
07/15/2008,BK,34.09,415,1,1,4,4,R,80
07/15/2008,C,14.56,415,1,3,2,4,R,75
07/15/2008,KIM,30.20,415,1,2,3,4,R,75
07/15/2008,LM,29.95,415,1,1,4,4,R,80
07/15/2008,MAS,13.92,415,3,2,3,4,R,58
07/15/2008,TGT,43.68,415,1,2,3,4,R,75
07/15/2008,UPS,56.44,415,1,1,4,4,R,80
07/16/2008,ETN,73.37,415,1,1,2,4,R,92
07/25/2008,ATI,45.46,415,1,2,2,4,R,83
07/25/2008,CTXS,25.69,415,4,2,3,4,R,55
07/28/2008,BK,33.04,415,4,1,4,4,R,60
08/07/2008,AKAM,22.23,415,3,1,4,4,R,63
08/08/2008,WFM,18.65,415,1,2,5,4,R,68
08/21/2008,PLD,42.96,415,1,3,4,4,R,63
08/21/2008,TXT,38.03,415,1,3,5,4,R,60
09/04/2008,ADM,22.97,415,1,3,4,4,R,63
09/04/2008,AKAM,19.64,415,1,2,4,4,R,72
09/04/2008,EMN,57.56,415,4,3,3,4,R,47
09/05/2008,EMR,44.22,415,1,3,3,4,R,67
09/05/2008,FCX,73.91,415,1,2,1,4,R,92
09/05/2008,JEC,64.57,415,1,3,1,4,R,83
09/09/2008,COP,68.31,415,1,2,3,4,R,75
09/09/2008,RDC,31.43,415,1,2,3,4,R,75
09/09/2008,WMB,25.68,415,1,2,1,4,R,92
09/15/2008,GS,135.50,415,1,2,1,4,R,92
09/15/2008,TSS,17.94,415,4,3,3,4,R,47
09/17/2008,EA,41.04,415,1,3,3,4,R,67
09/17/2008,LLY,43.92,415,1,3,3,4,R,67
09/23/2008,CAH,49.10,415,3,3,4,4,R,47
09/24/2008,GD,77.73,415,1,2,0,4,R,70
09/24/2008,GME,34.60,415,1,3,5,4,R,60
09/26/2008,PX,74.15,415,1,1,3,4,R,83
09/29/2008,DE,47.76,415,1,1,2,4,R,92
09/29/2008,JOY,39.93,415,1,1,3,4,R,83
09/29/2008,PCP,77.74,415,3,3,3,4,R,50
10/02/2008,NEM,34.20,415,1,1,2,4,R,92
10/02/2008,WAG,29.12,415,1,1,3,4,R,83
10/03/2008,AA,19.24,415,1,1,2,4,R,92
10/03/2008,CNP,13.60,415,1,2,3,4,R,75
10/03/2008,HAL,26.80,415,1,1,2,4,R,92
10/03/2008,HAR,27.23,415,1,2,3,4,R,75
10/03/2008,ITW,40.37,415,1,1,4,4,R,80
10/06/2008,ADM,18.37,415,2,2,3,4,R,67
10/06/2008,AES,8.83,415,1,1,5,4,R,77
10/06/2008,BBY,32.41,415,1,1,5,4,R,77
10/06/2008,CCI,23.33,415,1,1,4,4,R,80
10/06/2008,CRM,40.40,415,1,1,0,4,R,80
10/06/2008,DE,37.29,415,1,1,2,4,R,92
10/06/2008,DNR,14.09,415,1,1,5,4,R,77
10/06/2008,EA,30.81,415,1,1,4,4,R,80
10/06/2008,EBAY,17.89,415,1,1,0,4,R,80
10/06/2008,FCX,43.71,415,2,1,4,4,R,72
10/06/2008,GHC,508.95,415,1,2,4,3,R,72
10/06/2008,KLAC,27.41,415,1,1,3,4,R,83
10/06/2008,LH,62.98,415,1,1,4,4,R,80
10/06/2008,NBL,42.76,415,1,1,0,4,R,80
10/06/2008,PBI,30.56,415,1,2,5,4,R,68
10/06/2008,PLD,31.80,415,1,1,0,4,R,80
10/06/2008,RIG,88.38,415,1,1,4,4,R,80
10/06/2008,ROP,46.61,415,1,1,4,4,R,80
10/07/2008,ADBE,28.69,415,1,1,2,4,R,92
10/07/2008,CHK,22.40,415,1,1,2,4,R,92
10/07/2008,CSC,33.26,415,1,1,3,4,R,83
10/07/2008,CVC,18.35,415,1,1,4,4,R,80
10/07/2008,CVS,29.13,415,1,1,3,4,R,83
10/07/2008,D,38.32,415,1,2,3,4,R,75
10/07/2008,DTE,36.15,415,1,1,3,4,R,83
10/07/2008,GME,30.75,415,1,2,1,4,R,92
10/07/2008,MCHP,25.20,415,1,2,2,3,R,83
10/07/2008,NBR,17.78,415,1,1,2,4,R,92
10/07/2008,ORCL,16.78,415,1,1,2,4,R,92
10/07/2008,UNH,20.52,415,1,2,2,4,R,83
10/07/2008,VZ,28.89,415,1,2,3,4,R,75
10/07/2008,WMB,17.51,415,1,1,3,4,R,83
10/07/2008,WU,18.42,415,1,1,2,4,R,92
10/07/2008,XEL,18.64,415,1,2,0,4,R,70
10/08/2008,CAH,42.69,415,1,1,3,4,R,83
10/08/2008,ETR,76.07,415,1,1,3,4,R,83
10/08/2008,FOSL,22.88,415,1,3,3,4,R,67
10/08/2008,NU,21.28,415,1,1,1,4,R,100
10/08/2008,PCP,62.91,415,1,1,3,4,R,83
10/08/2008,RAI,43.30,415,1,2,3,4,R,75
10/08/2008,SYY,27.00,415,1,1,1,4,R,100
10/09/2008,EIX,31.56,415,1,1,2,4,R,92
10/09/2008,GS,101.35,415,1,1,4,4,R,80
10/09/2008,PX,61.26,415,1,1,4,4,R,80
10/09/2008,SRCL,48.83,415,1,1,2,4,R,92
10/09/2008,TSS,13.60,415,1,1,0,4,R,80
10/10/2008,JOY,28.88,415,1,1,3,4,R,83
10/10/2008,VIAB,16.50,415,1,1,3,4,R,83
10/16/2008,JOY,24.80,415,1,1,1,4,R,100
10/20/2008,PLD,21.73,415,2,1,3,4,R,75
10/21/2008,HAR,19.45,415,1,1,5,4,R,77
10/21/2008,KLAC,20.67,415,3,1,5,4,R,60
10/22/2008,GLW,10.97,415,1,1,0,4,R,80
10/23/2008,CRM,27.21,415,1,1,3,4,R,83
10/23/2008,EFX,23.84,415,1,1,4,4,R,80
10/23/2008,FCX,26.28,415,1,1,4,4,R,80
10/23/2008,GRMN,21.94,415,4,2,0,4,R,46
10/23/2008,INTC,14.51,415,4,1,3,4,R,63
10/23/2008,LMT,79.64,415,1,1,5,4,R,77
10/23/2008,LSI,3.58,415,4,1,5,4,R,57
10/23/2008,MCO,21.14,415,4,1,5,4,R,57
10/23/2008,SIAL,36.97,415,1,1,3,4,R,83
10/23/2008,TXT,11.69,415,1,1,1,4,R,100
10/23/2008,VRSN,20.17,415,4,2,0,4,R,46
10/23/2008,XRX,7.71,415,4,1,3,4,R,63
10/24/2008,AA,9.41,415,1,1,4,4,R,80
10/24/2008,BDX,66.94,415,1,1,4,4,R,80
10/24/2008,DE,30.36,415,1,1,2,4,R,92
10/24/2008,FMC,30.75,415,1,1,4,4,R,80
10/24/2008,FTR,7.71,415,1,1,0,4,R,80
10/24/2008,LLTC,19.83,415,1,1,5,4,R,77
10/24/2008,MYL,6.26,415,1,1,0,4,R,80
10/24/2008,PBI,21.64,415,1,1,0,4,R,80
10/24/2008,PDCO,21.63,415,1,1,4,4,R,80
10/24/2008,PKI,17.46,415,1,1,4,4,R,80
10/24/2008,TEL,17.69,415,1,1,5,4,R,77
10/24/2008,THC,3.60,415,1,1,0,4,R,80
10/24/2008,WYNN,36.59,415,1,1,4,4,R,80
10/24/2008,XLNX,18.06,415,1,1,4,4,R,80
10/27/2008,ADBE,23.68,415,1,1,3,4,R,83
10/27/2008,CAH,35.25,415,1,1,3,4,R,83
10/27/2008,CTL,25.62,415,1,1,1,4,R,100
10/27/2008,ETFC,1.72,415,1,2,3,4,R,75
10/27/2008,FLS,43.50,415,1,1,3,4,R,83
10/27/2008,FOSL,15.35,415,1,1,0,4,R,80
10/27/2008,IR,16.01,415,1,1,2,4,R,92
10/27/2008,ITW,28.75,415,1,1,0,4,R,80
10/27/2008,KO,41.01,415,1,1,3,4,R,83
10/27/2008,NTAP,11.79,415,1,1,0,4,R,80
10/27/2008,PX,50.06,415,1,1,2,4,R,92
10/27/2008,ROK,22.63,415,1,1,0,4,R,80
10/27/2008,WAG,21.40,415,1,1,2,4,R,92
10/31/2008,TE,11.54,415,1,1,5,4,R,77
11/06/2008,AES,6.61,415,1,1,3,4,R,83
11/06/2008,THC,2.32,415,1,1,5,4,R,77
11/07/2008,FOSL,14.64,415,4,1,3,4,R,63
11/07/2008,PLD,9.96,415,4,1,4,4,R,60
11/10/2008,LB,9.87,415,1,1,0,4,R,80
11/11/2008,TDC,13.33,415,1,1,0,4,R,80
11/12/2008,COST,48.78,415,1,1,3,4,R,83
11/12/2008,CVC,13.61,415,1,2,0,4,R,70
11/12/2008,EBAY,12.30,415,1,1,0,4,R,80
11/12/2008,ECL,30.62,415,1,1,3,4,R,83
11/12/2008,JBL,6.20,415,1,3,5,4,R,60
11/12/2008,LMT,71.70,415,1,1,4,4,R,80
11/12/2008,PLD,4.47,415,1,1,1,4,R,100
11/12/2008,SPG,51.31,415,1,1,4,4,R,80
11/12/2008,TEL,13.10,415,1,1,3,4,R,83
11/12/2008,XRX,6.58,415,1,1,5,4,R,77
11/13/2008,C,9.45,415,1,2,4,4,R,72
11/13/2008,LLL,71.08,415,1,1,5,4,R,77
11/13/2008,PRU,25.14,415,1,1,4,4,R,80
11/14/2008,SYK,44.59,415,1,1,3,4,R,83
11/18/2008,HST,6.67,415,1,2,4,4,R,72
11/19/2008,AA,8.16,415,1,1,5,4,R,77
11/19/2008,AMT,21.58,415,1,1,0,4,R,80
11/19/2008,AVY,27.72,415,1,1,5,4,R,77
11/19/2008,BLK,98.88,415,1,1,0,4,R,80
11/19/2008,CAH,31.92,415,1,1,4,4,R,80
11/19/2008,COST,45.27,415,1,1,0,4,R,80
11/19/2008,CRM,21.96,415,1,1,4,4,R,80
11/19/2008,DD,24.26,415,1,1,0,4,R,80
11/19/2008,EA,17.11,415,1,1,0,4,R,80
11/19/2008,EL,27.92,415,1,1,0,4,R,80
11/19/2008,ETFC,0.98,415,1,1,3,4,R,83
11/19/2008,FCX,20.24,415,1,1,0,4,R,80
11/19/2008,FOSL,11.89,415,1,1,0,4,R,80
11/19/2008,FSLR,101.13,415,4,2,3,4,R,55
