date,stock,close,kno,w,h,e,n,rd,pct
10/21/2005,LEG,19.02,417,0,1,0,6,R,67
10/24/2005,BMY,21.64,417,2,1,3,4,R,75
10/24/2005,FTR,12.26,417,0,2,3,6,R,50
10/24/2005,PFE,21.09,417,1,1,3,4,R,83
10/25/2005,BMY,21.65,417,2,1,0,4,R,70
10/25/2005,PFE,21.20,417,2,1,3,4,R,75
10/25/2005,VFC,52.22,417,1,1,2,4,R,92
10/26/2005,THC,8.22,417,1,1,1,4,R,100
10/27/2005,THC,8.20,417,2,1,1,4,R,92
10/27/2005,VFC,50.85,417,1,1,2,4,R,92
10/28/2005,BMY,21.14,417,1,1,0,4,R,80
10/31/2005,BMY,21.17,417,1,1,5,4,R,77
11/01/2005,BMY,21.03,417,2,1,4,6,R,72
11/01/2005,VFC,52.40,417,0,2,1,0,R,70
11/02/2005,BMY,21.03,417,2,1,4,6,R,72
11/03/2005,IFF,32.18,417,0,3,0,6,R,33
11/03/2005,THC,8.20,417,0,1,0,6,R,67
11/08/2005,THC,7.49,417,1,1,3,4,R,83
11/09/2005,THC,7.49,417,2,1,2,4,R,83
11/10/2005,THC,7.57,417,2,1,3,4,R,75
11/16/2005,IPG,9.67,417,2,2,0,4,R,60
11/16/2005,THC,7.38,417,0,1,0,6,R,67
11/17/2005,DTV,13.62,417,0,3,0,6,R,33
03/07/2006,PNW,38.99,417,1,2,1,4,R,92
03/13/2006,PNW,39.45,417,0,3,0,6,R,33
04/26/2006,EBAY,34.22,417,2,3,2,4,R,67
05/03/2006,EBAY,34.17,417,0,3,0,6,R,33
05/05/2006,EBAY,32.39,417,1,2,3,4,R,75
05/08/2006,EBAY,31.32,417,1,1,3,4,R,83
05/08/2006,UNH,45.08,417,1,1,1,4,R,100
05/09/2006,UNH,43.80,417,1,1,1,4,R,100
05/24/2006,UNH,42.09,417,4,1,4,4,R,60
06/07/2006,PHM,28.08,417,1,1,1,4,R,100
06/08/2006,DHI,23.42,417,2,2,2,4,R,75
06/08/2006,MHK,71.21,417,0,3,1,6,R,60
06/08/2006,PHM,27.72,417,2,1,1,4,R,92
06/08/2006,WY,59.79,417,1,1,2,4,R,92
06/09/2006,PHM,28.27,417,2,1,2,4,R,83
06/09/2006,WY,60.02,417,2,1,3,4,R,75
06/12/2006,MHK,70.63,417,0,3,2,6,R,50
06/12/2006,UNH,45.16,417,0,5,0,6,R,20
06/13/2006,EOG,57.36,417,1,3,1,4,R,83
06/13/2006,LEN,43.06,417,3,1,4,4,R,63
06/13/2006,MHK,69.73,417,3,3,2,6,R,58
06/13/2006,SWN,24.80,417,1,2,1,4,R,92
06/14/2006,BEAM,69.49,417,1,1,3,4,R,83
06/15/2006,EOG,62.63,417,0,5,0,6,R,20
06/15/2006,UNH,44.75,417,0,5,0,6,R,20
06/16/2006,UNH,44.29,417,0,5,0,6,R,20
06/19/2006,MHK,70.35,417,0,3,0,6,R,33
06/19/2006,URBN,17.05,417,0,2,0,6,R,50
06/23/2006,CMA,50.70,417,1,2,3,4,R,75
06/27/2006,CMA,50.73,417,2,2,2,6,R,75
07/11/2006,ACT,22.62,417,0,3,2,4,R,50
07/12/2006,HD,33.61,417,1,2,1,4,R,92
07/12/2006,MHK,68.09,417,0,4,0,6,R,27
07/13/2006,HD,34.07,417,2,2,1,6,R,83
07/14/2006,CERN,34.00,417,1,4,5,4,R,57
07/14/2006,HD,33.84,417,2,2,1,6,R,83
07/14/2006,LEN,40.07,417,1,3,4,4,R,63
07/14/2006,MHK,66.05,417,1,3,3,4,R,67
07/14/2006,SWK,42.75,417,1,2,3,3,R,75
07/17/2006,CA,19.10,417,1,2,3,4,R,75
07/17/2006,HD,33.60,417,0,2,1,6,R,70
07/17/2006,MHK,65.71,417,1,3,3,4,R,67
07/18/2006,ACT,21.95,417,2,3,5,4,R,52
07/18/2006,MHK,65.15,417,2,2,3,6,R,67
07/21/2006,MHK,65.51,417,3,3,0,4,R,40
07/24/2006,QCOM,35.38,417,2,1,3,4,R,75
07/25/2006,BRCM,23.00,417,2,2,2,4,R,75
07/26/2006,BRCM,22.02,417,1,2,2,4,R,83
08/01/2006,AET,30.99,417,1,1,1,4,R,100
08/07/2006,PGR,23.00,417,1,2,5,4,R,68
08/08/2006,AFL,42.71,417,0,2,3,6,R,50
08/08/2006,PNR,28.92,417,0,3,0,6,R,33
08/08/2006,ROST,23.12,417,2,2,3,4,R,67
08/09/2006,AFL,42.46,417,0,2,0,6,R,50
08/09/2006,LIFE,58.34,417,0,3,0,6,R,33
08/09/2006,ROST,23.02,417,0,2,3,6,R,50
08/14/2006,ROST,22.80,417,3,2,0,6,R,50
08/16/2006,ROST,23.50,417,0,3,0,6,R,33
08/24/2006,NFLX,18.57,417,0,2,2,4,R,60
08/29/2006,HRB,20.61,417,2,2,3,4,R,67
08/31/2006,HRB,21.00,417,0,3,0,6,R,33
09/12/2006,NEM,45.23,417,1,3,2,4,R,75
09/14/2006,NEM,44.14,417,2,3,3,4,R,58
09/15/2006,NEM,44.15,417,3,3,4,4,R,47
09/20/2006,CNX,29.06,417,3,2,1,4,R,75
11/02/2006,ESRX,61.84,417,1,2,3,4,R,75
11/13/2006,CAH,62.01,417,1,3,3,6,R,67
01/10/2007,MSI,18.16,417,2,2,2,4,R,75
03/08/2007,MU,11.33,417,1,3,0,4,R,60
03/13/2007,MU,11.26,417,0,3,0,6,R,33
03/14/2007,HRB,20.14,417,1,1,0,6,R,80
06/25/2007,RF,33.25,417,4,2,2,6,R,63
06/26/2007,KIM,37.73,417,1,1,3,4,R,83
06/29/2007,KIM,38.07,417,0,1,4,6,R,56
07/23/2007,THC,6.02,417,1,3,2,4,R,75
07/24/2007,BAC,47.15,417,1,2,1,4,R,92
07/24/2007,CINF,40.63,417,1,1,2,4,R,92
07/24/2007,THC,5.94,417,1,3,2,4,R,75
07/25/2007,DHI,17.48,417,1,2,2,4,R,83
07/25/2007,RF,31.96,417,1,2,3,4,R,75
07/25/2007,THC,5.82,417,1,2,2,4,R,83
07/26/2007,BSX,13.64,417,1,2,1,4,R,92
07/26/2007,DHI,17.16,417,2,2,1,4,R,83
07/26/2007,PHM,20.04,417,2,2,4,4,R,63
07/26/2007,PSA,70.77,417,1,2,4,4,R,72
07/26/2007,THC,5.55,417,1,1,1,4,R,100
07/27/2007,BSX,13.36,417,1,2,1,4,R,92
07/27/2007,BXP,92.82,417,1,2,2,4,R,83
07/27/2007,DHI,16.61,417,1,2,1,4,R,92
07/27/2007,MAC,73.14,417,1,2,1,4,R,92
07/27/2007,PNC,66.54,417,1,1,1,3,R,100
07/27/2007,PSA,69.70,417,1,2,3,4,R,75
07/27/2007,THC,5.55,417,1,2,1,4,R,92
07/30/2007,BSX,13.30,417,1,2,1,4,R,92
07/30/2007,MAC,73.59,417,1,2,2,4,R,83
07/30/2007,THC,5.35,417,1,1,1,4,R,100
07/31/2007,BSX,13.15,417,2,2,2,4,R,75
07/31/2007,THC,5.18,417,1,1,1,4,R,100
08/01/2007,THC,5.12,417,1,1,1,4,R,100
08/02/2007,THC,5.12,417,2,1,3,4,R,75
08/03/2007,HRL,33.80,417,1,1,3,4,R,83
08/03/2007,PNC,64.09,417,1,1,5,4,R,77
08/03/2007,PNW,37.10,417,3,2,3,4,R,58
08/03/2007,THC,4.86,417,1,1,4,4,R,80
08/06/2007,THC,4.94,417,1,1,0,4,R,80
08/07/2007,HRL,34.10,417,2,1,5,6,R,68
08/08/2007,MYL,14.63,417,1,1,1,4,R,100
08/09/2007,MYL,14.00,417,1,1,1,4,R,100
08/10/2007,MYL,14.66,417,2,1,1,4,R,92
08/13/2007,MYL,14.82,417,0,1,0,6,R,67
08/14/2007,KEY,32.12,417,1,1,1,4,R,100
08/15/2007,KEY,31.70,417,1,1,1,4,R,100
08/15/2007,WIN,13.07,417,1,1,4,4,R,80
08/16/2007,BSX,12.74,417,0,2,2,6,R,60
08/16/2007,MYL,14.11,417,1,1,4,4,R,80
08/16/2007,WIN,12.84,417,1,1,4,4,R,80
08/17/2007,HD,33.31,417,2,1,4,4,R,72
08/20/2007,CTAS,35.37,417,2,3,5,4,R,52
08/27/2007,DHI,15.21,417,1,2,5,4,R,68
08/28/2007,BSX,12.57,417,0,3,0,6,R,33
08/28/2007,CTAS,35.37,417,0,3,0,6,R,33
08/28/2007,DHI,14.75,417,4,2,4,4,R,52
08/28/2007,KEY,32.92,417,0,3,0,6,R,33
08/28/2007,MYL,14.96,417,0,3,0,0,R,33
08/30/2007,CTSH,71.93,417,0,3,0,6,R,33
09/05/2007,CTSH,71.46,417,0,3,0,6,R,33
09/10/2007,VMC,82.79,417,1,2,0,4,R,70
09/11/2007,HOG,46.99,417,1,1,3,4,R,83
09/12/2007,HOG,47.35,417,2,1,3,4,R,75
09/13/2007,BBBY,33.27,417,0,5,0,6,R,20
09/13/2007,HOG,46.77,417,2,1,3,4,R,75
09/14/2007,HOG,46.50,417,0,1,4,6,R,56
09/28/2007,AN,17.72,417,0,3,0,6,R,33
10/16/2007,AVY,54.12,417,1,3,4,4,R,63
10/17/2007,FITB,31.00,417,1,1,2,4,R,92
10/18/2007,CMA,47.36,417,1,2,2,4,R,83
10/18/2007,FITB,30.48,417,1,1,2,4,R,92
10/18/2007,HD,31.68,417,1,3,5,4,R,60
10/18/2007,RF,26.94,417,1,1,2,4,R,92
10/19/2007,CMA,46.53,417,1,1,2,4,R,92
10/19/2007,FITB,29.97,417,1,1,2,4,R,92
10/19/2007,HD,30.76,417,1,2,3,4,R,75
10/19/2007,MTB,97.39,417,1,3,5,4,R,60
10/19/2007,RF,26.40,417,1,1,1,4,R,100
10/22/2007,CMA,46.65,417,2,1,2,4,R,83
10/22/2007,ETFC,10.93,417,1,2,2,4,R,83
10/22/2007,FITB,29.90,417,1,1,3,4,R,83
10/22/2007,HD,30.88,417,1,2,3,4,R,75
10/22/2007,RF,26.66,417,2,1,2,4,R,83
10/23/2007,CMA,46.47,417,2,1,3,4,R,75
10/23/2007,RF,26.66,417,2,1,4,4,R,72
10/24/2007,ETFC,10.50,417,1,2,2,4,R,83
10/24/2007,FITB,29.27,417,1,1,5,4,R,77
10/24/2007,MTB,97.16,417,0,3,0,6,R,33
10/25/2007,MU,9.43,417,1,3,3,4,R,67
10/29/2007,FITB,29.70,417,0,1,3,6,R,60
10/30/2007,CMCSA,20.90,417,2,1,3,4,R,75
10/30/2007,CMCSK,20.84,417,2,1,4,4,R,72
10/31/2007,CMCSK,20.87,417,0,2,0,6,R,50
11/01/2007,CMCSK,20.40,417,1,1,5,4,R,77
11/05/2007,CMCSK,20.16,417,2,1,5,4,R,68
11/05/2007,FDO,22.91,417,1,3,4,4,R,63
11/06/2007,IPG,9.22,417,1,2,4,4,R,72
11/06/2007,SBUX,24.95,417,1,3,3,4,R,67
11/07/2007,CMA,42.17,417,1,1,2,4,R,92
11/07/2007,CMCSA,20.09,417,0,1,4,6,R,56
11/07/2007,CMCSK,19.94,417,0,1,4,6,R,56
11/07/2007,HD,29.34,417,0,2,3,6,R,50
11/07/2007,IPG,8.86,417,1,1,2,4,R,92
11/07/2007,JPM,42.24,417,2,3,3,4,R,58
11/07/2007,RF,23.93,417,1,1,2,4,R,92
11/07/2007,SBUX,24.11,417,1,2,1,4,R,92
11/07/2007,STI,66.45,417,1,2,3,4,R,75
11/08/2007,CMA,43.47,417,3,1,0,4,R,60
11/08/2007,IPG,8.88,417,1,1,4,4,R,80
11/08/2007,MAR,36.58,417,1,2,3,4,R,75
11/08/2007,MU,9.33,417,4,3,0,4,R,36
11/08/2007,PETM,26.06,417,1,1,3,4,R,83
11/08/2007,RF,24.63,417,3,1,4,4,R,63
11/08/2007,SBUX,23.40,417,1,1,2,4,R,92
11/09/2007,LUV,13.23,417,2,2,2,4,R,75
11/09/2007,MAR,36.04,417,1,2,3,4,R,75
11/09/2007,PETM,24.91,417,1,1,3,4,R,83
11/09/2007,SBUX,22.57,417,1,1,2,4,R,92
11/09/2007,STI,67.47,417,0,2,0,6,R,50
11/12/2007,CMCSA,18.94,417,1,1,2,4,R,92
11/12/2007,CMCSK,18.73,417,1,1,4,4,R,80
11/12/2007,HD,28.46,417,1,1,4,4,R,80
11/12/2007,PETM,25.02,417,1,1,3,4,R,83
11/12/2007,RF,25.22,417,0,2,2,0,R,60
11/12/2007,XLNX,23.02,417,2,3,3,6,R,58
11/13/2007,ETFC,5.00,417,1,1,3,6,R,83
11/13/2007,PETM,25.38,417,2,1,4,4,R,72
11/14/2007,ETFC,5.54,417,0,1,0,0,R,67
11/14/2007,MU,9.35,417,0,3,0,6,R,33
11/14/2007,PETM,24.91,417,2,1,4,4,R,72
11/15/2007,FDO,22.34,417,0,3,0,6,R,33
11/15/2007,MU,9.24,417,2,3,0,4,R,50
11/16/2007,SBUX,23.17,417,3,2,0,6,R,50
11/19/2007,CBG,18.75,417,2,2,4,4,R,63
11/19/2007,MAR,34.31,417,1,1,0,4,R,80
11/20/2007,AVB,97.02,417,1,2,3,4,R,75
11/20/2007,CBS,26.28,417,4,2,4,4,R,52
11/20/2007,ETFC,3.80,417,1,1,0,4,R,80
11/20/2007,FDO,21.65,417,0,2,3,6,R,50
11/20/2007,MAR,33.71,417,1,1,0,4,R,80
11/20/2007,MU,8.53,417,1,2,0,4,R,70
11/20/2007,XLNX,21.95,417,1,2,2,4,R,83
11/21/2007,AIG,51.33,417,1,1,2,4,R,92
11/21/2007,AVB,96.42,417,1,2,3,4,R,75
11/21/2007,BBBY,30.26,417,4,2,2,6,R,63
11/21/2007,BXP,91.04,417,1,2,2,4,R,83
11/21/2007,CBG,18.38,417,0,2,4,4,R,46
11/21/2007,CBS,25.90,417,1,1,4,4,R,80
11/21/2007,ETFC,4.26,417,1,1,4,6,R,80
11/21/2007,MAS,20.94,417,1,3,1,4,R,83
11/21/2007,MS,48.51,417,1,2,4,4,R,72
11/21/2007,MU,8.08,417,1,1,3,4,R,83
11/21/2007,R,39.43,417,1,1,1,4,R,100
11/21/2007,XLNX,21.59,417,1,1,2,4,R,92
11/23/2007,AIG,53.03,417,1,1,3,4,R,83
11/23/2007,PHM,9.63,417,1,1,1,4,R,100
11/23/2007,R,39.90,417,2,1,1,4,R,92
11/23/2007,XLNX,21.69,417,2,2,2,4,R,75
11/26/2007,CBS,26.12,417,0,2,0,6,R,50
11/26/2007,CMCSA,19.10,417,0,1,0,6,R,67
11/26/2007,MAS,21.22,417,0,3,1,6,R,60
11/26/2007,PHM,9.16,417,2,1,1,4,R,92
11/26/2007,R,38.99,417,2,1,2,4,R,83
11/27/2007,CBS,26.61,417,0,3,0,6,R,33
11/27/2007,MS,49.80,417,0,2,0,4,R,50
11/27/2007,PHM,9.08,417,1,1,2,4,R,92
11/27/2007,R,40.24,417,0,1,0,4,R,67
11/29/2007,ETFC,4.82,417,0,1,0,6,R,67
11/30/2007,ETFC,4.60,417,0,1,0,6,R,67
12/10/2007,FDO,19.99,417,1,2,2,4,R,83
12/11/2007,FDO,19.17,417,1,2,1,4,R,92
12/12/2007,FDO,19.21,417,1,2,2,4,R,83
12/12/2007,IPG,8.50,417,1,2,1,4,R,92
12/13/2007,FDO,19.23,417,2,2,5,4,R,60
12/13/2007,IPG,8.54,417,2,3,1,4,R,75
12/14/2007,FDO,18.53,417,1,1,4,4,R,80
12/14/2007,IPG,8.15,417,1,2,1,4,R,92
12/17/2007,DRI,35.89,417,1,2,3,4,R,75
12/17/2007,IPG,8.17,417,1,2,2,4,R,83
12/17/2007,LUV,12.83,417,1,3,0,6,R,60
12/17/2007,MAR,32.55,417,1,2,2,4,R,83
12/18/2007,AN,14.94,417,2,2,5,4,R,60
12/18/2007,SBUX,20.60,417,1,1,4,4,R,80
12/19/2007,SBUX,20.03,417,2,1,3,4,R,75
12/21/2007,SBUX,21.06,417,0,2,0,6,R,50
12/28/2007,AVB,92.82,417,0,3,0,6,R,33
12/31/2007,LUV,12.20,417,2,2,0,4,R,60
12/31/2007,MU,7.25,417,0,2,0,4,R,50
01/02/2008,AVB,91.35,417,0,3,0,6,R,33
01/02/2008,LUV,11.80,417,1,2,4,4,R,72
01/02/2008,MU,7.04,417,1,2,0,4,R,70
01/02/2008,SBUX,19.31,417,1,1,4,4,R,80
01/03/2008,LUV,11.60,417,1,1,3,4,R,83
01/03/2008,MU,6.95,417,1,2,0,4,R,70
01/04/2008,LUV,11.42,417,1,1,3,4,R,83
01/04/2008,MU,6.40,417,1,1,4,4,R,80
01/04/2008,SWK,44.35,417,1,2,3,4,R,75
01/07/2008,KLAC,43.19,417,1,2,1,4,R,92
01/07/2008,MAC,65.50,417,1,2,3,4,R,75
01/07/2008,MU,6.39,417,1,1,3,4,R,83
01/07/2008,NWL,23.60,417,1,2,1,4,R,92
01/07/2008,SBUX,18.38,417,2,1,3,4,R,75
01/07/2008,SWK,44.84,417,1,2,3,4,R,75
01/07/2008,WFC,27.68,417,1,2,2,4,R,83
01/08/2008,AMAT,16.33,417,1,3,4,4,R,63
01/08/2008,AN,13.18,417,1,1,1,4,R,100
01/08/2008,AVB,84.67,417,0,2,3,6,R,50
01/08/2008,HOG,40.20,417,1,2,2,4,R,83
01/08/2008,KLAC,41.89,417,1,1,1,4,R,100
01/08/2008,MAC,63.46,417,2,2,2,4,R,75
01/08/2008,MU,6.18,417,2,1,3,4,R,75
01/08/2008,NWL,22.95,417,1,1,1,4,R,100
01/09/2008,BEAM,67.72,417,1,1,1,4,R,100
01/09/2008,DRI,22.88,417,1,1,1,4,R,100
01/09/2008,ETFC,2.40,417,1,2,3,4,R,75
01/09/2008,IPG,7.41,417,2,2,3,4,R,67
01/09/2008,MAC,62.93,417,1,2,2,4,R,83
01/09/2008,MU,6.20,417,2,1,4,4,R,72
01/09/2008,NWL,23.18,417,2,2,1,4,R,83
01/09/2008,TSO,40.39,417,1,3,1,4,R,83
01/10/2008,AVB,86.86,417,0,3,0,6,R,33
01/10/2008,BEAM,68.25,417,1,1,1,4,R,100
01/10/2008,DRI,23.45,417,2,1,2,4,R,83
01/10/2008,HOG,41.61,417,0,3,0,6,R,33
01/10/2008,KLAC,42.72,417,0,2,0,6,R,50
01/10/2008,MAC,61.88,417,2,2,2,4,R,75
01/10/2008,NWL,23.30,417,0,2,4,4,R,46
01/10/2008,TSO,40.19,417,1,3,1,4,R,83
01/11/2008,AKAM,27.52,417,1,3,2,4,R,75
01/11/2008,BEAM,68.00,417,2,1,2,4,R,83
01/11/2008,DRI,22.19,417,1,1,2,4,R,92
01/11/2008,KLAC,41.81,417,2,1,4,4,R,72
01/11/2008,MAC,61.52,417,2,2,4,4,R,63
01/11/2008,NWL,22.42,417,1,1,0,4,R,80
01/11/2008,TSO,37.51,417,1,2,2,4,R,83
01/14/2008,BEAM,68.16,417,2,1,4,4,R,72
01/14/2008,FDO,16.25,417,0,2,4,4,R,46
01/14/2008,HBAN,12.33,417,1,2,2,4,R,83
01/14/2008,MAC,60.99,417,0,1,3,4,R,60
01/15/2008,HBAN,12.12,417,1,1,2,4,R,92
01/15/2008,HOG,38.72,417,1,1,4,4,R,80
01/15/2008,IPG,7.65,417,0,3,0,6,R,33
01/15/2008,MAC,59.91,417,1,1,2,4,R,92
01/15/2008,MU,5.75,417,1,1,0,4,R,80
01/15/2008,TSO,37.07,417,2,2,2,4,R,75
01/15/2008,WYN,21.12,417,1,1,4,4,R,80
01/16/2008,AKAM,25.88,417,1,3,2,4,R,75
01/16/2008,HOG,39.63,417,1,2,4,4,R,72
01/16/2008,KMX,17.04,417,1,2,3,4,R,75
01/16/2008,LLTC,28.87,417,0,4,0,6,R,27
01/17/2008,BEAM,66.28,417,1,1,0,4,R,80
01/17/2008,DRI,21.05,417,2,1,4,4,R,72
01/17/2008,KLAC,42.57,417,0,2,0,6,R,50
01/17/2008,KMX,16.67,417,1,2,3,4,R,75
01/18/2008,AKAM,27.00,417,0,3,4,4,R,36
01/18/2008,CBS,23.09,417,2,2,3,4,R,67
01/18/2008,KMX,16.63,417,2,2,4,4,R,63
01/18/2008,SNA,39.78,417,1,1,3,4,R,83
01/22/2008,CBS,22.88,417,0,2,1,6,R,70
01/22/2008,KMB,64.54,417,1,1,2,3,R,92
01/22/2008,SNA,39.84,417,2,1,3,4,R,75
01/22/2008,YHOO,19.86,417,1,2,3,4,R,75
01/23/2008,GNW,21.23,417,1,2,3,4,R,75
01/23/2008,KMB,64.44,417,1,2,2,3,R,83
01/24/2008,KMB,64.43,417,2,2,2,3,R,75
01/25/2008,BEAM,67.59,417,0,2,0,6,R,50
01/25/2008,KMB,64.08,417,2,1,3,3,R,75
01/25/2008,VRTX,19.17,417,1,3,1,4,R,83
01/28/2008,BEAM,66.99,417,0,2,0,6,R,50
01/30/2008,YHOO,19.05,417,1,2,0,4,R,70
01/31/2008,AMT,37.43,417,0,3,0,0,R,33
02/05/2008,AMT,36.95,417,0,3,0,0,R,33
02/05/2008,VRTX,19.64,417,0,4,0,6,R,27
02/12/2008,BHI,64.77,417,0,2,3,6,R,50
02/13/2008,XL,38.55,417,2,2,1,4,R,83
02/14/2008,XL,38.06,417,2,2,2,4,R,75
02/19/2008,CLX,56.67,417,0,2,0,6,R,50
03/07/2008,CBS,21.99,417,4,3,0,4,R,36
03/10/2008,CBS,21.62,417,1,3,0,4,R,60
03/12/2008,BA,72.45,417,1,3,3,4,R,67
03/12/2008,UNH,36.68,417,1,1,3,4,R,83
03/13/2008,UNH,38.28,417,2,1,4,4,R,72
03/14/2008,ABC,39.18,417,2,1,3,4,R,75
03/14/2008,UNH,37.19,417,2,1,3,4,R,75
03/17/2008,ABC,39.09,417,2,2,3,4,R,67
03/17/2008,ADSK,33.91,417,0,3,0,6,R,33
03/17/2008,GHC,647.00,417,1,1,5,7,R,77
03/18/2008,IRM,24.95,417,1,1,4,4,R,80
03/19/2008,IRM,24.54,417,2,1,4,4,R,72
03/20/2008,IRM,24.63,417,2,1,0,4,R,70
04/14/2008,FIS,34.91,417,1,3,4,4,R,63
04/15/2008,FIS,34.90,417,2,3,3,4,R,58
05/01/2008,MO,20.12,417,2,1,2,4,R,83
05/02/2008,RAI,53.80,417,2,2,1,4,R,83
05/05/2008,RAI,54.37,417,2,2,2,4,R,75
05/12/2008,CCE,21.32,417,2,2,4,4,R,63
05/13/2008,MO,21.92,417,0,1,3,6,R,60
05/13/2008,RAI,55.00,417,0,3,1,0,R,60
06/05/2008,BAC,31.99,417,1,3,3,4,R,67
06/06/2008,BAC,30.50,417,1,2,1,4,R,92
06/06/2008,VIAB,34.33,417,1,2,3,4,R,75
06/09/2008,BAC,29.61,417,1,2,1,4,R,92
06/09/2008,VIAB,33.92,417,1,2,3,4,R,75
06/10/2008,BAC,29.62,417,1,2,2,4,R,83
06/10/2008,FITB,16.43,417,0,3,0,6,R,33
06/10/2008,REGN,14.33,417,2,2,3,4,R,67
06/10/2008,VIAB,33.77,417,2,2,3,4,R,67
06/11/2008,REGN,13.86,417,1,2,3,4,R,75
06/11/2008,VIAB,33.23,417,1,2,3,4,R,75
06/12/2008,VIAB,32.87,417,1,2,3,4,R,75
06/13/2008,FITB,13.17,417,1,1,2,4,R,92
06/16/2008,FITB,13.56,417,1,1,2,4,R,92
06/17/2008,VIAB,32.85,417,3,2,0,6,R,50
06/18/2008,CINF,28.21,417,1,1,3,4,R,83
06/19/2008,CINF,28.60,417,1,1,3,4,R,83
06/19/2008,VIAB,32.07,417,1,1,5,4,R,77
06/20/2008,CINF,28.80,417,0,1,0,6,R,67
06/20/2008,MSI,7.94,417,1,4,1,4,R,80
