9/1/95,-8849999.0
9/6/95,-8899999.0
9/7/95,-8949999.0
9/7/95,-8999999.0
9/8/95,-9049999.0
9/8/95,-9099999.0
9/8/95,-9299999.0
9/11/95,-9399999.0
9/12/95,-9449999.0
9/15/95,-9499999.0
9/15/95,-9549999.0
9/18/95,-9599999.0
9/27/95,-9799999.0
9/29/95,-9899999.0
9/29/95,-10099999.0
10/3/95,-10199999.0
10/9/95,-10399999.0
10/11/95,-10449999.0
10/16/95,-10499999.0
10/24/95,-10699999.0
10/24/95,-10799999.0
10/25/95,-10899999.0
10/27/95,-10949999.0
11/1/95,-11049999.0
11/15/95,-11099999.0
11/16/95,-11149999.0
11/20/95,-11199999.0
11/21/95,-11349999.0
11/24/95,-11449999.0
11/28/95,-11549999.0
11/30/95,-11749999.0
12/4/95,-11799999.0
12/5/95,-11849999.0
12/6/95,-12049999.0
12/8/95,-12249999.0
12/11/95,-12449999.0
12/12/95,-12499999.0
12/13/95,-12599999.0
12/20/95,-12749999.0
12/21/95,-12849999.0
12/21/95,-12949999.0
12/21/95,-13049999.0
12/22/95,-13149999.0
12/22/95,-13249999.0
12/22/95,-13349999.0
1/3/96,-13399999.0
1/4/96,-13449999.0
12/29/95,-13499999.0
1/5/96,-13599999.0
1/10/96,-13649999.0
1/17/96,-13699999.0
1/18/96,-13749999.0
1/26/96,-13849999.0
1/29/96,-13899999.0
1/30/96,-13949999.0
1/31/96,-14049999.0
2/6/96,-14149999.0
2/7/96,-14199999.0
2/8/96,-14399999.0
2/8/96,-14449999.0
2/12/96,-14499999.0
2/13/96,-14699999.0
2/13/96,-14849999.0
2/13/96,-14899999.0
2/15/96,-14999999.0
3/1/96,-15099999.0
3/4/96,-15199999.0
3/6/96,-15249999.0
3/6/96,-15449999.0
3/18/96,-15649999.0
3/18/96,-15699999.0
3/25/96,-15749999.0
3/29/96,-15799999.0
4/4/96,-15849999.0
4/10/96,-15899999.0
4/19/96,-16099999.0
4/24/96,-16199999.0
4/24/96,-16249999.0
4/29/96,-16299999.0
5/8/96,-16499999.0
5/13/96,-16599999.0
5/15/96,-16699999.0
6/4/96,-16749999.0
6/6/96,-16799999.0
6/12/96,-16999999.0
6/21/96,-17199999.0
6/27/96,-17299999.0
6/28/96,-17399999.0
6/28/96,-17449999.0
7/9/96,-17420749.0
7/10/96,-17391945.42857143
8/13/96,-17441945.42857143
8/14/96,-17491945.42857143
8/19/96,-17541945.42857143
9/6/96,-17591945.42857143
9/10/96,-17641945.42857143
9/10/96,-17691945.42857143
9/11/96,-17841945.42857143
9/17/96,-18041945.42857143
9/24/96,-18141945.42857143
9/26/96,-18191945.42857143
10/4/96,-18291945.42857143
10/4/96,-18341945.42857143
10/14/96,-18441945.42857143
10/15/96,-18491945.42857143
10/16/96,-18541945.42857143
10/16/96,-18741945.42857143
10/17/96,-18791945.42857143
10/17/96,-18941945.42857143
10/18/96,-19041945.42857143
10/23/96,-19091945.42857143
10/29/96,-19141945.42857143
10/31/96,-19241945.42857143
11/4/96,-19291945.42857143
11/4/96,-19391945.42857143
11/5/96,-19491945.42857143
11/6/96,-19541945.42857143
11/6/96,-19741945.42857143
11/6/96,-19841945.42857143
11/6/96,-19991945.42857143
11/6/96,-20041945.42857143
11/8/96,-20091945.42857143
11/11/96,-20141945.42857143
11/11/96,-20291945.42857143
11/11/96,-20341945.42857143
11/14/96,-20391945.42857143
11/14/96,-20491945.42857143
11/15/96,-20541945.42857143
11/18/96,-20591945.42857143
11/19/96,-20641945.42857143
11/19/96,-20841945.42857143
11/22/96,-20941945.42857143
11/22/96,-21041945.42857143
11/25/96,-21191945.42857143
11/27/96,-21241945.42857143
12/3/96,-21291945.42857143
12/9/96,-21491945.42857143
12/9/96,-21641945.42857143
12/19/96,-21791945.42857143
12/24/96,-21891945.42857143
12/31/96,-21941945.42857143
1/14/97,-21991945.42857143
1/15/97,-22041945.42857143
1/16/97,-22141945.42857143
1/21/97,-22191945.42857143
1/22/97,-22291945.42857143
2/3/97,-22341945.42857143
2/5/97,-22441945.42857143
2/6/97,-22541945.42857143
2/11/97,-22641945.42857143
2/26/97,-22841945.42857143
3/6/97,-22891945.42857143
3/7/97,-23091945.42857143
3/11/97,-23141945.42857143
3/12/97,-23191945.42857143
4/8/97,-23241945.42857143
4/22/97,-23441945.42857143
4/24/97,-23405829.943007126
4/25/97,-23370466.863392077
4/28/97,-23334908.158230223
5/1/97,-23384908.158230223
5/5/97,-23484908.158230223
5/5/97,-23534908.158230223
5/13/97,-23734908.158230223
5/23/97,-23834908.158230223
6/10/97,-23934908.158230223
6/10/97,-24034908.158230223
6/10/97,-24084908.158230223
6/10/97,-24284908.158230223
6/12/97,-24384908.158230223
6/12/97,-24484908.158230223
6/12/97,-24684908.158230223
6/13/97,-24734908.158230223
6/13/97,-24834908.158230223
6/13/97,-24884908.158230223
6/16/97,-24934908.158230223
6/16/97,-25084908.158230223
6/17/97,-25184908.158230223
6/20/97,-25284908.158230223
6/24/97,-25334908.158230223
6/26/97,-25434908.158230223
6/27/97,-25330331.968296636
6/30/97,-25430331.968296636
7/1/97,-25403620.749179583
7/2/97,-25355284.32842167
7/8/97,-25405284.32842167
7/8/97,-25455284.32842167
7/15/97,-25555284.32842167
7/15/97,-25755284.32842167
7/15/97,-25805284.32842167
7/16/97,-25905284.32842167
7/16/97,-25955284.32842167
7/18/97,-26005284.32842167
7/21/97,-26055284.32842167
7/22/97,-26105284.32842167
7/25/97,-26155284.32842167
7/31/97,-26205284.32842167
7/31/97,-26355284.32842167
8/7/97,-26405284.32842167
8/11/97,-26505284.32842167
8/27/97,-26555284.32842167
8/28/97,-26605284.32842167
9/22/97,-26705284.32842167
9/22/97,-26905284.32842167
9/23/97,-27105284.32842167
10/2/97,-27155284.32842167
10/6/97,-27205284.32842167
10/9/97,-27255284.32842167
11/14/97,-27305284.32842167
11/17/97,-27455284.32842167
11/25/97,-27555284.32842167
11/25/97,-27655284.32842167
12/4/97,-27705284.32842167
12/5/97,-27755284.32842167
12/8/97,-27805284.32842167
12/12/97,-27905284.32842167
12/18/97,-28105284.32842167
12/19/97,-28205284.32842167
12/22/97,-28255284.32842167
12/23/97,-28355284.32842167
12/23/97,-28405284.32842167
1/2/98,-28555284.32842167
1/5/98,-28605284.32842167
1/20/98,-28805284.32842167
1/28/98,-29005284.32842167
1/28/98,-29055284.32842167
2/6/98,-29105284.32842167
2/12/98,-29155284.32842167
2/13/98,-29205284.32842167
2/17/98,-29255284.32842167
2/27/98,-29355284.32842167
3/3/98,-29405284.32842167
3/6/98,-29455284.32842167
3/6/98,-29505284.32842167
3/6/98,-29605284.32842167
3/9/98,-29655284.32842167
3/9/98,-29755284.32842167
3/17/98,-29905284.32842167
3/19/98,-29955284.32842167
3/20/98,-30005284.32842167
3/31/98,-30205284.32842167
4/6/98,-30255284.32842167
4/9/98,-30405284.32842167
4/13/98,-30455284.32842167
4/15/98,-30505284.32842167
4/17/98,-30605284.32842167
4/17/98,-30805284.32842167
4/17/98,-30855284.32842167
4/23/98,-30905284.32842167
5/5/98,-31005284.32842167
5/6/98,-31205284.32842167
5/21/98,-31305284.32842167
6/1/98,-31405284.32842167
6/4/98,-31368751.860889204
6/4/98,-31309951.987798408
6/5/98,-31509951.987798408
6/9/98,-31559951.987798408
7/1/98,-31609951.987798408
7/7/98,-31659951.987798408
7/9/98,-31809951.987798408
7/13/98,-31786451.987798408
7/17/98,-31886451.987798408
7/20/98,-31936451.987798408
7/27/98,-31662718.654465076
7/29/98,-31622233.29881654
7/31/98,-31587491.36333267
8/3/98,-31554158.029999338
8/3/98,-31436031.81749246
8/3/98,-31253754.039714683
8/4/98,-31141138.580681935
8/4/98,-31111606.416939244
8/5/98,-31047678.273226667
8/5/98,-31010329.61930658
8/6/98,-30934215.84046171
8/6/98,-30861822.4755328
8/20/98,-30843650.48418041
8/26/98,-30768005.805369288
8/26/98,-30741900.542211395
8/27/98,-30660284.255968336
8/27/98,-30627132.74081682
8/27/98,-30482288.445514806
8/27/98,-30457060.375339366
8/28/98,-30376986.346961822
8/28/98,-30349702.546718217
8/28/98,-30311267.903924227
8/28/98,-30279070.934227258
8/28/98,-30209079.818854935
8/28/98,-30195002.039782073
8/28/98,-30169773.969606634
8/28/98,-30142367.323494952
8/31/98,-29902174.24963654
8/31/98,-29875783.669043764
8/31/98,-29832975.473970864
8/31/98,-29795854.925911352
8/31/98,-29782508.333424684
8/31/98,-29701857.639544416
8/31/98,-29596302.08398886
8/31/98,-29380374.664634023
8/31/98,-29288967.96606943
8/31/98,-29236295.81807354
9/1/98,-29182363.23380388
9/1/98,-29118466.889853027
9/1/98,-29033400.444403052
9/1/98,-28950570.002039537
9/1/98,-28841570.002039537
9/1/98,-28815662.156887088
9/2/98,-28762853.168123044
9/30/98,-28756037.961878743
10/1/98,-28676699.118903536
10/2/98,-28726699.118903536
10/2/98,-28673214.430413567
10/5/98,-28823214.430413567
10/6/98,-28923214.430413567
10/6/98,-28913369.476285126
10/7/98,-28894857.848378148
10/7/98,-28812545.811020833
10/8/98,-28795103.950555716
10/8/98,-28845103.950555716
10/8/98,-28764440.13180788
10/19/98,-28744475.219527178
11/2/98,-28794475.219527178
11/2/98,-28894475.219527178
11/4/98,-29094475.219527178
11/10/98,-29294475.219527178
11/23/98,-29394475.219527178
11/23/98,-29444475.219527178
12/9/98,-29644475.219527178
12/21/98,-29744475.219527178
12/21/98,-29844475.219527178
12/23/98,-30044475.219527178
12/29/98,-30144475.219527178
1/7/99,-30244475.219527178
1/8/99,-30344475.219527178
1/8/99,-30544475.219527178
1/19/99,-30644475.219527178
1/27/99,-30744475.219527178
2/1/99,-30621005.73480906
2/3/99,-30671005.73480906
2/11/99,-30771005.73480906
3/12/99,-30821005.73480906
3/19/99,-30778390.076731436
4/1/99,-30828390.076731436
4/15/99,-30978390.076731436
4/27/99,-31028390.076731436
5/3/99,-31078390.076731436
5/4/99,-31128390.076731436
5/7/99,-31178390.076731436
5/10/99,-31228390.076731436
5/10/99,-31328390.076731436
5/12/99,-31378390.076731436
5/13/99,-31428390.076731436
5/13/99,-31478390.076731436
6/21/99,-31528390.076731436
6/30/99,-31578390.076731436
7/7/99,-31628390.076731436
8/6/99,-31678390.076731436
8/9/99,-31728390.076731436
8/31/99,-31527908.109961208
9/1/99,-31577908.109961208
9/2/99,-31627908.109961208
9/2/99,-31433558.532762773
9/7/99,-31533558.532762773
9/7/99,-31492389.183460105
9/8/99,-31452431.45558338
9/23/99,-31390174.646244857
9/23/99,-31353916.230594136
9/24/99,-31318792.09883153
9/28/99,-31277041.943458308
9/28/99,-31241382.514398545
9/29/99,-31200146.870977845
10/11/99,-31157447.029147938
10/12/99,-31115087.86136597
10/12/99,-31037671.72884287
10/13/99,-31013993.607324317
10/14/99,-30991712.34929021
11/26/99,-31191712.34929021
12/6/99,-31241712.34929021
12/6/99,-31341712.34929021
12/8/99,-31391712.34929021
12/8/99,-31346716.451012935
12/9/99,-31288106.524005637
12/9/99,-31488106.524005637
12/9/99,-31465685.889085002
12/9/99,-31377252.747165397
12/10/99,-31268044.904028144
12/14/99,-31318044.904028144
12/17/99,-31228828.877097327
1/7/00,-31328828.877097327
1/12/00,-31428828.877097327
1/14/00,-31628828.877097327
1/19/00,-31728828.877097327
1/20/00,-31685747.855331164
1/20/00,-31885747.855331164
1/21/00,-31985747.855331164
1/24/00,-32035747.855331164
1/24/00,-31993924.86899402
2/4/00,-32143924.86899402
2/10/00,-32193924.86899402
2/10/00,-32119138.926502008
2/11/00,-32075541.025369722
2/22/00,-32022943.464913443
2/23/00,-31928010.99238218
2/24/00,-31835868.78624462
2/25/00,-31800686.284057394
2/28/00,-31850686.284057394
2/28/00,-31780853.664361015
2/29/00,-31880853.664361015
2/29/00,-31828427.197196864
3/2/00,-32028427.197196864
3/6/00,-32128427.197196864
3/6/00,-32228427.197196864
3/8/00,-32199401.11024034
3/9/00,-32115559.646825705
3/10/00,-32215559.646825705
3/10/00,-32187403.125086576
3/14/00,-32287403.125086576
3/30/00,-32337403.125086576
4/7/00,-32387403.125086576
4/14/00,-32437403.125086576
4/17/00,-32537403.125086576
4/27/00,-32587403.125086576
4/28/00,-32737403.125086576
5/11/00,-32837403.125086576
5/17/00,-32887403.125086576
5/24/00,-32723915.945599396
5/24/00,-32692765.10761057
5/25/00,-32538918.953764416
5/26/00,-32499465.559850056
6/14/00,-32599465.559850056
6/19/00,-32649465.559850056
7/3/00,-32849465.559850056
7/25/00,-32949465.559850056
7/26/00,-32999465.559850056
7/27/00,-33099465.559850056
7/28/00,-33149465.559850056
8/8/00,-33199465.559850056
8/11/00,-33249465.559850056
8/18/00,-33449465.559850056
9/6/00,-33599465.55985005
9/11/00,-33649465.55985005
9/11/00,-33749465.55985005
9/26/00,-33849465.55985005
9/29/00,-33999465.55985005
10/2/00,-34099465.55985005
10/12/00,-34035317.39492028
11/1/00,-34235317.39492028
11/16/00,-34197116.172627114
11/16/00,-34190184.26122432
11/17/00,-34153415.128687605
11/17/00,-34303415.128687605
11/30/00,-33269027.94954502
12/1/00,-33369027.94954502
12/5/00,-33419027.94954502
12/6/00,-33469027.94954502
12/7/00,-33519027.94954502
12/12/00,-33619027.94954502
12/13/00,-33719027.94954502
12/21/00,-33769027.94954502
12/27/00,-33819027.94954502
12/28/00,-33919027.94954502
1/29/01,-34019027.94954502
2/7/01,-34119027.94954502
2/12/01,-34169027.94954502
2/13/01,-34269027.94954502
2/23/01,-33884987.67251395
2/26/01,-33699336.36114652
3/2/01,-33749336.36114652
3/7/01,-33799336.36114652
3/22/01,-33678421.10690923
4/5/01,-33728421.10690923
4/10/01,-33778421.10690923
4/24/01,-33828421.10690923
4/24/01,-33928421.10690923
4/25/01,-33978421.10690923
5/2/01,-34028421.10690923
5/9/01,-34128421.10690923
5/16/01,-34178421.10690923
5/21/01,-34278421.10690923
5/22/01,-34328421.10690923
6/4/01,-34378421.10690923
6/15/01,-34478421.10690923
6/18/01,-34578421.10690923
6/18/01,-34561056.09611009
6/19/01,-34543963.2235399
6/29/01,-34643963.2235399
6/29/01,-34575028.75670281
7/2/01,-34508820.80236003
7/3/01,-34378822.74437695
7/17/01,-34478822.74437695
7/17/01,-34528822.74437695
7/18/01,-34628822.74437695
7/19/01,-34678822.74437695
8/1/01,-34508025.99494638
8/17/01,-34426481.09388094
9/4/01,-34415561.55365105
9/4/01,-34303112.09407474
9/6/01,-34503112.09407474
9/17/01,-34439206.96081675
9/17/01,-34275941.6546943
9/17/01,-34228338.91496827
9/17/01,-34218293.04340863
9/18/01,-34159136.168655284
9/18/01,-34003421.882941
9/19/01,-33933331.252562344
9/19/01,-33911627.17219523
9/19/01,-33858517.00006728
9/20/01,-33755000.22154379
9/20/01,-33701249.611627206
9/20/01,-33675906.49307821
9/20/01,-33619288.54748341
9/20/01,-33432441.08985629
9/20/01,-33409843.015553102
9/20/01,-33387566.843122974
9/21/01,-33319947.03352745
9/21/01,-33223732.268426776
9/21/01,-33121487.518496003
9/21/01,-32947024.241659846
9/21/01,-32924897.84386064
9/21/01,-32863642.613735117
9/21/01,-32766204.611141082
12/24/01,-32966204.611141082
12/24/01,-33016204.611141082
1/14/02,-32810449.033047777
1/31/02,-32860449.033047777
2/4/02,-32833664.50266104
2/5/02,-32807587.154594738
2/20/02,-32542281.032145757
2/22/02,-32592281.032145757
3/4/02,-32642281.032145757
3/6/02,-32692281.032145757
3/13/02,-32742281.032145757
3/14/02,-32792281.032145757
3/22/02,-32842281.032145757
4/8/02,-32942281.032145757
4/10/02,-32992281.032145757
4/10/02,-33042281.032145757
5/3/02,-33030852.073360506
5/7/02,-32968798.740027174
5/17/02,-33068798.740027174
6/13/02,-32967187.660321124
7/2/02,-32885915.24491492
7/3/02,-32821647.810493935
7/3/02,-32675462.62530875
7/10/02,-32640782.276449066
7/10/02,-32602636.255120106
7/15/02,-32530098.225776963
7/16/02,-32444887.280244607
7/17/02,-32393602.056589965
7/17/02,-32268448.943143386
7/18/02,-32220242.492623996
7/18/02,-32099916.713553216
7/18/02,-32060258.7892174
7/18/02,-32013625.56553319
7/18/02,-31941517.508800745
7/19/02,-31920974.4038454
7/19/02,-31893147.529086992
7/19/02,-31803678.450139623
7/19/02,-31732954.454399087
7/22/02,-31681784.469861012
7/22/02,-31208091.51840512
7/22/02,-31078316.434960306
7/22/02,-31032850.645486623
7/22/02,-31001375.235650558
7/22/02,-30930887.1940932
7/22/02,-30863346.716066986
7/22/02,-30810710.322008874
7/22/02,-30772143.514345277
7/23/02,-30736314.979476437
7/23/02,-30693787.31990197
7/23/02,-30548223.104108978
7/23/02,-30485433.822744787
7/23/02,-30455597.757171016
7/23/02,-30409707.526078578
7/23/02,-30392420.459832523
7/23/02,-30326884.607866447
7/23/02,-30304714.70132124
7/23/02,-30227156.338673335
7/23/02,-30175476.670047805
7/23/02,-30082924.155725718
7/23/02,-30015470.918315645
7/25/02,-29996906.31218762
7/25/02,-29961769.041794572
7/26/02,-29917213.987087313
7/31/02,-29915475.7271674
9/13/02,-29813880.211859077
9/23/02,-29797956.189744025
9/24/02,-29762743.868403487
9/24/02,-29743811.523198076
9/24/02,-29727899.98072418
9/25/02,-29692778.218583148
9/27/02,-29655805.74151893
10/2/02,-29755805.74151893
10/4/02,-29339392.647927415
10/4/02,-29240179.69517798
10/4/02,-29145476.069222238
10/7/02,-28969597.906733003
10/8/02,-28953888.519651424
10/8/02,-28926364.58793611
10/9/02,-28863681.081225637
10/9/02,-28849187.904756825
10/9/02,-28823838.025930066
10/10/02,-28799860.122227155
2/20/03,-28722255.02262556
3/6/03,-28657526.922919236
3/10/03,-28595844.851434387
3/14/03,-28469070.657886
3/21/03,-28519070.657886
4/4/03,-28569070.657886
4/23/03,-28619070.657886
5/2/03,-28819070.657886
5/6/03,-28919070.657886
5/12/03,-28969070.657886
5/27/03,-29169070.657886
5/27/03,-29219070.657886
5/27/03,-29269070.657886
5/28/03,-29369070.657886
5/28/03,-29469070.657886
6/4/03,-29569070.657886
6/4/03,-29669070.657886
7/7/03,-29719070.657886
8/18/03,-29769070.657886
8/21/03,-29819070.657886
9/8/03,-29869070.657886
9/18/03,-29919070.657886
10/7/03,-29969070.657886
10/8/03,-30019070.657886
10/28/03,-30069070.657886
10/28/03,-30119070.657886
10/29/03,-30169070.657886
10/29/03,-30219070.657886
10/29/03,-30269070.657886
10/29/03,-30419070.657886
10/30/03,-30469070.657886
11/4/03,-30519070.657886
11/5/03,-30569070.657886
11/6/03,-30719070.657886
11/10/03,-30819070.657886
12/18/03,-30869070.657886
12/18/03,-30919070.657886
1/5/04,-30969070.657886
1/6/04,-31069070.657886
1/8/04,-31119070.657886
1/8/04,-31319070.657886
1/9/04,-31369070.657886
1/12/04,-31419070.657886
1/13/04,-31469070.657886
1/23/04,-31569070.657886
1/26/04,-31669070.657886
1/27/04,-31719070.657886
1/27/04,-31819070.657886
1/27/04,-31969070.657886
2/3/04,-32019070.657886
2/4/04,-32119070.657886
2/11/04,-32219070.657886
2/27/04,-32419070.657886
2/27/04,-32519070.657886
3/3/04,-32569070.657886
3/4/04,-32669070.657886
3/10/04,-32769070.657886
3/16/04,-32819070.657886
3/24/04,-32754106.106242266
4/2/04,-32804106.106242266
4/8/04,-32694010.270097625
4/19/04,-32744010.270097625
4/20/04,-32794010.270097625
4/26/04,-32894010.270097625
5/3/04,-32866818.49979208
5/25/04,-32916818.49979208
5/28/04,-32966818.49979208
6/3/04,-33066818.49979208
6/17/04,-33116818.49979208
6/23/04,-33166818.49979208
6/25/04,-33216818.49979208
7/7/04,-33266818.49979208
7/28/04,-33244349.58327343
8/2/04,-33344349.58327343
8/9/04,-33205018.5570562
9/21/04,-33305018.5570562
9/27/04,-33355018.5570562
10/4/04,-33405018.5570562
10/7/04,-33455018.5570562
10/26/04,-33505018.5570562
10/28/04,-33605018.5570562
11/3/04,-33655018.5570562
11/3/04,-33705018.5570562
11/4/04,-33805018.5570562
11/4/04,-33855018.5570562
11/4/04,-33905018.5570562
11/4/04,-34055018.5570562
11/9/04,-34105018.5570562
11/10/04,-34255018.5570562
11/12/04,-34305018.5570562
11/22/04,-34355018.5570562
11/23/04,-34455018.5570562
12/10/04,-34505018.5570562
12/10/04,-34555018.5570562
12/15/04,-34705018.5570562
12/15/04,-34905018.5570562
12/16/04,-34955018.5570562
12/17/04,-35005018.5570562
1/14/05,-35105018.5570562
2/2/05,-35155018.5570562
2/4/05,-35255018.5570562
2/10/05,-35405018.5570562
2/15/05,-35455018.5570562
2/25/05,-35555018.5570562
3/18/05,-35531930.8255905
4/5/05,-35631930.8255905
4/15/05,-35293881.23881364
5/4/05,-35343881.23881364
5/5/05,-35393881.23881364
5/5/05,-35593881.23881364
5/9/05,-35643881.23881364
5/24/05,-35843881.23881364
5/27/05,-35893881.23881364
5/31/05,-35943881.23881364
6/1/05,-36043881.23881364
6/10/05,-36143881.23881364
6/13/05,-36243881.23881364
6/15/05,-36293881.23881364
6/15/05,-36393881.23881364
6/15/05,-36493881.23881364
6/20/05,-36643881.23881364
6/30/05,-36793881.23881364
7/8/05,-36943881.23881364
7/11/05,-36993881.23881364
7/11/05,-37093881.23881364
7/12/05,-37143881.23881364
7/21/05,-37243881.23881364
8/1/05,-37443881.23881364
8/1/05,-37493881.23881364
8/2/05,-37543881.23881364
8/16/05,-37693881.23881364
8/31/05,-37843881.23881364
8/31/05,-37943881.23881364
9/13/05,-37993881.23881364
9/19/05,-38043881.23881364
9/20/05,-38006098.460322775
9/21/05,-37968029.44866152
9/29/05,-38018029.44866152
10/7/05,-37978480.63814293
10/10/05,-37939319.687812485
10/11/05,-37903235.22613257
10/11/05,-37825818.33257738
10/12/05,-37790001.021856494
10/21/05,-37731938.95382491
10/21/05,-37660334.81410951
10/21/05,-37588300.91580442
10/24/05,-37688300.91580442
10/25/05,-37643295.48692277
11/1/05,-37743295.48692277
11/4/05,-37615818.29617378
11/7/05,-37665818.29617378
11/14/05,-37715818.29617378
11/15/05,-37765818.29617378
11/22/05,-37815818.29617378
11/28/05,-37915818.29617378
12/1/05,-38015818.29617378
1/3/06,-38065818.29617378
1/4/06,-38215818.29617378
1/6/06,-38315818.29617378
1/6/06,-38515818.29617378
1/6/06,-38615818.29617378
1/23/06,-38715818.29617378
2/3/06,-38765818.29617378
2/24/06,-38815818.29617378
3/6/06,-38740336.414909326
3/10/06,-38790336.414909326
3/16/06,-38840336.414909326
3/17/06,-38990336.414909326
3/29/06,-39190336.414909326
4/5/06,-39340336.414909326
4/5/06,-39540336.414909326
4/7/06,-39640336.414909326
4/18/06,-39690336.414909326
4/18/06,-39740336.414909326
4/21/06,-39840336.414909326
4/24/06,-39890336.414909326
4/27/06,-39940336.414909326
5/5/06,-39990336.414909326
5/8/06,-40090336.414909326
5/8/06,-39963526.23878408
6/6/06,-39792436.76830325
6/7/06,-39675025.754199825
6/12/06,-39551162.69686167
6/13/06,-39444686.60712678
6/13/06,-39348886.486105636
6/13/06,-39230192.36624527
7/11/06,-39099734.4861542
7/21/06,-38591863.51841226
7/24/06,-38552645.60004763
7/25/06,-38602645.60004763
7/26/06,-38565098.70603071
7/26/06,-38665098.70603071
7/31/06,-38592824.205227405
8/16/06,-38642824.205227405
9/14/06,-38792824.205227405
9/20/06,-38892824.205227405
9/26/06,-38942824.205227405
9/27/06,-39042824.205227405
10/20/06,-39092824.205227405
10/24/06,-39192824.205227405
10/26/06,-39242824.205227405
10/30/06,-39342824.205227405
11/1/06,-39141468.1043042
11/13/06,-39191468.1043042
11/16/06,-39241468.1043042
11/16/06,-39291468.1043042
11/17/06,-39341468.1043042
12/5/06,-39441468.1043042
12/19/06,-39541468.1043042
12/27/06,-39591468.1043042
1/12/07,-39641468.1043042
1/17/07,-39741468.1043042
1/18/07,-39891468.1043042
1/29/07,-39991468.1043042
1/30/07,-40091468.1043042
2/7/07,-40141468.1043042
2/7/07,-40241468.1043042
2/7/07,-40291468.1043042
2/7/07,-40391468.1043042
2/16/07,-40541468.1043042
2/20/07,-40691468.1043042
2/21/07,-40741468.1043042
2/22/07,-40841468.1043042
3/26/07,-40891468.1043042
4/20/07,-40991468.1043042
4/25/07,-41091468.1043042
4/26/07,-41241468.1043042
5/3/07,-41291468.1043042
5/4/07,-41391468.1043042
5/7/07,-41491468.1043042
5/7/07,-41591468.1043042
5/18/07,-41691468.1043042
6/19/07,-41791468.1043042
6/26/07,-41646352.71968882
7/12/07,-41746352.71968882
7/23/07,-41846352.71968882
7/24/07,-41803162.18267224
7/26/07,-41684826.242597334
7/27/07,-41626872.86432018
7/27/07,-41565122.60395776
7/27/07,-41390470.4336061
7/30/07,-41302607.06734839
7/31/07,-41222806.83063409
7/31/07,-41183289.09544711
8/3/07,-41104926.283101276
8/7/07,-40998625.406457566
8/9/07,-40851358.96148102
8/14/07,-40761918.54401542
9/10/07,-40698111.0688877
9/11/07,-40634935.48405307
9/19/07,-40734935.48405307
9/21/07,-40784935.48405307
9/25/07,-40771650.56785195
10/10/07,-40871650.56785195
10/11/07,-41071650.56785195
10/16/07,-40885069.58756426
10/17/07,-40699267.77616309
10/18/07,-40661793.4922574
10/19/07,-40649827.011810474
10/23/07,-40749827.011810474
10/25/07,-40849827.011810474
10/26/07,-40949827.011810474
10/29/07,-40999827.011810474
11/1/07,-41049827.011810474
11/6/07,-41199827.011810474
11/7/07,-41158379.20036266
11/7/07,-41114782.33659265
11/7/07,-41075140.77131807
